Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison
ENSG00000115232.15,1765.813419363345,2.5123311212495674,0.17921913487167027,14.018208061591862,1.2062199060651137e-44,1.5501742910442262e-43,SeAx_vs_MyLa
ENSG00000186350.13,2997.5558160698656,1.5696866250634567,0.11200339140626225,14.014634783422222,1.2684915025585344e-44,1.6290340694147775e-43,SeAx_vs_MyLa
ENSG00000196418.15,489.0461023285186,2.1095303487760244,0.1506426805464651,14.003536986487363,1.4830231934032062e-44,1.903177686949745e-43,SeAx_vs_MyLa
ENSG00000153029.18,811.3995597552268,1.7111389351902642,0.12226275780530814,13.995585948708035,1.6585704232548687e-44,2.126935514145381e-43,SeAx_vs_MyLa
ENSG00000196517.15,81.50459104034256,5.466995132255616,0.39067452309693873,13.993733425250976,1.7023549053518846e-44,2.181522756035695e-43,SeAx_vs_MyLa
ENSG00000166002.9,410.11229702268355,-1.8353242007904382,0.13122097608629338,-13.98651538442676,1.884202427634445e-44,2.4128296276676975e-43,SeAx_vs_MyLa
ENSG00000197620.13,682.9974302137102,1.299691823571872,0.09293795410603596,13.984510806952033,1.9380485475712279e-44,2.4800099806956104e-43,SeAx_vs_MyLa
ENSG00000037474.17,6669.073495020992,0.9540412778060895,0.06825199075508993,13.978219056342196,2.1171997521310719e-44,2.7073257358621095e-43,SeAx_vs_MyLa
ENSG00000206195.12,236.53018843133097,-2.5407511244304546,0.18178690164398825,-13.976535720963359,2.1678636470311367e-44,2.7701338970444236e-43,SeAx_vs_MyLa
ENSG00000183621.17,372.32833459188674,-2.8729607739207044,0.20567023262047096,-13.968772910478782,2.4175612313797064e-44,3.086999961522982e-43,SeAx_vs_MyLa
ENSG00000154309.11,292.2991633667809,1.8698722778471004,0.13394590309370588,13.959906459691977,2.7379295363425233e-44,3.4935902880040104e-43,SeAx_vs_MyLa
ENSG00000134574.14,1646.915276088663,-1.2450320211690795,0.08919778040404498,-13.958105409455001,2.80799468881512e-44,3.5804430498308092e-43,SeAx_vs_MyLa
ENSG00000100519.14,2414.896597160599,-1.1038859728641663,0.0791259389569434,-13.950999980737656,3.102250318993176e-44,3.9528317542505516e-43,SeAx_vs_MyLa
ENSG00000176619.15,10157.592902050457,-1.3720392608816137,0.09835117164819862,-13.950410939580745,3.1279789623397014e-44,3.982782026319527e-43,SeAx_vs_MyLa
ENSG00000185238.15,2224.449325371772,-1.1971731849618792,0.08583968475727913,-13.946616746636643,3.2988691801896543e-44,4.197389301356368e-43,SeAx_vs_MyLa
ENSG00000225783.10,299.63981055709985,-5.458753013982599,0.3915174101196106,-13.942554974285617,3.4921159022794703e-44,4.440117557795366e-43,SeAx_vs_MyLa
ENSG00000131459.15,230.78561637973274,-7.885719278269491,0.5657959439755251,-13.937390966186578,3.7541454752053876e-44,4.7698947651279804e-43,SeAx_vs_MyLa
ENSG00000141753.9,4670.627159475194,16.48308578345866,1.1827353305489823,13.936411095293666,3.8060300139731695e-44,4.8323903402076066e-43,SeAx_vs_MyLa
