Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,comparison
ENSG00000215417.15,229.22375006022367,-0.597099198719721,0.18088080048212501,7.85109056263783e-4,0.0014076489934913604,HuT78_vs_MyLa
ENSG00000105619.16,364.4165151745736,0.40070587166708005,0.12017057761154998,7.881357793143563e-4,0.0014129343026535268,HuT78_vs_MyLa
ENSG00000262246.8,163.47689267075845,0.5865871550126779,0.17751616998874717,7.900032799016706e-4,0.001416140560280011,HuT78_vs_MyLa
ENSG00000176978.18,4212.0562591007465,-0.2105204881389152,0.06290037240650802,7.906704739939536e-4,0.0014171947515359358,HuT78_vs_MyLa
ENSG00000197099.9,9.708816234262956,-2.49066032670648,0.8512194629982178,7.945478084014818e-4,0.0014239574709905068,HuT78_vs_MyLa
ENSG00000006451.10,1583.2542309507373,-0.25434296816428104,0.07622352839151834,7.946024469713701e-4,0.0014239574709905068,HuT78_vs_MyLa
ENSG00000127578.7,11.279866952376542,-1.922230590791722,0.6612415046431255,7.950517891514245e-4,0.001424620204305638,HuT78_vs_MyLa
ENSG00000150961.17,926.9672617183446,-0.33522537744340203,0.1006103185106799,8.005117152457594e-4,0.0014342601638791658,HuT78_vs_MyLa
ENSG00000182022.20,3.8368655189422607,3.7282956844784243,1.4376519128204117,8.010855784262482e-4,0.0014351448137506237,HuT78_vs_MyLa
ENSG00000236060.2,6.203535192158596,-2.432416185600203,0.8522154742904878,8.019255903306533e-4,0.0014365060444729181,HuT78_vs_MyLa
ENSG00000267283.1,43.686858019079025,0.9029820282855096,0.2805205018955156,8.039857486131143e-4,0.0014400524581487644,HuT78_vs_MyLa
ENSG00000166224.20,1355.083779836127,0.320296753416436,0.09594789958649538,8.041353503996678e-4,0.001440176427312811,HuT78_vs_MyLa
ENSG00000293025.2,54.57356496520126,0.8144108347792595,0.25131625462093327,8.049306741080596e-4,0.0014414567199765981,HuT78_vs_MyLa
ENSG00000206878.1,8.243696025225729,-3.2561313232139093,1.085573918146725,8.062557498133691e-4,0.0014436853331240888,HuT78_vs_MyLa
ENSG00000106948.19,3967.0956366740133,0.2944101917361381,0.08843261402960209,8.078352146981463e-4,0.0014463689657522778,HuT78_vs_MyLa
ENSG00000198901.16,74.47412101665257,-0.682201491967471,0.20853184109507,8.085176555228758e-4,0.0014474461675519456,HuT78_vs_MyLa
ENSG00000103544.19,1630.9051082127535,0.2164062986364648,0.06484903919576605,8.106340930210926e-4,0.001451090105562837,HuT78_vs_MyLa
ENSG00000165475.17,151.8083948332731,-0.7778031139258351,0.2398861593898886,8.150704990105229e-4,0.0014588858017557716,HuT78_vs_MyLa
ENSG00000257086.2,20.53879723412514,-1.395098978288361,0.4581518562700949,8.167925615963572e-4,0.0014618220520478261,HuT78_vs_MyLa
ENSG00000248243.2,6.283873913486308,-2.6505030755218093,0.9639586234156794,8.211258992660944e-4,0.0014694306747929358,HuT78_vs_MyLa
ENSG00000236876.3,13.740078993446037,1.543995206188402,0.5136354677704196,8.226278190646767e-4,0.001471971372207719,HuT78_vs_MyLa
ENSG00000159403.20,36.64174904724713,1.0598643135894485,0.3353950516569276,8.308359833686048e-4,0.0014865102009436288,HuT78_vs_MyLa
ENSG00000309655.1,23.406046518408573,-1.3432854275437751,0.4400004411504417,8.34952391755443e-4,0.0014937259934390615,HuT78_vs_MyLa
ENSG00000102181.24,1183.694546986857,-0.2781143352262256,0.0833202410689067,8.375230199871176e-4,0.0014981752274657227,HuT78_vs_MyLa
ENSG00000035499.15,1115.5087082118891,-0.42391460615898197,0.12828257135336998,8.376628392753567e-4,0.0014982757353851851,HuT78_vs_MyLa
ENSG00000067191.19,369.4704005622796,-0.45007921294247016,0.13665761653124125,8.389132706473901e-4,0.0015003625081010277,HuT78_vs_MyLa
ENSG00000167995.18,7.681449082789235,-1.8716104587259244,0.6455491153415052,8.390788512628366e-4,0.001500508846114366,HuT78_vs_MyLa
ENSG00000164818.18,1717.9434326127948,-0.24310037224883502,0.07314176230001283,8.480543843508736e-4,0.001516408253882214,HuT78_vs_MyLa
ENSG00000150477.17,157.6933473621294,-0.6538721297419677,0.20040434262008391,8.543668135398801e-4,0.001527543060336023,HuT78_vs_MyLa
ENSG00000118257.18,13.670912364282156,1.6209625111628811,0.5450824629909296,8.547867340511781e-4,0.0015281413372444722,HuT78_vs_MyLa
ENSG00000179240.14,158.89767799697313,0.8004680318606411,0.24792844976794295,8.550677128177607e-4,0.0015284911270335446,HuT78_vs_MyLa
ENSG00000287420.2,9.197302507486985,-3.2395805690545534,1.094824082309669,8.559071118557705e-4,0.0015298389612786718,HuT78_vs_MyLa
ENSG00000225733.8,3018.397018479202,-0.20676987461573873,0.062174390602052626,8.585907916027042e-4,0.0015344826448087038,HuT78_vs_MyLa
ENSG00000244038.12,7295.959960307935,-0.1880778865470577,0.056562577016332924,8.607543535478569e-4,0.0015381959345446242,HuT78_vs_MyLa
ENSG00000179134.18,1754.6739377160923,-0.24226324061337243,0.07320689177548653,8.648194498536407e-4,0.0015453062481675618,HuT78_vs_MyLa
ENSG00000205702.14,6.3468197938681055,2.474783113229865,0.8741950980679539,8.670142825924969e-4,0.0015490735885753048,HuT78_vs_MyLa
ENSG00000108924.15,152.49365399944648,0.8103844054843468,0.2552168721909942,8.695465147549483e-4,0.001553442940948833,HuT78_vs_MyLa
ENSG00000181481.16,394.34498414702904,-0.4526869593068558,0.1374310001012306,8.723444727393999e-4,0.0015582860932422324,HuT78_vs_MyLa
ENSG00000255559.2,9.970833661360604,3.1158580102913875,1.0242515244645336,8.827089110193208e-4,0.0015766430848366034,HuT78_vs_MyLa
ENSG00000253746.1,6.622097238675329,-4.0549629501369475,2.3102415767403364,8.881797850154769e-4,0.0015862566891189582,HuT78_vs_MyLa
ENSG00000272831.3,101.5545842293673,0.7776005780205975,0.24116427098202214,8.884963639663945e-4,0.0015865721519480098,HuT78_vs_MyLa
ENSG00000214253.11,1761.175707815525,0.2832337459456344,0.08548760249806563,8.885335417524076e-4,0.0015865721519480098,HuT78_vs_MyLa
ENSG00000132016.14,46.236828033716506,1.1184055688367265,0.358981067369805,8.906702820360463e-4,0.001590229031560272,HuT78_vs_MyLa
ENSG00000124641.18,424.8469489167366,0.345583652963587,0.10489203724756492,8.908516876097178e-4,0.0015903944178901938,HuT78_vs_MyLa
ENSG00000105443.18,1222.7348083320232,-0.3303838801620932,0.10004358353194148,8.930547028104141e-4,0.0015941684935082273,HuT78_vs_MyLa
ENSG00000073169.16,818.4114237376235,0.25647923583082843,0.07753856729446919,8.93665041555661e-4,0.001595099055441832,HuT78_vs_MyLa
ENSG00000182712.17,14.016089678773806,1.5099942797490256,0.5017494185380317,8.949558588854511e-4,0.001597243894394586,HuT78_vs_MyLa
ENSG00000110497.17,1036.7368516374615,-0.27541854508878055,0.08329963372578247,8.977846912462199e-4,0.0016021329558398277,HuT78_vs_MyLa
ENSG00000287935.2,3.797302733310777,-4.467319178425312,2.5230600814021074,9.045146882734822e-4,0.0016139574009940648,HuT78_vs_MyLa
ENSG00000264808.3,20.036524277418422,1.2088488092169907,0.3919641662110591,9.045909161809325e-4,0.0016139574009940648,HuT78_vs_MyLa
ENSG00000160712.15,617.0806839770921,-1.4654220117947885,0.48611650414017193,9.052185568042709e-4,0.0016149163956531082,HuT78_vs_MyLa
ENSG00000187555.19,5109.73460904409,0.23474498279472555,0.0706204298908429,9.070595254435856e-4,0.0016180395696825487,HuT78_vs_MyLa
ENSG00000165480.18,1282.4708345069648,-0.3129265222585636,0.0948940874480849,9.087513741345045e-4,0.0016208961437295547,HuT78_vs_MyLa
ENSG00000186532.14,531.0016974055725,0.3560022614349381,0.10795204887778517,9.11683864855064e-4,0.001625964802277598,HuT78_vs_MyLa
ENSG00000090776.8,293.3736775538439,-0.4110358063915359,0.12535531037703482,9.12552151401169e-4,0.0016273513629655528,HuT78_vs_MyLa
ENSG00000196236.15,774.1231352360895,0.32031087531474967,0.09693423926239779,0.00091320665137505975,0.0016283564406672833,HuT78_vs_MyLa
ENSG00000104714.16,784.5378216099723,0.2999554747339743,0.09080431106820398,9.133127788146974e-4,0.0016283836019571362,HuT78_vs_MyLa
ENSG00000305951.1,6.540716965541305,4.065003147936362,2.279860651127265,9.151014784249038e-4,0.0016314103876984925,HuT78_vs_MyLa
ENSG00000130783.16,37.39884748759327,-0.9716941637529449,0.30814678262108836,9.155012248959381e-4,0.0016319606411950977,HuT78_vs_MyLa
ENSG00000140416.28,235.3051906928539,0.46379476368858896,0.14125961687668745,9.156134877086304e-4,0.001631998371535182,HuT78_vs_MyLa
ENSG00000228203.9,30.357803814054478,1.1233713386998583,0.36074757955376086,9.173474570458552e-4,0.001634926352265867,HuT78_vs_MyLa
ENSG00000130518.20,13.925653658823906,-1.8078114067188649,0.6333635566906869,9.179636448400165e-4,0.001635861802179339,HuT78_vs_MyLa
ENSG00000196182.13,2021.9151338681534,0.2989426629262832,0.09051246861574813,9.182819931282443e-4,0.0016362663523863633,HuT78_vs_MyLa
ENSG00000175745.15,400.26757415882804,-2.069379976732996,0.6861840859193084,9.194529897087231e-4,0.0016381899861394108,HuT78_vs_MyLa
ENSG00000007545.17,331.63539647154477,0.4101625933875766,0.12473111471134694,9.205490016291423e-4,0.0016399796503765,HuT78_vs_MyLa
ENSG00000225555.3,15.984761949006083,-1.5765657782902447,0.5318568288559213,9.240464032074165e-4,0.0016460466653535713,HuT78_vs_MyLa
ENSG00000294732.1,6.028109520219021,2.3677119897546848,0.8507189775936255,9.251699910958219e-4,0.0016478843100498758,HuT78_vs_MyLa
ENSG00000131848.12,199.8558853644409,-0.5155010384605734,0.15768050923862495,9.253049558140132e-4,0.0016479608592711052,HuT78_vs_MyLa
ENSG00000173486.15,15.228223575661401,-1.991140092519905,0.6970134381742268,9.273730658110726e-4,0.0016514799675949668,HuT78_vs_MyLa
ENSG00000205940.9,33.11622601433782,1.1650009754432809,0.3776677128077058,9.339518690269015e-4,0.0016630302886012265,HuT78_vs_MyLa
ENSG00000176393.13,2316.6649390038106,-0.28069480091237636,0.08529975299988478,9.352557795639746e-4,0.0016651865723403504,HuT78_vs_MyLa
ENSG00000196152.11,198.596846577989,-0.48848657366688464,0.1495318523745605,9.358243034648054e-4,0.0016660332303062694,HuT78_vs_MyLa
ENSG00000076201.18,1533.484607241371,-0.23651712688363663,0.07174037364215237,9.364662175261523e-4,0.0016670103623788771,HuT78_vs_MyLa
ENSG00000257681.1,7.041918248343316,3.4708891667697577,1.3350004682335435,9.369263829428306e-4,0.0016676638003398716,HuT78_vs_MyLa
ENSG00000179562.4,734.1950080508333,0.38390414622385766,0.11678294760194327,9.39888515644476e-4,0.0016727699938178808,HuT78_vs_MyLa
ENSG00000182923.22,239.56235767528344,0.43878374907250106,0.13376223448472072,9.458753779628396e-4,0.0016832579116126227,HuT78_vs_MyLa
ENSG00000211599.2,5.885121044906564,3.9654831347717803,2.217351756198003,9.498312554028197e-4,0.0016901298113370595,HuT78_vs_MyLa
ENSG00000123700.7,64.19547869692153,-0.9418175591800207,0.2987536541596739,9.500342723428536e-4,0.0016903231690358746,HuT78_vs_MyLa
ENSG00000043462.15,1617.2381132196092,1.434280173429944,0.4798623133867589,9.506205667717682e-4,0.001691198356873508,HuT78_vs_MyLa
ENSG00000079805.21,5050.0464625652885,-0.21960306719584122,0.0669189464500127,9.509167118533119e-4,0.0016915572329313953,HuT78_vs_MyLa
ENSG00000138688.18,719.2578595094728,-0.35741575568698114,0.1090430728485404,9.567566107759501e-4,0.0017017766761369287,HuT78_vs_MyLa
ENSG00000255108.2,7.8101650038417985,-3.150721547535149,1.0624360956088204,9.58010197226245e-4,0.0017038372563593944,HuT78_vs_MyLa
ENSG00000164120.15,59.40881229881839,3.782012529246743,2.1376125397656707,9.60675135097268e-4,0.0017084072905764896,HuT78_vs_MyLa
ENSG00000305730.1,11.556689599176709,1.8906264028781143,0.6702856450077527,9.612198700601741e-4,0.0017092063495908704,HuT78_vs_MyLa
ENSG00000253214.4,7.7409652378104115,-2.34356866395743,0.8525467296536151,9.620430977031609e-4,0.0017105004064462213,HuT78_vs_MyLa
ENSG00000104899.8,454.41781340862815,0.5463998796881679,0.1677510871570153,9.627179691378945e-4,0.0017115304571901737,HuT78_vs_MyLa
ENSG00000104529.21,10323.081940701837,0.2741217733335106,0.08330008590820336,9.668541900560208e-4,0.0017187133176080188,HuT78_vs_MyLa
ENSG00000158792.18,223.91758015055166,-0.542850580410936,0.1674704324921792,9.71172842659131e-4,0.00172621901738648,HuT78_vs_MyLa
ENSG00000127334.13,733.39616065164455,0.28305539015631354,0.08611400030382216,9.72004585073415e-4,0.001727526006110142,HuT78_vs_MyLa
ENSG00000262879.8,417.72710911059767,0.5249662598746965,0.16126337530623214,9.724707459278118e-4,0.0017281830585553764,HuT78_vs_MyLa
ENSG00000124177.18,831.346427738997,-0.3407441201234183,0.1038914671975954,9.72780428009352e-4,0.0017285619289612718,HuT78_vs_MyLa
ENSG00000197863.11,41.298186779130695,8.682909617549704,5.162023971186677,9.750788653945387e-4,0.0017324742510704315,HuT78_vs_MyLa
ENSG00000052841.18,1330.4540433519653,0.3135911242928789,0.0952038540622424,9.757764376918788e-4,0.001733541737529751,HuT78_vs_MyLa
ENSG00000235661.4,6.816475467956507,3.922637372604465,2.194213301482907,9.773700333579726e-4,0.0017362007087365473,HuT78_vs_MyLa
ENSG00000134899.26,70.69120366121348,-0.8092920272562724,0.25427783963090417,9.79243522935459e-4,0.0017393563070978333,HuT78_vs_MyLa
ENSG00000132842.18,2386.4972374140634,-0.21748777221131899,0.06620385826679268,9.807794804859687e-4,0.0017419118065734242,HuT78_vs_MyLa
ENSG00000171206.19,1773.122660671599,-0.26639138319523686,0.08120393708268646,9.855165871053683e-4,0.0017501516314425726,HuT78_vs_MyLa
ENSG00000295831.1,12.0015522879577,3.1817738217474245,1.0820861715881356,9.863323314230267e-4,0.0017514266743427023,HuT78_vs_MyLa
ENSG00000152475.9,100.43273150284396,-0.6506458389157389,0.20200440696733915,9.87949014784853e-4,0.0017541235480545729,HuT78_vs_MyLa
ENSG00000303878.1,18.75929145470515,2.385747735857524,0.8267178350144023,9.90135686772613e-4,0.0017578318133516363,HuT78_vs_MyLa
ENSG00000295453.1,8.811175250124865,-2.2857118863757346,0.8452858141267694,9.983977664799826e-4,0.0017723242158629495,HuT78_vs_MyLa
ENSG00000132376.22,1001.9446419072964,-0.30342830078178373,0.09278722922426516,9.99532655120241e-4,0.0017741630354185197,HuT78_vs_MyLa
ENSG00000261435.2,5.415970519461332,-4.150552076940994,2.3805621204346084,9.996973477706327e-4,0.0017742795705677516,HuT78_vs_MyLa
ENSG00000186063.15,1204.561412808711,-0.3354588196049846,0.10236530285927842,0.0010005971916595268,0.001775700712093157,HuT78_vs_MyLa
ENSG00000272688.3,51.35975339291095,0.8844585256487253,0.27999632800793556,0.001001038514233113,0.0017763079420053704,HuT78_vs_MyLa
ENSG00000130304.19,93.81838874782694,-0.7839015060282178,0.2462211102282917,0.0010053658078579492,0.0017838098888556164,HuT78_vs_MyLa
ENSG00000010256.14,5732.6523606208,0.20345296669321766,0.0611031491783997,0.0010095361976276056,0.0017910319846007679,HuT78_vs_MyLa
ENSG00000287823.2,10.557259550747556,3.9083857774978994,2.2185143581082922,0.0010113011295766687,0.0017939855170181227,HuT78_vs_MyLa
ENSG00000278740.1,10.33260972687786,-2.0251410172352555,0.7085346024516784,0.0010124591178973135,0.0017958618908049872,HuT78_vs_MyLa
ENSG00000160233.10,41.05478913269736,3.667020104775631,2.0611393537188993,0.0010132481867106639,0.0017970835823108151,HuT78_vs_MyLa
ENSG00000232611.1,23.43447134285263,1.1539971904637896,0.376194143122964,0.001013710313786885,0.0017977252298051916,HuT78_vs_MyLa
ENSG00000178718.7,58.30828935562014,3.160156535607895,1.3097102529281721,0.001019698478304296,0.0018081657169970763,HuT78_vs_MyLa
ENSG00000070785.19,1362.132297507843,0.27431630060469187,0.08364935457795819,0.0010216811960649798,0.0018115022394600269,HuT78_vs_MyLa
ENSG00000151006.8,25.212070269528134,1.2996854476482267,0.4309097445042608,0.0010227701616621052,0.0018132535820065924,HuT78_vs_MyLa
ENSG00000103404.17,295.0278606891491,0.46022595121405935,0.14159170666578946,0.001024034233251467,0.0018153149899762548,HuT78_vs_MyLa
ENSG00000226950.8,1757.9176318053076,-0.3858717229312071,0.11853433271739117,0.0010309378847989093,0.0018273723366154604,HuT78_vs_MyLa
ENSG00000167716.20,266.6380142066807,0.36094300426308007,0.11067382627484397,0.0010313254221166947,0.0018278784069272445,HuT78_vs_MyLa
ENSG00000243014.1,49.29718245384892,0.9755958826066297,0.3127054966821307,0.0010330947049253,0.0018308330832660748,HuT78_vs_MyLa
ENSG00000138379.6,6.870882700950354,-4.037582914336189,2.333454566543111,0.0010349584845554154,0.0018339546242146655,HuT78_vs_MyLa
ENSG00000183864.8,1683.9315296103916,-0.32982159876162515,0.10105095397989328,0.0010351366151576437,0.001834088859712114,HuT78_vs_MyLa
ENSG00000291066.2,74.31239589987482,0.7241570694690181,0.22636170715808573,0.001035403276724983,0.0018343799152025387,HuT78_vs_MyLa
ENSG00000152484.16,2379.934671979826,-0.2867493231312355,0.08760042770191374,0.0010371013602349553,0.001837206651696749,HuT78_vs_MyLa
ENSG00000102996.7,25.811745643100878,1.6434986181306728,0.5619389145436509,0.00103885206779782,0.0018401260425744458,HuT78_vs_MyLa
ENSG00000175602.4,3630.400626831109,-0.2513288870336407,0.07701480092135905,0.0010450789826165984,0.0018509728100421512,HuT78_vs_MyLa
ENSG00000108559.15,2959.603642175586,0.24602304026499355,0.07512916748443799,0.0010466749787816185,0.001853616275689274,HuT78_vs_MyLa
ENSG00000156398.15,836.5827275555453,-0.2771070742670925,0.08491019432561797,0.0010471773382238255,0.0018543226266956444,HuT78_vs_MyLa
ENSG00000273173.7,12.585735789119658,-4.132809039917976,2.380206064532345,0.0010486037015667935,0.0018566648857055849,HuT78_vs_MyLa
ENSG00000145451.13,21.672245150073053,7.935628319290064,4.544723512318304,0.0010568851059062855,0.0018711430647604611,HuT78_vs_MyLa
ENSG00000164484.14,771.7711137569231,1.1685334918918207,0.38353432632117174,0.0010603926422841515,0.0018771016994241873,HuT78_vs_MyLa
ENSG00000119703.17,31.10472246165936,-1.3592544303717562,0.4553170620308419,0.0010604603014162546,0.0018771016994241873,HuT78_vs_MyLa
ENSG00000299773.1,69.04303951628185,0.7632600486242158,0.24043183518228395,0.0010606044871907545,0.0018771714471470427,HuT78_vs_MyLa
ENSG00000226856.10,6.546830103901757,-1.9678320379235985,0.7053292898908909,0.0010629014517178305,0.0018810510231675325,HuT78_vs_MyLa
ENSG00000086200.19,1290.732115492692,-0.3595440892691327,0.11069704062345881,0.001064777907375526,0.0018841207233701253,HuT78_vs_MyLa
ENSG00000083168.13,1775.6097057992965,0.30590184248107966,0.09405981311666678,0.0010648463479833949,0.0018841207233701253,HuT78_vs_MyLa
ENSG00000102977.20,1363.9003233791677,0.27828021879960013,0.08543546786050518,0.0010685990717510141,0.0018905740045841812,HuT78_vs_MyLa
ENSG00000127481.16,3747.7344356037497,-0.2623762545138457,0.08043773234351978,0.001070263491881977,0.0018933317327012558,HuT78_vs_MyLa
ENSG00000198089.18,1219.0923590390287,-0.2815456050935016,0.0864854390342895,0.0010746943452914612,0.0019009823455664028,HuT78_vs_MyLa
ENSG00000099385.14,1191.0653947794672,-0.20978166954188993,0.06429307636259515,0.0010752087867202179,0.0019016715316115384,HuT78_vs_MyLa
ENSG00000125726.13,6425.782962352025,-0.29901538955593415,0.0919578249283646,0.0010752962665489748,0.0019016715316115384,HuT78_vs_MyLa
ENSG00000100347.17,2598.967801722236,0.21920688657529078,0.06662853121830216,0.001075658777657202,0.0019021248644486006,HuT78_vs_MyLa
ENSG00000165406.18,96.20902996017597,0.6647718514145844,0.20790766787231998,0.0010764955170324373,0.001903416619387694,HuT78_vs_MyLa
ENSG00000163913.16,716.3794128230932,0.4368660969413832,0.13475572320586837,0.001077606479974168,0.0019051929427353423,HuT78_vs_MyLa
ENSG00000135763.12,1549.8005946694377,0.3491738604438382,0.10740122426006532,0.0010803178426246644,0.0019097981202507266,HuT78_vs_MyLa
ENSG00000138246.18,1414.9869224557947,-0.309236362713625,0.0952906463501427,0.0010808903818515202,0.0019106217257888489,HuT78_vs_MyLa
ENSG00000090372.16,2390.4202763717017,-0.17586458965617352,0.05387978806146092,0.001081111297790881,0.0019108236878377697,HuT78_vs_MyLa
ENSG00000213087.3,44.60405276920722,1.1690552043354248,0.38502388268000964,0.0010812408452590206,0.0019108641356234935,HuT78_vs_MyLa
ENSG00000149100.15,6582.6837684298625,0.2389476881236828,0.07303023694303158,0.0010817502004358912,0.0019115757388842958,HuT78_vs_MyLa
ENSG00000105784.18,11.749487328435672,-7.127014162868855,4.231666254004002,0.001082889561252619,0.001913400383651314,HuT78_vs_MyLa
ENSG00000100242.18,2971.4454519380215,-0.37581350996807944,0.11611955130427425,0.001085264568178977,0.0019174077651801158,HuT78_vs_MyLa
ENSG00000245146.8,27.77652325459118,1.3031782556746785,0.4361686042588895,0.001087764853863441,0.0019216356727111278,HuT78_vs_MyLa
ENSG00000261324.2,44.24893130362654,-1.1118897704420494,0.3644750251860543,0.0010887648352348271,0.0019232125836355677,HuT78_vs_MyLa
ENSG00000280161.1,36.57312137598201,-1.1224875364669482,0.36848908758809723,0.0010907264180220755,0.0019264876051331443,HuT78_vs_MyLa
ENSG00000253948.5,43.3313132674997,-1.1634558950781755,0.3842922729752886,0.0010935427459060107,0.0019312715194110981,HuT78_vs_MyLa
ENSG00000197170.12,3212.9799772665233,-0.24452538890638173,0.07508652155092521,0.0010937445671990234,0.0019314375476954663,HuT78_vs_MyLa
ENSG00000182552.16,828.0093237686746,0.2533887718433171,0.07784932757792834,0.0010947388161500033,0.0019330027489973692,HuT78_vs_MyLa
ENSG00000235480.2,12.180990309808433,-3.8998004338671826,2.2745440830358805,0.0010949838619730681,0.001933244888858531,HuT78_vs_MyLa
ENSG00000162869.18,796.7871991039929,-0.2890969791509891,0.08893490414653879,0.0011058392160128024,0.0019522181272043117,HuT78_vs_MyLa
ENSG00000155792.12,23.941737171714472,-1.7479089454910808,0.6187938429631906,0.0011081398632539487,0.0019560868706468117,HuT78_vs_MyLa
ENSG00000213397.14,45.57271643145009,0.9146146304543618,0.2932044321678293,0.0011103757924249623,0.0019598406227875073,HuT78_vs_MyLa
ENSG00000119227.10,35.11280594062746,-1.153461517511863,0.3802904239652999,0.0011158908609012045,0.001969186837376387,HuT78_vs_MyLa
ENSG00000150990.11,3553.9419625408195,-0.23616243374947762,0.07266158467177718,0.0011158730646410478,0.001969186837376387,HuT78_vs_MyLa
ENSG00000271155.1,8.7539058970197,-4.016698661520006,2.341714907231423,0.0011162003549588975,0.0019695389893714813,HuT78_vs_MyLa
ENSG00000123240.19,1013.1957177446545,-0.4481695520594465,0.1389576787694063,0.0011177507699510832,0.001972080465203236,HuT78_vs_MyLa
ENSG00000293107.1,124.42174579268617,-0.7254404985491011,0.22914060411423431,0.0011193929930868247,0.0019747834043476577,HuT78_vs_MyLa
ENSG00000236209.1,11.742370390018495,-3.1082959744903573,1.0622850468116367,0.0011195304609259095,0.001974831450126789,HuT78_vs_MyLa
ENSG00000168566.15,748.0237198453217,0.5027552424672149,0.15574642017083304,0.0011204393426332245,0.001976240112560226,HuT78_vs_MyLa
ENSG00000099624.10,3653.9351698903906,-0.2639052991715902,0.081317383675725,0.0011215577056770225,0.001978017946170886,HuT78_vs_MyLa
ENSG00000126261.14,6198.904415949648,0.20062889891139954,0.06172159538124703,0.0011260054958623462,0.0019856667445982807,HuT78_vs_MyLa
ENSG00000151332.22,483.18138364825904,-0.3220028539011073,0.09907999469656432,0.001129433348471564,0.0019915155942783536,HuT78_vs_MyLa
ENSG00000197894.14,3296.1339585869723,0.2360328105066932,0.07269095630587108,0.0011361921652726966,0.002003236161879772,HuT78_vs_MyLa
ENSG00000119912.20,1884.5670724933843,0.30762165166058897,0.09489504226440468,0.0011386067202330161,0.0020072957481769814,HuT78_vs_MyLa
ENSG00000288945.1,20.893763832718612,1.427113840256887,0.4856269862956736,0.0011415633410798852,0.002012310071381102,HuT78_vs_MyLa
ENSG00000198134.3,30.88832305872129,0.9356592675574094,0.3010904099882261,0.0011421686645043427,0.002013179026426141,HuT78_vs_MyLa
ENSG00000213793.8,26.28959980735783,3.7539597519234205,2.16168942869014,0.0011453883836642844,0.0020186554740133453,HuT78_vs_MyLa
ENSG00000180914.12,43.79492244699759,0.8681513507836057,0.2779716442681123,0.0011459650376658755,0.0020192744811433224,HuT78_vs_MyLa
ENSG00000101945.19,1229.5128093845176,0.25020772152050313,0.07713215097771176,0.0011458568258420345,0.0020192744811433224,HuT78_vs_MyLa
ENSG00000108055.13,4464.357560698958,-0.2521833236073534,0.07783448789073799,0.0011483321123771943,0.0020232464391460895,HuT78_vs_MyLa
ENSG00000305830.1,6.35273735265418,-2.413153375786412,0.8646321295446563,0.0011499144725470919,0.0020258351633082065,HuT78_vs_MyLa
ENSG00000169372.15,170.47493590460795,-0.6242220970982931,0.19645398133778816,0.0011511584735577054,0.0020278273405886227,HuT78_vs_MyLa
ENSG00000151617.19,7.191354688317809,-3.4160282040128847,1.3473866446661056,0.001154833672873091,0.002034101391163251,HuT78_vs_MyLa
ENSG00000148384.16,992.3903831584475,0.27393966001656067,0.08450546805374375,0.0011584319915681628,0.002040238805440782,HuT78_vs_MyLa
ENSG00000159884.13,275.02339127789065,-0.45951656741115615,0.14301972579510397,0.0011619590408592567,0.0020462495052583885,HuT78_vs_MyLa
ENSG00000196420.10,5.293168379244245,2.138190656138769,0.7834223848885402,0.0011628599849385119,0.0020476348171980974,HuT78_vs_MyLa
ENSG00000132763.17,226.11950831284366,1.4762508942653743,0.5102489548140878,0.0011638007282338395,0.0020490899308412023,HuT78_vs_MyLa
ENSG00000153976.4,18.3676318831676,2.1572413996691258,0.7573670007223663,0.0011669236121344016,0.002054386449625374,HuT78_vs_MyLa
ENSG00000248923.1,66.58321073541173,-0.9982779904928206,0.32514408264550965,0.0011671702119353245,0.0020546186839757626,HuT78_vs_MyLa
ENSG00000230773.10,21.08917363286606,-1.2841604053849163,0.43091994305570935,0.0011708989779809801,0.0020609800737403476,HuT78_vs_MyLa
ENSG00000101940.20,754.7646358412583,-0.31931332914038263,0.0988786141967451,0.0011725339656452375,0.0020636551718768476,HuT78_vs_MyLa
ENSG00000196338.17,55.15249077707417,0.9307908021618022,0.3006469355662956,0.0011768865411696573,0.0020711122185711603,HuT78_vs_MyLa
ENSG00000243766.9,11.871545018147708,6.987443213225958,4.000516119683225,0.0011785253059439678,0.002073792442391335,HuT78_vs_MyLa
ENSG00000137513.13,1005.9042284527675,-0.3277694259818254,0.10156242745188206,0.0011806939486799866,0.0020774044481046906,HuT78_vs_MyLa
ENSG00000128254.17,13.957636217047032,-1.5093169000898703,0.5256382692130898,0.0011858653188060282,0.0020862984568800935,HuT78_vs_MyLa
ENSG00000250073.5,6.359678082365071,-4.004159266342028,2.3457091263523226,0.0011922836237723675,0.0020973842419365635,HuT78_vs_MyLa
ENSG00000307615.1,5.2269777825746475,-3.9934109908263373,2.3452886958131884,0.0011957062466647786,0.0021031985674029954,HuT78_vs_MyLa
ENSG00000065613.17,1203.6813631987472,0.25856777538695297,0.07993922800413117,0.0011958534096583036,0.0021032509163585815,HuT78_vs_MyLa
ENSG00000244921.2,28.071562435438437,-1.2976214208206853,0.43954744262632733,0.0011967974011621461,0.0021047045687464265,HuT78_vs_MyLa
ENSG00000122390.21,1181.210502150954,-0.2506328506865002,0.07766929827476331,0.0012050459094276405,0.002118928038702116,HuT78_vs_MyLa
