Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,comparison,Ensembl,gene_symbol,gene_type,DEG_class
ENSG00000222032.3,78.80565613073976,-12.014264630758118,3.16899078374749,3.571515818199019e-19,1.796790392671593e-18,SeAx_vs_HH,ENSG00000222032,ENSG00000222032,lncRNA,Down
ENSG00000111732.13,75.96573799470426,-11.955222453630457,3.1610833295201113,4.363135930040339e-19,2.1833960945997952e-18,SeAx_vs_HH,ENSG00000111732,AICDA,protein_coding,Down
ENSG00000287692.2,150.1051225393742,-11.934849020054147,3.1566367520462735,3.8235164418292554e-19,1.919257412590953e-18,SeAx_vs_HH,ENSG00000287692,ENSG00000287692,lncRNA,Down
ENSG00000183439.12,73.52842859136375,-11.904493652551796,3.1539799718002244,5.099781095377284e-19,2.5420862082271576e-18,SeAx_vs_HH,ENSG00000183439,TRIM61,protein_coding,Down
ENSG00000127252.9,71.30808891785287,-11.852491709309646,3.1496157236026634,8.596982219961037e-19,4.2300174806537215e-18,SeAx_vs_HH,ENSG00000127252,PLAAT1,protein_coding,Down
ENSG00000164114.20,127.90714817210086,-11.79733158269089,3.1405503373122925,8.436452058216966e-19,4.153312410633607e-18,SeAx_vs_HH,ENSG00000164114,MAP9,protein_coding,Down
ENSG00000309824.1,61.552172036246105,-11.605668958667561,3.1267982264840515,7.494885091259414e-18,3.513104824958461e-17,SeAx_vs_HH,ENSG00000309824,ENSG00000309824,lncRNA,Down
ENSG00000289093.2,61.46492533009564,-11.601753880184285,3.1254334190066766,6.461666135103976e-18,3.0399356305248875e-17,SeAx_vs_HH,ENSG00000289093,ENSG00000289093,lncRNA,Down
ENSG00000154611.16,61.566030526111604,-11.549457400686078,3.110549972161646,8.873723423955031e-18,4.14531304146426e-17,SeAx_vs_HH,ENSG00000154611,PSMA8,protein_coding,Down
ENSG00000138684.9,61.04349952191772,-11.486040788777075,3.114202253862444,1.710004062513532e-17,7.859087424302187e-17,SeAx_vs_HH,ENSG00000138684,IL21,protein_coding,Down
ENSG00000255693.4,50.56467028634179,-11.283164854023305,3.089939837157198,5.179337046824928e-17,2.321436657339719e-16,SeAx_vs_HH,ENSG00000255693,LINC02389,lncRNA,Down
ENSG00000169432.20,50.60567336584479,-11.278431635452343,3.0946151365888763,9.097393178889257e-17,4.0212138860054543e-16,SeAx_vs_HH,ENSG00000169432,SCN9A,protein_coding,Down
ENSG00000166569.9,50.21492264096517,-11.272577637921204,3.092595479129471,6.344033778532819e-17,2.8321297070125956e-16,SeAx_vs_HH,ENSG00000166569,CPLX4,protein_coding,Down
ENSG00000307544.1,50.27946929028372,-11.2668614829144,3.087686968445116,5.4098841204540546e-17,2.424163932414567e-16,SeAx_vs_HH,ENSG00000307544,ENSG00000307544,lncRNA,Down
ENSG00000286364.1,48.583612925658066,-11.206007252620914,3.0846332586084726,1.2367807925968285e-16,5.438617550164994e-16,SeAx_vs_HH,ENSG00000286364,ENSG00000286364,lncRNA,Down
ENSG00000198821.14,1918.7244949192136,-11.165110531075118,0.8139088698434536,6.546550814853083e-41,7.60580141686725e-40,SeAx_vs_HH,ENSG00000198821,CD247,protein_coding,Down
ENSG00000299896.1,46.44895511870195,-11.141700491957092,3.0754050605719185,1.3944130485007823e-16,6.11527778797834e-16,SeAx_vs_HH,ENSG00000299896,ENSG00000299896,lncRNA,Down
ENSG00000263154.2,104.46234058962929,-11.081169992569237,3.0131643791761515,8.354036168243488e-17,3.7017699221885257e-16,SeAx_vs_HH,ENSG00000263154,ENSG00000263154,lncRNA,Down
ENSG00000254319.7,215.93956807174453,-11.067621657199455,1.3145805232743186,2.087914328482311e-21,1.1692711845814503e-20,SeAx_vs_HH,ENSG00000254319,LINC03021,lncRNA,Down
ENSG00000159899.18,117.04703593742943,-11.062057997508143,3.0547088187017475,6.694669936294411e-17,2.983458007679462e-16,SeAx_vs_HH,ENSG00000159899,NPR2,protein_coding,Down
ENSG00000164411.13,42.40449154316409,-10.988841343520917,3.060266069056072,4.289638329862731e-16,1.8464409101271225e-15,SeAx_vs_HH,ENSG00000164411,GJB7,protein_coding,Down
ENSG00000076706.19,1347.2864529612661,-10.972400067537382,0.5098792565015745,1.2214897852946525e-100,5.5260074503923486e-99,SeAx_vs_HH,ENSG00000076706,MCAM,protein_coding,Down
ENSG00000309086.1,38.83324501941129,-10.834745478826953,3.049240200284646,1.9572186428316163e-15,8.131626156384138e-15,SeAx_vs_HH,ENSG00000309086,ENSG00000309086,lncRNA,Down
ENSG00000124920.16,1024.374324868321,-10.812851585042454,0.709347512473328,1.541263458051953e-50,2.366044117480783e-49,SeAx_vs_HH,ENSG00000124920,MYRF,protein_coding,Down
ENSG00000170442.13,510.7520280334047,-10.725449563504743,3.03834951974837,4.273542875844003e-15,1.7451680105025143e-14,SeAx_vs_HH,ENSG00000170442,KRT86,protein_coding,Down
ENSG00000238133.6,439.5179119529677,-10.71834360861718,0.9786223562268608,3.9831819956292676e-26,2.7776841359166343e-25,SeAx_vs_HH,ENSG00000238133,MAP3K20-AS1,lncRNA,Down
ENSG00000181577.17,417.0965406653692,-10.681815298608969,0.987809594950721,1.5428581069129968e-25,1.04896785523136e-24,SeAx_vs_HH,ENSG00000181577,LINC03040,protein_coding,Down
ENSG00000181264.11,36.97312991114548,-10.676113488826811,3.027413711608365,3.4540684388460042e-15,1.4160099789914453e-14,SeAx_vs_HH,ENSG00000181264,TLCD5,protein_coding,Down
ENSG00000180712.6,327.74184541794654,-10.673738660726732,1.325583935552527,1.2152443132141789e-19,6.257861992305839e-19,SeAx_vs_HH,ENSG00000180712,LINC02363,lncRNA,Down
ENSG00000101445.12,735.3107297990078,-10.636085874757635,1.3135814736799272,7.182486153164259e-20,3.7351012898095126e-19,SeAx_vs_HH,ENSG00000101445,PPP1R16B,protein_coding,Down
ENSG00000253161.8,38.69530440564671,-10.634851028699767,3.0524377732396206,3.389611794116557e-14,1.3206806283514161e-13,SeAx_vs_HH,ENSG00000253161,LINC01605,lncRNA,Down
ENSG00000138134.14,582.1613667608317,-10.632542272716853,1.3052996319318197,4.184448503172083e-20,2.1951506569349304e-19,SeAx_vs_HH,ENSG00000138134,STAMBPL1,protein_coding,Down
ENSG00000275418.2,43.87601792988081,-10.527997465741217,3.004725843932764,4.869901981574249e-15,1.9855324078266427e-14,SeAx_vs_HH,ENSG00000275418,LINC03110,lncRNA,Down
ENSG00000136573.17,3031.0311090261953,-10.479928668760458,0.3081791769544463,7.681991603676153e-252,2.5966581052803447e-249,SeAx_vs_HH,ENSG00000136573,BLK,protein_coding,Down
ENSG00000158748.5,30.539475268660162,-10.430135383967905,3.0076785271626543,2.7423129879589984e-14,1.0733785706638728e-13,SeAx_vs_HH,ENSG00000158748,HTR6,protein_coding,Down
ENSG00000298833.1,30.449628631949665,-10.425601118376322,3.006865034795395,2.745462320394006e-14,1.0743765283935915e-13,SeAx_vs_HH,ENSG00000298833,ENSG00000298833,lncRNA,Down
ENSG00000067715.17,687.7337167569293,-10.420970160524814,0.5886063213968596,1.989475959944888e-68,4.708251231494408e-67,SeAx_vs_HH,ENSG00000067715,SYT1,protein_coding,Down
ENSG00000253377.3,29.959752691607484,-10.38727737573426,3.0023226930222453,3.3616238008997074e-14,1.310345743975593e-13,SeAx_vs_HH,ENSG00000253377,ENSG00000253377,lncRNA,Down
ENSG00000249621.2,29.64319264916514,-10.378898928335119,3.0027150886379568,3.8825990885296834e-14,1.5071887902710568e-13,SeAx_vs_HH,ENSG00000249621,SNCAIP-AS2,lncRNA,Down
ENSG00000238121.9,269.40402611379204,-10.357529504680826,0.9884653650131653,4.353903737541145e-24,2.783732528838316e-23,SeAx_vs_HH,ENSG00000238121,LINC00426,lncRNA,Down
ENSG00000260997.1,1174.6188343382828,-10.341672506418298,0.9816183108486815,2.879794968700105e-24,1.8591657052796685e-23,SeAx_vs_HH,ENSG00000260997,ENSG00000260997,lncRNA,Down
ENSG00000215788.13,1591.2749261142515,-10.306493980912622,0.5500471066600768,5.595178053327842e-77,1.5860382092621565e-75,SeAx_vs_HH,ENSG00000215788,TNFRSF25,protein_coding,Down
ENSG00000179431.7,29.27235328376809,-10.293854624209892,2.990188925185462,4.4002911944704014e-14,1.7007813753816017e-13,SeAx_vs_HH,ENSG00000179431,FJX1,protein_coding,Down
ENSG00000287558.2,28.193970325522088,-10.270008486898888,3.005243274934802,2.104321963273411e-13,7.870339868902538e-13,SeAx_vs_HH,ENSG00000287558,ENSG00000287558,lncRNA,Down
ENSG00000261329.8,27.812769030540586,-10.26025570579576,2.998898349173923,1.5961691160089667e-13,5.994836417882733e-13,SeAx_vs_HH,ENSG00000261329,ENSG00000261329,lncRNA,Down
ENSG00000189058.11,431.73843375424013,-10.233473606008845,0.7036866552179152,2.3428434439006015e-45,3.120597791634147e-44,SeAx_vs_HH,ENSG00000189058,APOD,protein_coding,Down
ENSG00000075673.14,29.499172821039366,-10.217872715591813,2.9850270339355753,1.0665270589027632e-13,4.0412081768703476e-13,SeAx_vs_HH,ENSG00000075673,ATP12A,protein_coding,Down
ENSG00000302545.1,27.445314507553814,-10.195723955465015,2.980838161182107,9.72327312760459e-14,3.6905177559541574e-13,SeAx_vs_HH,ENSG00000302545,ENSG00000302545,lncRNA,Down
ENSG00000160183.19,288.3315508407321,-10.159528867901173,2.949430321592728,1.3264522546572287e-14,5.2737221798012095e-14,SeAx_vs_HH,ENSG00000160183,TMPRSS3,protein_coding,Down
ENSG00000166049.11,116.68663697630896,-10.143046033949998,1.3229451429486772,6.29825802454571e-18,2.964616198364067e-17,SeAx_vs_HH,ENSG00000166049,PASD1,protein_coding,Down
ENSG00000122145.17,25.437917962427345,-10.120536354138082,2.9752496984687404,1.8054365883313783e-13,6.763780108732046e-13,SeAx_vs_HH,ENSG00000122145,TBX22,protein_coding,Down
ENSG00000013725.16,2718.0015551376423,-10.102757324350952,0.396355407375098,7.332031252050876e-142,6.407479994170314e-140,SeAx_vs_HH,ENSG00000013725,CD6,protein_coding,Down
ENSG00000271716.1,25.215505611997727,-10.085321293119925,2.97679873349506,3.168009248389903e-13,1.1750493930622175e-12,SeAx_vs_HH,ENSG00000271716,ENSG00000271716,lncRNA,Down
ENSG00000186603.7,879.2765697207452,-10.083862374562631,0.7157719759177519,1.5975268999681799e-43,2.0154714375302777e-42,SeAx_vs_HH,ENSG00000186603,HPDL,protein_coding,Down
ENSG00000132965.12,3074.221392371113,-10.049843038038528,0.3838335676044186,1.3148281449201223e-149,1.2664057105507522e-147,SeAx_vs_HH,ENSG00000132965,ALOX5AP,protein_coding,Down
ENSG00000108684.15,24.041492208473294,-10.007437483140183,2.970164309487082,5.623070531894604e-13,2.056283089995751e-12,SeAx_vs_HH,ENSG00000108684,ASIC2,protein_coding,Down
ENSG00000118402.7,428.62226584032663,-10.004438253769717,0.9693037941234571,2.675472773812539e-23,1.653937016661547e-22,SeAx_vs_HH,ENSG00000118402,ELOVL4,protein_coding,Down
ENSG00000287051.1,23.874531008030072,-10.001898967185943,2.958030241263464,3.729666486440952e-13,1.379091333428063e-12,SeAx_vs_HH,ENSG00000287051,KRT86-AS1,lncRNA,Down
ENSG00000118503.20,1761.096397509795,-9.991045172337182,0.5855747153035362,4.1195665977817513e-66,9.190788991190545e-65,SeAx_vs_HH,ENSG00000118503,TNFAIP3,protein_coding,Down
ENSG00000279275.1,22.558196871852413,-9.91289013313072,2.9564257535800187,7.43062103019947e-13,2.705132610364225e-12,SeAx_vs_HH,ENSG00000279275,ENSG00000279275,TEC,Down
ENSG00000254101.9,201.99230862719668,-9.893452360083336,0.9844727638831613,2.742694671584806e-22,1.611524271611735e-21,SeAx_vs_HH,ENSG00000254101,LINC02055,lncRNA,Down
ENSG00000306071.1,22.22122488736155,-9.882872844307768,2.9531826256473783,8.545260528056524e-13,3.1008373984227795e-12,SeAx_vs_HH,ENSG00000306071,ENSG00000306071,lncRNA,Down
ENSG00000166707.14,21.913163771608495,-9.84643783452115,2.9628825262643628,2.5220072541778285e-12,8.873087187469717e-12,SeAx_vs_HH,ENSG00000166707,ZCCHC18,protein_coding,Down
ENSG00000298558.1,95.04879053817893,-9.841836986778219,1.3114753651693998,3.185887718228824e-17,1.443844636278001e-16,SeAx_vs_HH,ENSG00000298558,ENSG00000298558,lncRNA,Down
ENSG00000155926.16,1330.6988735384862,-9.822278625352473,0.9671001332273744,1.2708076848079267e-25,8.679572883467024e-25,SeAx_vs_HH,ENSG00000155926,SLA,protein_coding,Down
ENSG00000304667.1,21.1780102584637,-9.803090383429373,2.946391586878052,1.5248315284629999e-12,5.444958507557234e-12,SeAx_vs_HH,ENSG00000304667,ENSG00000304667,lncRNA,Down
ENSG00000288009.2,33.71074388226676,-9.729997470462136,2.9242673208684495,1.1131176493984873e-12,4.0156066631038865e-12,SeAx_vs_HH,ENSG00000288009,ENSG00000288009,lncRNA,Down
ENSG00000165078.15,167.45399149164606,-9.679753131625509,0.9782450731162349,1.2991933376849692e-21,7.344603548320046e-21,SeAx_vs_HH,ENSG00000165078,CPA6,protein_coding,Down
ENSG00000081059.22,3415.8299037865936,-9.679525852673502,0.8922078243083691,8.704973852770414e-29,6.756915362754852e-28,SeAx_vs_HH,ENSG00000081059,TCF7,protein_coding,Down
ENSG00000293389.2,19.762585818763675,-9.668131385431098,2.9468669868984283,7.618042956417955e-12,2.6190220603382778e-11,SeAx_vs_HH,ENSG00000293389,ENSG00000293389,lncRNA,Down
ENSG00000042832.13,279.7440822094672,-9.664876870130664,0.7159403420825743,3.623286699186277e-40,4.113509582758058e-39,SeAx_vs_HH,ENSG00000042832,TG,protein_coding,Down
ENSG00000286481.3,210.21898556391324,-9.638973110267301,0.8155565413892953,8.668039397052896e-31,7.212630088165473e-30,SeAx_vs_HH,ENSG00000286481,ENSG00000286481,lncRNA,Down
ENSG00000169994.22,89.44581305492756,-9.616430860516012,1.3769162523694147,4.608143636994526e-15,1.87966514701177e-14,SeAx_vs_HH,ENSG00000169994,MYO7B,protein_coding,Down
ENSG00000296235.1,18.641326158904647,-9.52110971692843,2.9208371816034138,1.1772981004072624e-11,4.001384076796833e-11,SeAx_vs_HH,ENSG00000296235,ENSG00000296235,lncRNA,Down
ENSG00000145945.9,559.2998503437054,-9.506537670076499,1.2926377599201566,1.3849820427635547e-16,6.076892798459242e-16,SeAx_vs_HH,ENSG00000145945,FAM50B,protein_coding,Down
ENSG00000171840.15,334.90338412172457,-9.504739828215774,0.714104586210837,4.4527880118039727e-39,4.930265589089504e-38,SeAx_vs_HH,ENSG00000171840,NINJ2,protein_coding,Down
ENSG00000224027.2,17.603575616873698,-9.473026787965903,2.9230416237504047,1.738845101697448e-11,5.848931655446824e-11,SeAx_vs_HH,ENSG00000224027,ENSG00000224027,lncRNA,Down
ENSG00000267284.3,79.433521898828,-9.4287201838368,1.3112608448281269,6.48211825822487e-16,2.7609878410865087e-15,SeAx_vs_HH,ENSG00000267284,ENSG00000267284,lncRNA,Down
ENSG00000172179.14,234.3957576730167,-9.409379151168608,0.7216268842628862,1.2618347075266262e-37,1.3336736746512985e-36,SeAx_vs_HH,ENSG00000172179,PRL,protein_coding,Down
ENSG00000115085.18,3285.311279275476,-9.404734354987681,0.4644165660524727,5.9527934106467585e-90,2.1500865716075942e-88,SeAx_vs_HH,ENSG00000115085,ZAP70,protein_coding,Down
ENSG00000163053.13,16.360490571186627,-9.343202124236173,2.912466919609058,3.9262288791862144e-11,1.2887209668490478e-10,SeAx_vs_HH,ENSG00000163053,SLC16A14,protein_coding,Down
ENSG00000309127.1,16.508587903058352,-9.342905206853443,2.905081828185327,2.7071391711718825e-11,8.977859728164435e-11,SeAx_vs_HH,ENSG00000309127,ENSG00000309127,lncRNA,Down
ENSG00000226835.5,16.536645338668077,-9.33576820204306,2.9194932706535437,6.028986938214487e-11,1.9563358268087763e-10,SeAx_vs_HH,ENSG00000226835,ARHGAP29-AS1,lncRNA,Down
ENSG00000144908.16,169.58320457013716,-9.317771323396666,0.8349931083993101,8.882717018449564e-28,6.592124083907371e-27,SeAx_vs_HH,ENSG00000144908,ALDH1L1,protein_coding,Down
ENSG00000181104.8,2257.568067384049,16.214464832103705,2.791751259466541,1.4107011451983995e-37,1.4875050627562876e-36,SeAx_vs_HH,ENSG00000181104,F2R,protein_coding,Up
ENSG00000229807.15,821.2684219635818,15.816592634489751,3.559240077231231,1.0851792532460452e-32,9.681766096565189e-32,SeAx_vs_HH,ENSG00000229807,XIST,lncRNA,Up
ENSG00000141668.12,787.091217198793,15.748676390349452,3.554803163046784,3.06214924758854e-32,2.6865036126615427e-31,SeAx_vs_HH,ENSG00000141668,CBLN2,protein_coding,Up
ENSG00000101439.11,910.9078964891694,15.707854071880153,3.242297030293249,2.5395462509034944e-33,2.3106130566244848e-32,SeAx_vs_HH,ENSG00000101439,CST3,protein_coding,Up
ENSG00000134460.19,8430.431222880843,15.63654030348213,2.7419351750312337,4.959928853810362e-34,4.620755351846731e-33,SeAx_vs_HH,ENSG00000134460,IL2RA,protein_coding,Up
ENSG00000074696.15,3101.7520106638076,15.603732320814231,2.7061291377538157,1.8875438907499324e-35,1.8559466960913854e-34,SeAx_vs_HH,ENSG00000074696,HACD3,protein_coding,Up
ENSG00000138944.9,843.8772444124044,15.503712839920775,3.2061503249063974,1.5770568873441047e-29,1.2573642250453777e-28,SeAx_vs_HH,ENSG00000138944,SHISAL1,protein_coding,Up
ENSG00000172716.19,1629.570877917838,15.350489392338707,2.8919544395148735,2.2865652063644363e-33,2.0836121908453142e-32,SeAx_vs_HH,ENSG00000172716,SLFN11,protein_coding,Up
ENSG00000117139.20,1149.4593877569089,15.333452077193582,2.8798511338524517,2.8389810695239258e-33,2.573904142738924e-32,SeAx_vs_HH,ENSG00000117139,KDM5B,protein_coding,Up
ENSG00000196730.15,637.5749414819627,15.256336576554556,3.319991548953931,3.932555898523184e-31,3.320063097174498e-30,SeAx_vs_HH,ENSG00000196730,DAPK1,protein_coding,Up
ENSG00000171385.13,567.40884420754,15.24016394274649,3.514089015856747,1.6414270822092034e-30,1.353875054225501e-29,SeAx_vs_HH,ENSG00000171385,KCND3,protein_coding,Up
ENSG00000135862.8,712.7550641937282,15.156479845449672,3.030781934709672,8.021544601130413e-32,6.938965308027588e-31,SeAx_vs_HH,ENSG00000135862,LAMC1,protein_coding,Up
ENSG00000113140.13,644.5868963113807,15.02695701288758,3.048390660772315,5.949888238017824e-31,4.985605602623448e-30,SeAx_vs_HH,ENSG00000113140,SPARC,protein_coding,Up
ENSG00000159388.7,1001.9987415324995,15.009257937475184,2.7757516348174587,3.0841635382883626e-32,2.704492892238669e-31,SeAx_vs_HH,ENSG00000159388,BTG2,protein_coding,Up
ENSG00000148411.10,647.4783395387616,14.95041503899361,2.9675403422825752,3.2284331964127e-31,2.7320444361706908e-30,SeAx_vs_HH,ENSG00000148411,NACC2,protein_coding,Up
ENSG00000185668.8,521.9213629366625,14.904743657979989,3.252653354284808,5.7180008568201544e-30,4.6247397449179713e-29,SeAx_vs_HH,ENSG00000185668,POU3F1,protein_coding,Up
ENSG00000132669.16,513.9147212118366,14.859666355315095,3.2289728031060423,8.351010895718155e-30,6.726994613165051e-29,SeAx_vs_HH,ENSG00000132669,RIN2,protein_coding,Up
ENSG00000159228.14,1623.6721155811194,14.850446575194637,2.7120388512553006,4.6063908956781014e-32,4.013788564984104e-31,SeAx_vs_HH,ENSG00000159228,CBR1,protein_coding,Up
ENSG00000170627.13,2252.8744741053592,14.581775497237302,2.6690793664504957,3.960251733983781e-31,3.340297072237262e-30,SeAx_vs_HH,ENSG00000170627,GTSF1,protein_coding,Up
ENSG00000113269.16,410.35768786275526,14.558790309820656,3.26258049272169,1.8157032093421848e-28,1.3912884086982565e-27,SeAx_vs_HH,ENSG00000113269,RNF130,protein_coding,Up
ENSG00000135269.20,2958.667335954829,14.455302935087357,2.668034344065096,1.494006526286909e-30,1.2345538246508291e-29,SeAx_vs_HH,ENSG00000135269,TES,protein_coding,Up
ENSG00000132694.22,460.41948631230366,14.261282857361309,2.8755683405435275,1.421366308066985e-28,1.094745374420466e-27,SeAx_vs_HH,ENSG00000132694,ARHGEF11,protein_coding,Up
ENSG00000128641.21,419.11158274196515,14.238952329025707,2.8982404607790317,1.8385254256696306e-28,1.4075719231141638e-27,SeAx_vs_HH,ENSG00000128641,MYO1B,protein_coding,Up
ENSG00000107105.17,302.6177456673799,14.208199728078892,3.3871385488899164,1.0783487537771865e-26,7.669161541849264e-26,SeAx_vs_HH,ENSG00000107105,ELAVL2,protein_coding,Up
ENSG00000091490.13,972.9341450406107,14.179686194320084,2.7106367002365634,4.8472941377744454e-29,3.7970823995727674e-28,SeAx_vs_HH,ENSG00000091490,SEL1L3,protein_coding,Up
ENSG00000100292.19,333.9904463052305,14.134336232347518,3.1338490650917015,4.124732674372446e-27,2.9808223421291795e-26,SeAx_vs_HH,ENSG00000100292,HMOX1,protein_coding,Up
ENSG00000111796.5,321.379895367845,14.114156071381657,3.169326229809393,6.1336376754207665e-27,4.3971236076495815e-26,SeAx_vs_HH,ENSG00000111796,KLRB1,protein_coding,Up
ENSG00000169855.22,548.3425633053087,14.05879694794014,2.9855672772209543,1.336690166846946e-27,9.834416566350323e-27,SeAx_vs_HH,ENSG00000169855,ROBO1,protein_coding,Up
ENSG00000141526.20,475.3082256078759,14.052570068480142,2.866382066168776,5.274939908204913e-28,3.955652928233195e-27,SeAx_vs_HH,ENSG00000141526,SLC16A3,protein_coding,Up
ENSG00000164742.18,295.05623224153715,13.978573219016576,3.158697608914558,2.04305420204679e-26,1.4387309760089718e-25,SeAx_vs_HH,ENSG00000164742,ADCY1,protein_coding,Up
ENSG00000159217.12,858.3152949311501,13.96536637777648,2.9534261115951064,2.9265255119071415e-27,2.126925133704521e-26,SeAx_vs_HH,ENSG00000159217,IGF2BP1,protein_coding,Up
ENSG00000130340.19,374.7211096589394,13.922456752489506,2.8204873617820994,1.4809296833065162e-27,1.086439610009674e-26,SeAx_vs_HH,ENSG00000130340,SNX9,protein_coding,Up
ENSG00000138083.6,249.49327349425275,13.913825616571401,3.377239982802589,1.7438308825939203e-25,1.182912921683835e-24,SeAx_vs_HH,ENSG00000138083,SIX3,protein_coding,Up
ENSG00000215218.5,244.11464144639672,13.879512457597128,3.3728468858777028,1.933328753435146e-25,1.3084844963275648e-24,SeAx_vs_HH,ENSG00000215218,UBE2QL1,protein_coding,Up
ENSG00000172572.9,1451.8972726205218,13.825162400739938,1.3288590790019033,2.993062860116088e-32,2.627178889709932e-31,SeAx_vs_HH,ENSG00000172572,PDE3A,protein_coding,Up
ENSG00000176485.16,456.62391517200683,13.790835741983965,2.798809046576923,4.468991542900393e-27,3.223107225888106e-26,SeAx_vs_HH,ENSG00000176485,PLAAT3,protein_coding,Up
ENSG00000015475.21,1148.8353988798588,13.780152452659548,2.6689260827454193,9.80768903034799e-28,7.257527838855194e-27,SeAx_vs_HH,ENSG00000015475,BID,protein_coding,Up
ENSG00000171617.18,329.900586482976,13.772110528205507,2.8660279108390574,1.4252829730694765e-26,1.0088480625262613e-25,SeAx_vs_HH,ENSG00000171617,ENC1,protein_coding,Up
ENSG00000139722.9,769.8360285052709,13.768196129899161,2.68233903097844,1.0374185760647316e-27,7.664063418639039e-27,SeAx_vs_HH,ENSG00000139722,VPS37B,protein_coding,Up
ENSG00000197506.8,288.9595582300062,13.759766713082408,3.043300313424659,1.5273005038379997e-25,1.038784682090272e-24,SeAx_vs_HH,ENSG00000197506,SLC28A3,protein_coding,Up
ENSG00000004468.15,308.5675064280446,13.740550656009452,2.8901840316245413,1.5337027797530124e-26,1.0838771321213103e-25,SeAx_vs_HH,ENSG00000004468,CD38,protein_coding,Up
ENSG00000180667.11,633.8190413458177,13.713820412463948,2.692227071395812,2.5135401423872964e-27,1.8290037226185384e-26,SeAx_vs_HH,ENSG00000180667,YOD1,protein_coding,Up
ENSG00000174500.14,651.7679037388542,13.677816706134939,2.7119747213997183,9.823790807542468e-27,6.997742040442279e-26,SeAx_vs_HH,ENSG00000174500,GCSAM,protein_coding,Up
ENSG00000010803.20,612.6202844035315,13.617442040573724,2.681602642902629,4.6421020398128574e-27,3.3439186989645093e-26,SeAx_vs_HH,ENSG00000010803,SCMH1,protein_coding,Up
ENSG00000145632.17,227.05414946264904,13.61413557569548,3.182921655190275,7.7054125240319e-25,5.082564998822956e-24,SeAx_vs_HH,ENSG00000145632,PLK2,protein_coding,Up
ENSG00000168843.16,254.04423823440513,13.575293488955978,2.9555667964993657,1.30884248129887e-25,8.9257377436122e-25,SeAx_vs_HH,ENSG00000168843,FSTL5,protein_coding,Up
ENSG00000165801.12,279.84321790257036,13.546616473005722,3.003406527460894,3.257735733839501e-25,2.179325454508389e-24,SeAx_vs_HH,ENSG00000165801,ARHGEF40,protein_coding,Up
ENSG00000148175.15,1267.2004975007594,13.513715893160702,2.652400352223443,1.2614795300977815e-26,8.950259715525449e-26,SeAx_vs_HH,ENSG00000148175,STOM,protein_coding,Up
ENSG00000141314.15,249.849065448629,13.488730886313364,3.127003508338637,3.7280823066285453e-19,1.8724024256588277e-18,SeAx_vs_HH,ENSG00000141314,RHBDL3,protein_coding,Up
ENSG00000183625.18,248.988405214567,13.450793921123346,2.8919214380260794,3.857096842809379e-25,2.5745115476501497e-24,SeAx_vs_HH,ENSG00000183625,CCR3,protein_coding,Up
ENSG00000005882.14,604.5606460245714,13.44051998279188,2.677659525733681,2.9209206585118453e-26,2.0440739686421762e-25,SeAx_vs_HH,ENSG00000005882,PDK2,protein_coding,Up
ENSG00000007038.13,205.26480217681828,13.43385642039501,3.145537725596637,1.933939199527771e-24,1.2562190268143589e-23,SeAx_vs_HH,ENSG00000007038,PRSS21,protein_coding,Up
ENSG00000101210.17,2227.676742144847,13.430850684687874,1.0002045213481374,3.488864291217762e-38,3.7471824806454564e-37,SeAx_vs_HH,ENSG00000101210,EEF1A2,protein_coding,Up
ENSG00000165025.17,432.14128329712236,13.428457191591392,4.457117686914741,5.083463509324703e-6,1.1573293781872162e-5,SeAx_vs_HH,ENSG00000165025,SYK,protein_coding,Up
ENSG00000136826.17,224.0848366988396,13.428033045929721,2.992472290153946,6.767504756769857e-25,4.475446575028866e-24,SeAx_vs_HH,ENSG00000136826,KLF4,protein_coding,Up
ENSG00000165655.18,284.61347423037154,13.366782238774507,2.9785831989870197,8.347265786955413e-25,5.492004631239279e-24,SeAx_vs_HH,ENSG00000165655,ZNF503,protein_coding,Up
ENSG00000107438.11,207.29473463597714,13.358249849426924,3.062743185197114,2.04558445439489e-24,1.3272961065007044e-23,SeAx_vs_HH,ENSG00000107438,PDLIM1,protein_coding,Up
ENSG00000136026.16,233.97848728681484,13.353093564668152,3.002993586173149,3.510197233148579e-24,2.2539492269482723e-23,SeAx_vs_HH,ENSG00000136026,CKAP4,protein_coding,Up
ENSG00000129195.18,306.92807589655433,13.34687684024299,2.9595351924437865,7.556071457344959e-25,4.985893928483791e-24,SeAx_vs_HH,ENSG00000129195,PIMREG,protein_coding,Up
ENSG00000075891.26,197.00469173925984,13.345256518243165,3.1199883236942405,5.283895889753523e-24,3.3627351639408304e-23,SeAx_vs_HH,ENSG00000075891,PAX2,protein_coding,Up
ENSG00000148488.18,218.4492169349995,13.339177207534181,3.021577684825318,2.4502037747694336e-24,1.585816496567717e-23,SeAx_vs_HH,ENSG00000148488,ST8SIA6,protein_coding,Up
ENSG00000231419.7,173.86444006509626,13.330669211301226,3.322118971072194,2.7231879466248665e-23,1.6828531239663497e-22,SeAx_vs_HH,ENSG00000231419,LINC00689,lncRNA,Up
ENSG00000107281.12,1007.7981743774611,13.302210607236496,2.6497905794007686,5.955625211990473e-26,4.1258710623669495e-25,SeAx_vs_HH,ENSG00000107281,NPDC1,protein_coding,Up
