"Geneid","HH-1","HH-2","HH-3","M-1","M-2","M-3","78-1","78-2","78-3","S-1","S-2","S-3"
"ENSG00000276620.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000220237.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000295678.1",0,0,0,0,0,0,2,3,0,0,0,1
"ENSG00000112320.14",114,132,159,166,120,110,511,493,40,36,41,517
"ENSG00000234206.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000289433.1",0,0,0,1,1,1,3,3,0,0,0,6
"ENSG00000303372.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000280135.1",0,0,0,0,0,0,24,9,0,0,0,20
"ENSG00000146285.17",0,0,0,0,0,0,77,73,1,0,0,72
"ENSG00000304660.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000304634.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000025796.16",1437,1418,1667,1705,1499,1542,2276,2954,1826,2023,2044,3145
"ENSG00000238420.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232778.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272476.1",4,12,26,34,10,9,42,26,40,31,18,11
"ENSG00000297877.1",0,0,2,0,0,0,0,0,0,0,0,0
"ENSG00000224987.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253090.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231112.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000304029.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225093.1",26,31,36,32,33,10,22,34,54,34,42,24
"ENSG00000081087.17",299,311,342,312,387,314,1080,1513,789,969,974,1547
"ENSG00000238490.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225174.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000112333.14",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000279398.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000297798.1",0,0,0,0,0,0,0,3,0,0,0,3
"ENSG00000112335.17",1470,1389,1451,1339,1378,1318,3511,3919,1751,1717,1776,4243
"ENSG00000233511.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000212525.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000286562.2",0,0,2,0,0,0,0,0,0,0,0,0
"ENSG00000230248.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000206974.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000135537.19",31,32,76,60,59,32,144,149,49,56,56,165
"ENSG00000238055.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000279498.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302120.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000238079.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227072.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000200799.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287044.2",0,0,0,0,0,0,1,0,1,0,0,2
"ENSG00000271608.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302140.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000118689.17",336,358,518,361,655,344,1322,1651,1167,1474,1618,1832
"ENSG00000294744.1",0,0,1,4,0,0,2,1,0,1,0,0
"ENSG00000228976.1",0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000294090.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000203801.9",4,0,0,0,3,0,0,0,2,0,0,0
"ENSG00000294053.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000293088.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219565.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231559.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000118690.15",24,27,28,19,24,35,105,90,58,67,69,141
"ENSG00000218872.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000294621.1",0,0,0,0,0,0,0,0,0,0,0,3
"ENSG00000230290.2",1,1,0,0,2,2,12,13,5,0,0,39
"ENSG00000228834.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000080546.16",51,64,464,309,405,47,2369,3116,117,112,147,2986
"ENSG00000271730.1",0,0,0,0,0,0,0,0,0,0,0,6
"ENSG00000309731.1",0,0,0,0,0,0,0,0,0,0,0,1
"ENSG00000199944.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000183137.18",324,303,199,209,171,359,671,783,463,534,502,846
"ENSG00000293470.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000203799.15",0,0,0,0,0,0,0,0,0,2,0,0
"ENSG00000294884.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000300459.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000293541.2",0,0,0,0,0,0,0,0,0,1,1,0
"ENSG00000233908.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219700.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000201023.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000135535.19",2890,3233,2845,2573,2548,2842,7658,9116,3355,3938,4395,9269
"ENSG00000218632.3",0,0,0,0,0,0,0,0,0,1,2,0
"ENSG00000297310.1",0,0,1,0,0,0,2,1,0,1,0,0
"ENSG00000260273.3",0,2,1,0,8,5,17,12,2,10,4,10
"ENSG00000185250.18",11,8,1,0,1,6,43,33,4,3,6,28
"ENSG00000135587.11",195,190,330,224,288,191,295,396,238,278,268,419
"ENSG00000135596.20",316,302,755,533,602,371,1044,1243,716,680,558,1332
"ENSG00000112365.8",415,440,282,368,358,437,825,839,586,714,728,854
"ENSG00000223537.4",0,0,0,1,0,0,1,0,1,0,0,0
"ENSG00000155085.17",24,23,23,28,27,36,54,72,55,62,49,66
"ENSG00000112367.14",236,190,110,112,112,241,240,191,315,329,337,290
"ENSG00000308835.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302596.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302497.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146360.10",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000286691.2",0,0,0,2,0,0,3,3,1,0,1,4
"ENSG00000307095.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000112290.15",97,101,51,65,54,106,163,305,59,42,51,286
"ENSG00000168438.17",563,452,328,400,402,485,878,901,397,537,599,1034
"ENSG00000304760.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000053328.11",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287268.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000203797.14",0,0,0,0,0,0,0,1,1,3,1,8
"ENSG00000307105.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000004809.16",0,0,0,2,4,0,0,2,35,5,0,1
"ENSG00000241162.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000260188.2",0,0,0,0,0,0,0,0,6,1,0,0
"ENSG00000307913.1",0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000289847.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296487.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000219559.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000270934.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000155111.17",345,270,2015,2492,2220,316,333,311,542,660,620,334
"ENSG00000213150.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000217041.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219150.2",1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000200522.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000298831.1",2,1,2,2,5,3,2,2,10,13,16,0
"ENSG00000212587.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000199360.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213149.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000271607.1",0,0,0,0,2,0,0,0,0,0,0,0
"ENSG00000298878.1",0,3,1,0,0,1,0,3,0,1,0,0
"ENSG00000123505.22",2911,3364,3030,3066,2724,3053,5275,6027,2686,3313,3718,6437
"ENSG00000298809.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000219329.1",1,1,0,2,1,0,3,1,1,1,0,1
"ENSG00000298865.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000155115.9",897,1117,1697,1674,1645,907,2202,2743,1538,1569,1756,2535
"ENSG00000298854.1",4,5,10,8,7,9,10,14,2,7,15,10
"ENSG00000197498.15",1149,1262,940,979,1010,1042,2210,2824,1082,1195,1341,2666
"ENSG00000218803.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000112394.20",313,377,139,143,95,338,517,392,2,5,1,503
"ENSG00000200926.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231046.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000173214.8",82,81,129,120,123,85,219,165,293,351,358,256
"ENSG00000271789.1",1,1,0,1,1,3,5,3,2,1,4,12
"ENSG00000009413.18",455,532,542,454,550,436,933,1041,456,655,607,1163
"ENSG00000272356.1",1,4,3,5,0,0,15,15,17,22,21,19
"ENSG00000220392.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229276.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000295830.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000218676.1",2,0,1,1,3,1,1,3,4,0,0,0
"ENSG00000231889.10",97,78,87,80,85,73,91,122,127,141,181,118
"ENSG00000220506.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000286616.1",0,0,2,1,0,0,0,0,0,0,0,1
"ENSG00000056972.22",0,0,0,0,0,0,717,746,18,1,0,773
"ENSG00000255389.1",7,33,10,11,21,14,23,27,45,37,48,14
"ENSG00000010810.20",360,409,1070,987,1031,328,2554,3219,692,786,851,3182
"ENSG00000293956.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000289256.3",1,0,0,1,3,1,0,2,0,2,0,0
"ENSG00000227012.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000306710.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296470.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302998.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000300375.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000112761.23",0,0,0,0,0,0,0,0,1,2,0,0
"ENSG00000074935.16",312,269,270,284,265,298,534,639,354,399,434,600
"ENSG00000203778.10",54,44,14,8,5,50,41,26,108,129,143,42
"ENSG00000112769.22",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000304834.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237234.8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000207044.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000306465.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000270661.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000271208.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226440.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000281613.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000306444.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000216663.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000251258.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219773.1",3,2,0,0,0,0,1,3,1,0,1,0
"ENSG00000215807.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000217770.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000286914.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000298437.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232299.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296447.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225580.2",9,5,11,13,5,4,13,15,7,4,10,10
"ENSG00000298141.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000304202.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000271498.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000297455.1",0,4,0,0,0,2,21,20,5,6,10,20
"ENSG00000201386.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288560.2",0,0,0,0,0,0,1,0,6,0,1,1
"ENSG00000218490.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287728.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000216904.2",0,0,0,0,0,0,0,0,0,0,0,2
"ENSG00000289961.2",0,0,0,0,0,0,0,0,0,0,0,1
"ENSG00000232316.3",0,0,0,3,0,0,0,0,0,0,0,0
"ENSG00000308611.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308578.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000288916.2",0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000236347.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000218208.1",11,9,8,5,8,11,1,3,8,3,4,6
"ENSG00000302660.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000230943.5",8,12,8,8,6,21,0,6,29,24,34,10
"ENSG00000289925.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000304785.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000296953.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231912.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219758.6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000289198.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000277443.5",0,0,0,0,0,0,3975,4595,51,19,18,4858
"ENSG00000227502.5",0,0,0,0,0,0,47,27,22,8,15,65
"ENSG00000175967.5",0,0,0,0,0,0,0,2,0,0,0,0
"ENSG00000196591.14",3105,3318,2563,2537,2345,3088,5309,5679,4307,5144,5192,6097
"ENSG00000228624.9",6,2,0,0,2,8,10,1,15,14,9,8
"ENSG00000216723.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000249853.11",0,0,0,0,0,0,0,1,47,33,47,0
"ENSG00000216471.3",0,0,1,0,0,0,0,0,6,0,2,0
"ENSG00000212333.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000218089.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232395.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287097.2",83,97,422,363,310,100,1,96,154,120,133,16
"ENSG00000251882.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219619.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301704.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228777.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000289376.3",5,2,0,4,0,0,0,1,2,1,0,1
"ENSG00000111816.10",24,23,10,4,8,24,168,148,209,250,205,193
"ENSG00000287933.2",1,5,2,3,2,2,1,3,0,0,2,3
"ENSG00000186743.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000178425.16",1015,1270,1258,1386,1332,1056,1539,1588,2549,3257,2687,1888
"ENSG00000123500.11",0,0,0,0,0,0,0,0,2,1,0,0
"ENSG00000218428.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236326.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000187189.11",177,207,464,486,271,208,794,558,564,712,679,769
"ENSG00000111817.21",293,262,30,15,36,261,140,335,1220,1492,1320,374
"ENSG00000233558.1",74,62,64,48,43,40,58,99,72,49,53,70
"ENSG00000189241.9",701,716,992,957,727,738,1882,2182,1955,2451,2450,2080
"ENSG00000295031.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285446.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000217241.1",47,41,44,16,27,36,40,38,66,38,40,20
"ENSG00000218153.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000244158.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000188820.16",0,0,0,0,0,0,5,6,0,3,0,5
"ENSG00000234117.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000173626.10",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000178033.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000164451.14",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000297462.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000289304.3",3,7,4,2,7,6,5,6,5,3,1,10
"ENSG00000111832.14",913,940,911,917,831,835,2053,2145,1234,1308,1433,2410
"ENSG00000300203.1",0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000111834.14",9,9,0,0,1,13,0,10,7,12,7,7
"ENSG00000153975.12",241,272,233,192,212,263,356,473,389,467,458,470
"ENSG00000297886.1",0,0,2,0,1,2,4,2,0,1,2,0
"ENSG00000196911.14",150,205,119,72,69,171,252,320,263,264,252,302
"ENSG00000183807.10",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000173612.10",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000185002.11",0,0,0,0,0,1,0,0,1,0,0,0
"ENSG00000301320.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000217089.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000200248.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000293758.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000293781.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287253.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000170162.16",0,0,0,0,0,0,0,0,27,9,25,0
"ENSG00000047936.13",0,0,0,0,0,0,0,0,18,0,0,0
"ENSG00000251814.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000222713.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282218.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000298487.1",0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000219703.1",1,4,2,0,0,1,0,3,0,0,0,0
"ENSG00000226181.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000164465.21",153,160,0,0,0,171,383,448,332,464,405,558
"ENSG00000207461.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307372.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000047932.16",969,1044,609,633,535,939,2363,2479,823,1054,985,2728
"ENSG00000306196.1",0,0,0,0,3,1,0,0,0,0,2,1
"ENSG00000289372.3",34,35,32,50,38,28,193,124,46,24,25,199
"ENSG00000306180.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000218233.1",0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000153989.10",1360,1640,1231,1129,1213,1400,2934,3056,1593,2013,2213,3525
"ENSG00000300164.1",0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000308880.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000196376.12",0,0,0,0,0,1,0,0,3,1,5,0
"ENSG00000230202.1",171,165,192,121,165,115,134,167,177,149,126,166
"ENSG00000301363.1",0,0,1,0,0,0,0,1,1,2,4,0
"ENSG00000216809.1",0,0,2,2,1,0,0,0,0,0,0,0
"ENSG00000111860.16",87,80,206,182,167,108,457,501,135,181,226,548
"ENSG00000303332.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000169075.7",2,1,0,0,0,1,0,0,0,0,0,0
"ENSG00000198523.8",0,0,17,10,7,0,0,0,0,0,1,0
"ENSG00000286339.2",0,0,4,3,0,0,0,0,0,0,0,0
"ENSG00000217330.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000303344.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000293224.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225549.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000303443.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000299987.1",7,0,3,0,0,0,0,0,2,0,1,1
"ENSG00000111877.20",334,347,158,131,167,281,525,543,534,724,737,574
"ENSG00000111875.10",1364,1200,784,865,638,1231,2920,3257,564,623,861,3584
"ENSG00000253194.3",3,2,0,1,0,2,1,0,4,2,6,3
"ENSG00000111879.21",281,259,150,110,25,270,16,38,80,86,83,20
"ENSG00000222649.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000207982.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000220139.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000111885.9",1962,2179,176,199,113,1861,433,534,2332,3364,3735,672
"ENSG00000299049.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000303833.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000216316.1",2,2,0,0,0,0,0,0,2,1,2,0
"ENSG00000200732.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287100.4",11,12,1,1,1,18,7,2,16,24,29,7
"ENSG00000301303.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301286.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000304459.1",0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000300675.1",0,2,0,0,0,0,0,0,1,0,3,0
"ENSG00000302466.1",0,0,0,0,1,0,0,0,0,2,0,0
"ENSG00000308468.1",0,0,0,0,0,0,17,25,46,49,62,37
"ENSG00000265725.1",0,0,0,0,0,0,0,1,6,0,1,0
"ENSG00000286540.2",0,0,0,0,0,0,26,22,114,115,129,31
"ENSG00000206857.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000200310.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000216710.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287992.1",0,0,0,0,0,0,0,0,1,2,0,0
"ENSG00000146350.16",123,96,0,0,0,126,144,171,153,155,123,215
"ENSG00000206598.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000207403.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000220447.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272714.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000152661.11",0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000199458.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219784.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000201379.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000222659.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000290064.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000220326.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000218180.2",1,6,1,0,1,0,2,7,1,2,1,5
"ENSG00000219135.1",4,4,0,2,2,9,0,2,2,2,4,3
"ENSG00000217139.2",0,0,0,0,0,0,1,1,0,0,0,0
"ENSG00000289871.2",1,0,0,0,0,0,0,0,2,0,0,0
"ENSG00000301620.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000220184.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301655.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301635.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000199932.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000308965.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000308978.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000025156.15",1446,1349,349,373,280,1514,938,947,1102,1294,1193,1255
"ENSG00000279453.1",71,59,31,25,46,47,50,33,53,65,46,63
"ENSG00000111897.9",2858,2817,1265,1185,1411,2989,2482,2824,2041,2407,2476,3034
"ENSG00000275339.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000135549.18",40,48,1,0,1,31,14,11,74,15,4,7
"ENSG00000279114.1",9,5,0,0,0,2,3,3,1,0,0,6
"ENSG00000277408.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287258.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272472.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287818.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000301532.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000240606.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000164434.13",0,0,0,0,0,0,0,0,3,0,0,0
"ENSG00000294893.1",0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000172594.15",0,0,0,0,0,0,0,0,662,727,710,0
"ENSG00000232362.1",3,0,6,1,3,1,3,1,0,0,1,2
"ENSG00000285652.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146352.15",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000306243.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000186439.18",10,11,11,1,9,10,0,3,2,4,9,0
"ENSG00000235535.10",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285691.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285941.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000188580.17",497,576,0,0,0,551,0,0,107,130,132,0
"ENSG00000237321.1",3,2,0,0,0,0,0,0,2,0,1,0
"ENSG00000236548.4",0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000304495.1",0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000146373.18",0,0,0,0,0,0,0,0,32,18,46,0
"ENSG00000302112.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000111907.22",6,2,0,0,0,5,0,0,37,37,37,0
"ENSG00000310237.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000111906.20",2159,2330,713,759,651,2060,2042,2053,1469,1672,1527,2110
"ENSG00000286299.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000304369.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226409.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000304389.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000302528.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237742.9",0,1,0,0,0,0,0,0,1,0,0,0
"ENSG00000224506.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000135547.10",0,0,2,1,1,1,1,0,69,57,87,0
"ENSG00000306008.1",0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000111912.22",1774,1788,1077,987,935,1776,870,910,318,381,354,862
"ENSG00000232131.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000222445.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000309995.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000111911.9",770,713,292,339,343,730,927,1052,564,684,764,946
"ENSG00000251920.1",0,0,0,0,0,0,1,0,0,0,0,0
"ENSG00000066651.22",596,633,244,298,204,674,978,1046,271,293,345,1164
"ENSG00000307282.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000307268.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213133.4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000293110.2",0,5,1,0,1,1,0,0,8,13,9,1
