Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_line,Ensembl,gene_symbol,gene_type
ENSG00000198040.13,498.2363297801496,0.6382197212807377,0.07946839436905562,8.031113832712034,9.659167860291125e-16,4.015873571991541e-15,HuT 78,ENSG00000198040,ZNF84,protein_coding
ENSG00000196387.12,182.8143961415153,6.37019276156759,1.0085237311673751,6.316353859312795,2.678064563060097e-10,8.302046486800767e-10,HuT 78,ENSG00000196387,ZNF140,protein_coding
ENSG00000214029.8,43.032218456636244,8.321899705100774,0.6472536032557101,12.857247396138552,7.831615482874642e-38,7.700515443232668e-37,HuT 78,ENSG00000214029,ZNF891,protein_coding
ENSG00000256223.8,35.07568745363162,7.473395274030087,1.34216934724655,5.568146291942742,2.5746362784439533e-8,6.987518395443634e-8,HuT 78,ENSG00000256223,ZNF10,protein_coding
ENSG00000090612.24,272.2837222385343,7.648486933256958,0.567011204019015,13.489128396483084,1.812303480902503e-41,2.025415898962467e-40,HuT 78,ENSG00000090612,ZNF268,protein_coding
ENSG00000296204.1,70.66127484205619,-3.3479760091555297,0.9434092537501605,-3.54880556433694,3.8698271401542867e-4,7.301522192297425e-4,HuT 78,ENSG00000296204,ENSG00000296204,lncRNA
ENSG00000280208.1,18.987571975850564,-3.2659685912420993,1.3558687952384856,-2.4087644783267126,0.016006623872921646,0.024382680509383078,HuT 78,ENSG00000280208,GGT4P,transcribed_unprocessed_pseudogene
ENSG00000279124.1,50.79770977513467,-3.420550749695719,1.326244138763961,-2.579126006832814,0.009905064860657174,0.01558896925052036,HuT 78,ENSG00000279124,IGSF3P1,transcribed_unprocessed_pseudogene
ENSG00000279730.2,10.26751677883256,-0.20810430188376364,0.5593799611533552,-0.3720267373444781,0.7098729423200338,0.7556371813228405,HuT 78,ENSG00000279730,KMT5AP1,processed_pseudogene
ENSG00000294216.1,19.600439517320847,-2.9623934770578635,1.3583947417246136,-2.1808045821031508,0.02919787352350783,0.0426899456601357,HuT 78,ENSG00000294216,ENSG00000294216,lncRNA
ENSG00000226250.3,15.114933441671589,-2.8375011179175473,1.393691985586764,-2.035959987760796,0.041754373280336106,0.059287437371579724,HuT 78,ENSG00000226250,LINC00408,lncRNA
ENSG00000198033.14,1760.710547223782,-8.885617086546883,1.1942650166458504,-7.440238944202316,1.0050334309668027e-13,3.804177882055836e-13,HuT 78,ENSG00000198033,TUBA3C,protein_coding
ENSG00000290437.2,541.5123568586138,-9.911001349052214,1.221952484644049,-8.110791109802651,5.029124758203463e-16,2.1189268589655467e-15,HuT 78,ENSG00000290437,ENSG00000290437,lncRNA
ENSG00000298094.1,19.633672736964808,-1.2941358996312462,0.4453603274432211,-2.905817648960291,0.00366294847134392,0.006126000920848238,HuT 78,ENSG00000298094,ENSG00000298094,lncRNA
ENSG00000227879.2,18.204993046962446,-6.504395667193079,1.2246493356023354,-5.3112311239641,1.0888713082415309e-7,2.824255029266979e-7,HuT 78,ENSG00000227879,PSPC1P1,transcribed_unprocessed_pseudogene
ENSG00000309794.1,5.865434818414979,-3.1770242873016388,1.5126182185387302,-2.1003477601709792,0.03569826080823908,0.05133935477077973,HuT 78,ENSG00000309794,ENSG00000309794,lncRNA
ENSG00000293699.3,25.472459428498507,-3.417674982712123,1.3510422718848925,-2.5296580675777003,0.011417373322408456,0.017811062615025033,HuT 78,ENSG00000293699,ANKRD26P3,lncRNA
ENSG00000215349.2,10.249272575783094,-0.07202773863416774,0.48421700595212186,-0.14875094791959798,0.8817501577828191,0.9054023085160317,HuT 78,ENSG00000215349,MRPL3P1,processed_pseudogene
ENSG00000224976.2,87.81505907781316,-2.1676191800072324,0.41955313663055366,-5.166494993734191,2.385245883861003e-7,6.038959865654306e-7,HuT 78,ENSG00000224976,PARP4P2,unprocessed_pseudogene
ENSG00000132958.20,144.73755579780044,-6.816753046624907,0.8537530850126043,-7.984454951075542,1.4114455454752288e-15,5.8128843556755686e-15,HuT 78,ENSG00000132958,TPTE2,protein_coding
ENSG00000238132.2,15.856697714438894,-3.1042046668972203,0.8649947832908137,-3.588697558484093,3.32334107129933e-4,6.314312789513999e-4,HuT 78,ENSG00000238132,GOLM2P1,processed_pseudogene
ENSG00000121390.21,2112.9691460043005,-0.895889437831545,0.09068490216835552,-9.879146543802143,5.1267676138075404e-23,2.9259650143791683e-22,HuT 78,ENSG00000121390,PSPC1,protein_coding
ENSG00000295196.1,26.384975136330738,-5.3998799616255075,1.2808043513979097,-4.216006883277614,2.4866617296707913e-5,5.306556865640527e-5,HuT 78,ENSG00000295196,ENSG00000295196,lncRNA
ENSG00000196199.16,2243.5210256804085,-0.6998088419075992,0.0596650209985107,-11.72896330540246,9.056101470598928e-32,7.2590629908626305e-31,HuT 78,ENSG00000196199,MPHOSPH8,protein_coding
ENSG00000132950.21,342.9919124953926,-0.4927359844770414,0.10533503924687321,-4.677797511635407,2.8997267712514783e-6,6.74044441507334e-6,HuT 78,ENSG00000132950,ZMYM5,protein_coding
ENSG00000275964.3,47.13419301788781,-1.7163706328358028,0.34990971937353876,-4.905181359090879,9.334105430134101e-7,2.255773624455044e-6,HuT 78,ENSG00000275964,ENSG00000275964,lncRNA
ENSG00000121741.19,1093.2800233387761,-0.5201316053921464,0.07951984040662016,-6.540903537186232,6.114826478235992e-11,1.9773847717977943e-10,HuT 78,ENSG00000121741,ZMYM2,protein_coding
ENSG00000121743.6,266.01246076234673,-1.8985473602136227,0.18512205167134602,-10.255652112068116,1.1162001293754974e-24,6.806237344371013e-24,HuT 78,ENSG00000121743,GJA3,protein_coding
ENSG00000165474.10,158.55416484976197,-2.879064328293447,0.6963691542506095,-4.13439382074831,3.5589274403809294e-5,7.472829945431827e-5,HuT 78,ENSG00000165474,GJB2,protein_coding
ENSG00000165475.17,151.8083948332731,0.3560103494336749,0.2154046099224055,1.6527517659065853,0.09838139429177335,0.1301508402552887,HuT 78,ENSG00000165475,CRYL1,protein_coding
ENSG00000032742.20,143.41189044862608,0.9370032778309529,0.13312471071540483,7.0385375697385495,1.942679255698537e-12,6.880802464578743e-12,HuT 78,ENSG00000032742,IFT88,protein_coding
ENSG00000278291.1,74.02180536512653,1.821667187924694,0.23281236941040592,7.8246151290760055,5.092123361437701e-15,2.0454123322905027e-14,HuT 78,ENSG00000278291,ENSG00000278291,lncRNA
ENSG00000172458.7,18.50219125586323,2.590143096663802,0.4212678038208425,6.148447788251444,7.824487485826878e-10,2.3535207069944343e-9,HuT 78,ENSG00000172458,IL17D,protein_coding
ENSG00000150456.13,221.01922865875198,-0.08551621552523785,0.15407051968680124,-0.5550459341545517,0.5788632420875179,0.6354371925243801,HuT 78,ENSG00000150456,EEF1AKMT1,protein_coding
ENSG00000132953.20,1177.4385814947943,0.06952976144462004,0.08219584182026612,0.8459036358147847,0.3976065040739919,0.458196354077291,HuT 78,ENSG00000132953,XPO4,protein_coding
ENSG00000213621.3,20.96819965559972,0.03493081177600128,0.3810409126038905,0.09167207672608496,0.9269585834941785,0.942959685611164,HuT 78,ENSG00000213621,RPSAP54,processed_pseudogene
ENSG00000150457.11,173.34191501030904,0.7829092388355671,0.20150101235095735,3.8853861313210785,1.0216737197363276e-4,2.048263729753392e-4,HuT 78,ENSG00000150457,LATS2,protein_coding
ENSG00000302557.1,11.671233043535587,-2.71324792491263,1.396718188169882,-1.9425879521679281,0.05206596374007894,0.0725094636507707,HuT 78,ENSG00000302557,ENSG00000302557,lncRNA
