ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,cell_line,direction,representative_ID,representative_term
GO:0007389,pattern specification process,313,0.4444690899350144,1.9170274792679167,3.3237696605214346e-10,2.9936085409096385e-7,2.463088253691674e-7,3883,"tags=45%, list=26%, signal=34%",7157/7093/9289/50937/22856/23314/10409/4851/23322/2033/4281/84976/65981/650/3955/9371/4208/3217/6496/5076/2263/8626/7026/2066/54903/1952/7832/5125/5727/2260/2622/6091/145258/4041/2296/6015/10655/388591/6656/1399/1499/6495/221833/7703/7289/79365/56917/5089/5308/27023/4212/444/9968/4091/657/2186/3219/203286/2131/4211/9355/23432/3227/6899/6092/56983/57822/54778/6926/4088/93/10370/2297/3087/3216/4488/3212/4853/7080/408050/4681/23493/23424/64388/8320/79176/56603/3226/7849/23272/284086/11022/8553/3218/4086/3280/4040/51098/3975/5311/121643/26160/3207/659/3202/4038/3200/144165/6909/90/367/5046/10818/221322/2138/10468/3169/2247/3224/7048/57534/10252/652/57801/23059/57585/27019/1959/6604/5087/3225/25914/199221/9645/4036/7046/51626/3223/27031/3206/3234,SeAx,Up,GO:0007389,pattern specification process
GO:0007610,behavior,408,0.3465174646024055,1.5312027389377234,5.0128881011195216e-5,0.0026558477743578324,0.0021851846583208316,2732,"tags=28%, list=18%, signal=23%",3845/2760/7111/7157/2583/596/7057/351/23385/3688/4192/3074/27/20/10919/9215/2033/55585/894/25/7345/4208/107/1374/4125/6310/824/1827/10550/10769/3398/3073/261734/7832/80010/80208/5594/23208/567/4204/1272/142/1454/25946/57555/55902/348/6328/7466/26090/127343/3953/4985/4669/285382/27023/6446/4212/6448/1268/590/1385/100132074/7337/2048/5641/2131/4211/84251/3198/5309/23236/55236/22849/10499/23152/5728/79924/55450/6899/2043/2861/84197/8301/2115/5562/114781/9975/220/7080/9486/4137/10411/2894/84879/5028/3066/148523/5621/90410/3269/54413/8516/85358/3218/94103/85461/10882/1813/8554/28964/81832/80045,SeAx,Up,GO:0007610,behavior
GO:0008340,determination of adult lifespan,28,0.5784016930682541,1.7658892043376506,0.004403399370967796,0.049748027862690385,0.040931798997234835,1274,"tags=29%, list=9%, signal=26%",7157/1822/2583/3988/9215/8626/4669/6448,SeAx,Up,GO:0008340,determination of adult lifespan
GO:0008589,regulation of smoothened signaling pathway,67,0.5607313142428916,2.0053244289377536,1.5262256903529358e-5,0.0013520858410929943,0.0011124723582486284,2111,"tags=37%, list=14%, signal=32%",22856/6095/55717/23322/2263/6474/54903/25989/5727/2622/84662/64839/5566/3340/92344/7289/137392/1495/2121/9231/283219/23432/5925/23552/80178,SeAx,Up,GO:0008589,regulation of smoothened signaling pathway
GO:0009313,oligosaccharide catabolic process,11,0.778413906053477,1.8465292681190446,9.120496972686465e-4,0.016651069473107318,0.01370020597888607,1325,"tags=45%, list=9%, signal=41%",2760/3074/4125/4758/23324,SeAx,Up,GO:0009313,oligosaccharide catabolic process
GO:0009410,response to xenobiotic stimulus,273,0.3939399465966384,1.6836454387960043,3.657791956145336e-6,4.941676932752349e-4,4.065924532304711e-4,3756,"tags=38%, list=25%, signal=29%",7157/596/4193/7057/6095/3988/20/7161/10919/5139/25/4646/7345/4208/107/1374/952/1848/90313/11044/4773/5579/64078/5727/1545/10257/7976/123/2944/6715/6609/1399/1499/8321/7172/10309/873/3690/10014/8443/590/1800/1385/5970/2621/5395/9943/25807/7050/1026/5925/11309/5562/3673/1788/57552/2987/4825/56603/3066/2052/5621/642/10628/9446/2948/1813/874/2309/144165/9/388552/8061/1027/54206/7367/847/1645/1063/4968/1728/10587/2355/6868/2941/6622/5797/7048/1244/3291/1571/2822/29104/9647/7515/57491/2729/57103/2768/4659/6772/122622/6505/19/57468,SeAx,Up,GO:0009410,response to xenobiotic stimulus
GO:0010975,regulation of neuron projection development,336,0.3951683303762977,1.7140148092860024,2.687290318638661e-7,8.542421695249014e-5,7.028553749801674e-5,3514,"tags=38%, list=24%, signal=30%",23654/25987/5792/26115/23413/4193/23191/4921/84628/4192/27/2033/83999/65981/25/7025/780/952/8507/22891/5364/57142/9314/9423/6474/9820/54664/1627/2260/5793/23557/6091/22902/6498/567/1272/23271/950/55704/1608/9693/8934/1399/23043/348/8321/23327/4734/115703/57698/63923/1268/5587/79625/7337/55714/2048/349667/81618/2664/9912/9863/5728/9024/1946/9139/57463/57520/2043/818/6092/1523/51393/4756/10500/2889/5454/8408/57465/10505/2580/4137/27020/23251/84879/3066/8482/29116/6695/5754/4135/85358/11075/3280/5530/5997/4858/157285/55558/64175/659/4038/154141/23111/7869/4133/2316/56965/2011/85442/7436/55754/23064/120114/2288/140578/4139/25793/9175/9638/3196/5526/23129/1948/10611/8850/162979/9762/84446,SeAx,Up,GO:0010975,regulation of neuron projection development
GO:0016055,Wnt signaling pathway,341,0.35830952721245923,1.5567502744423194,4.703479762740268e-5,0.002644919363976113,0.0021761929552057153,3324,"tags=35%, list=22%, signal=27%",84445/25987/6659/4851/351/129293/3487/4192/9839/81029/83999/90780/65981/650/25/7091/4811/29969/83786/607/51701/84133/64359/90268/1501/2263/9314/4163/27303/54903/1952/55366/261734/7090/7976/145258/85409/154810/4041/57326/10076/1454/9679/643965/1499/23043/348/8321/23168/26524/84327/2535/1951/9209/9968/10042/63923/6788/79577/2131/83439/139285/4035/6907/252839/115908/9863/5728/7249/57822/8324/2776/10023/4088/55959/5562/81847/100133941/2297/3087/387914/51366/7088/65125/147906/7015/90410/5754/8323/8994/4040/81839/1813/5311/406/65062/9620/4038/2309/144165/5218/57658/3836/79705/9736/9978/4286/2011/54949/80349/23401/4139/100507050/8613/2247/123169/25805/54623,SeAx,Up,GO:0016055,Wnt signaling pathway
GO:0019915,lipid storage,71,0.4404878160451645,1.5894497548325908,0.003987173312628112,0.0459417581693866,0.03780006749532296,1707,"tags=27%, list=12%, signal=24%",2760/2583/3074/5468/3988/1374/3685/8204/6646/79068/3073/123/27141/348/3690/128486/84649/1040/10226,SeAx,Up,GO:0019915,lipid storage
GO:0030167,proteoglycan catabolic process,10,0.8560193062557006,1.9715781996289568,4.84550909761085e-5,0.002644919363976113,0.0021761929552057153,1710,"tags=80%, list=12%, signal=71%",2990/2720/3425/4669/6448/2817/138050/10855,SeAx,Up,GO:0030167,proteoglycan catabolic process
GO:0030198,extracellular matrix organization,188,0.4140099356392991,1.7033716188768326,1.8740605112534214e-5,0.001426397606030069,0.0011736147664246778,2487,"tags=29%, list=17%, signal=25%",861/7093/1515/4851/1298/351/4921/3688/5468/302/9215/1471/650/25/3915/4811/11005/84695/780/10491/1520/102/1545/10609/1281/57326/2296/9510/55790/90102/4643/3690/149371/79625/2621/10211/2131/4035/100287171/11107/59277/2192/5925/2620/4088/333/55959/7049/79875/602/4324/5768/170690/8516/4325,SeAx,Up,GO:0030198,extracellular matrix organization
GO:0030336,negative regulation of cell migration,218,0.3774423512498715,1.5762811680816744,2.328086108377799e-4,0.00691262490641408,0.005687585726887116,2287,"tags=28%, list=15%, signal=24%",56940/9289/596/5217/23380/7057/4851/1647/5468/753/9839/23603/493/4208/3162/5912/94241/9314/7026/4163/5793/1545/4856/6091/10563/4204/1281/10076/375056/25942/348/90102/10014/657/63923/257144/1800/5734/388/8692/4301/613/5795/23671/4035/23236/9863/5796/5728/57406/9231/2043/1843/10370/7049/5801/7080/4681/57826/1845/3066,SeAx,Up,GO:0030336,negative regulation of cell migration
GO:0030855,epithelial cell differentiation,458,0.3648504925679588,1.6243108804564108,5.232511566698436e-7,1.3220997649536183e-4,1.087800344221451e-4,3569,"tags=36%, list=24%, signal=28%",3845/7111/1508/6659/10409/4851/5660/5468/3988/55506/8202/3399/23022/639/81029/7161/171023/1050/650/25/4646/5453/10765/11005/7716/4208/8407/1374/4233/23254/6496/5076/2263/8626/9314/11145/7026/9480/3858/2066/3398/5727/2624/9119/2260/5175/135228/56913/6498/1030/2296/5420/9693/10253/3572/79983/1499/6495/8321/26524/10309/2535/3552/873/9475/5308/3551/4643/27023/5170/1021/1901/1385/4649/144455/2131/4301/613/7430/1026/5309/23236/9863/91663/9231/9139/10855/6899/1687/118/8324/6926/307/25861/4088/93/2889/55810/3673/122786/100133941/4781/4488/5454/4853/7080/23493/23424/8609/10411/5915/4825/57826/56603/3066/7849/23094/90410/5754/51742/3280/81858/8842/10628/5530/3975/11078/659/406/3202/53918/2137/231/2316/90/1027/367/54206/1761/839/1645/10818/5936/170302/208/9555/10468/3169/2355/7051/8644/2247/10116/128637/182/10252/652/9497/6662/200734/7067/50848/10365/85301/57103,SeAx,Up,GO:0030855,epithelial cell differentiation
GO:0031128,developmental induction,20,0.67612672640553,1.8686596897496432,9.630319778490401e-4,0.017289783416266486,0.014225728534479263,3455,"tags=75%, list=23%, signal=58%",650/2260/6091/1499/6495/3227/6092/7080/3207/367/10818/2247/10252/652/6662,SeAx,Up,GO:0031128,developmental induction
GO:0032102,negative regulation of response to external stimulus,282,0.3505472977102515,1.5021856337394985,4.174091343152947e-4,0.010674093865002267,0.008782455975256063,2891,"tags=30%, list=20%, signal=25%",3105/5327/7057/4851/6095/5272/7534/55870/4192/5468/54625/5692/302/3123/83999/2161/11005/23220/10162/4907/90268/7391/9314/10769/8573/6773/5335/313/3082/51441/55829/135228/4856/23005/6091/10563/11274/23208/338557/2000/142/7301/348/90102/25939/7035/3559/5734/6480/613/10859/5728/55061/5925/2043/6092/4756/1843/4088/80263/10500/9975/10475/4277/6693/4681/10505/1845/8482/3134/9655/114899/3106/81858/5627/5340/1813/28964/284207/55558/2137/5154/4940/7869/90355,SeAx,Up,GO:0032102,negative regulation of response to external stimulus
GO:0032963,collagen metabolic process,60,0.5018531745700048,1.765860000737782,8.463870410933218e-4,0.015881512396070524,0.013067028002844266,4410,"tags=50%, list=30%, signal=35%",861/1508/4851/4921/3688/1471/57332/1520/2149/54463/10609/4669/9902/1514/3673/51430/4324/3066/4325/64175/2355/652/26276/162427/4323/4602/64115/3624/4261/8985,SeAx,Up,GO:0032963,collagen metabolic process
GO:0033687,osteoblast proliferation,25,0.7454639225362862,2.2079230631519016,3.2071548593096755e-6,4.560911805186707e-4,3.7526377079568057e-4,1891,"tags=60%, list=13%, signal=52%",596/650/25/3685/2263/5364/4041/3726/5610/3690/63923/115908/10855/63979/4088,SeAx,Up,GO:0033687,osteoblast proliferation
GO:0034383,low-density lipoprotein particle clearance,19,0.6427694632502973,1.754047121135053,0.001980866300183829,0.028491731553858462,0.02344249368567107,2900,"tags=47%, list=20%, signal=38%",3988/302/3162/6646/84649/57552/29116/26119/948,SeAx,Up,GO:0034383,low-density lipoprotein particle clearance
GO:0035357,peroxisome proliferator activated receptor signaling pathway,16,0.674443448498098,1.7724969570530869,0.0022994689608804918,0.031619160978621316,0.026015687399917498,2932,"tags=62%, list=20%, signal=50%",2171/5468/171023/650/81/7291/10499/10370/6256/84498,SeAx,Up,GO:0035357,peroxisome proliferator activated receptor signaling pathway
GO:0036152,phosphatidylethanolamine acyl-chain remodeling,10,0.8174081490057533,1.8826492288217231,3.6968868794281753e-4,0.009793125831583264,0.00805761103132333,656,"tags=60%, list=4%, signal=57%",9926/64600/10162/11145/63874/254531,SeAx,Up,GO:0036152,phosphatidylethanolamine acyl-chain remodeling
GO:0042063,gliogenesis,243,0.3826230795342994,1.6180298429122495,1.2083844266764929e-4,0.00443232386959463,0.0036468378248408037,2526,"tags=28%, list=17%, signal=23%",3845/7157/9289/6659/23380/4851/351/23385/4192/3074/9839/20/7161/9215/5324/650/25/5453/22891/5076/57142/9682/9423/3398/4664/5594/27242/4204/1272/1281/1030/1435/3572/6656/1399/653464/1499/1191/3953/116448/4669/9968/56288/1021/5970/4035/5309/1031/10100/5728/2817/5925/2043/10810/4781/5454/7080/4720/4137/8320/4825/5028/3066/8941/9463/63827/3280,SeAx,Up,GO:0042063,gliogenesis
GO:0042303,molting cycle,75,0.4763010250503861,1.7378505140685931,5.701853075884741e-4,0.01276041568880141,0.010499044736744158,3148,"tags=41%, list=21%, signal=33%",25987/596/4851/54888/11005/26018/2263/8626/55366/135228/7976/55504/1499/92344/25836/4669/5970/2131/9355/10855/4488/3066/7015/8323/11166/26133/406/4038/5154/50814/10468,SeAx,Up,GO:0042633,hair cycle
GO:0042730,fibrinolysis,13,0.75711515143101,1.8708850136104866,8.051997900161504e-4,0.015409101296724773,0.012678336490974605,487,"tags=38%, list=3%, signal=37%",5327/7057/302/2161/7391,SeAx,Up,GO:0042730,fibrinolysis
GO:0042982,amyloid precursor protein metabolic process,63,0.49011231945245826,1.732531387929214,7.809847778093002e-4,0.015128108182633021,0.012447140317784464,4271,"tags=54%, list=29%, signal=39%",23385/5074/20/57142/6646/102/2319/1454/6653/348/1191/4669/25825/9475/5970/1739/81618/51107/2043/8301/5621/8728/6253/5664/26119/26574/6868/1859/347731/9452/177/114134/63941/6667,SeAx,Up,GO:0042982,amyloid precursor protein metabolic process
GO:0043410,positive regulation of MAPK cascade,306,0.3577773465956339,1.5399372856398814,1.4620647438414892e-4,0.0050006315669110174,0.00411443136441469,2011,"tags=26%, list=14%, signal=23%",7805/56940/11184/50937/7057/4851/351/3487/90441/1647/7161/3123/4281/650/25/1796/4208/8817/10178/5871/2263/10550/57608/2149/2066/153769/3082/2260/23005/6091/23162/338557/6346/57551/25778/56034/146850/57630/7936/6464/55504/9693/10253/4296/1399/7039/3340/64762/1499/8844/23043/9618/348/3552/5610/9475/9170/3690/6788/2621/23286/10174/5795/10912/9290/154/23236/3481/1230/29108/6899/2861/1687/8324/4216/1236/100133941/84231/23328,SeAx,Up,GO:0043410,positive regulation of MAPK cascade
GO:0045165,cell fate commitment,173,0.4374754058390648,1.7811212775776915,4.390965822245902e-6,5.518320768236477e-4,4.540376899184013e-4,3455,"tags=45%, list=23%, signal=35%",7157/596/50937/4851/3688/5468/639/81029/10919/650/3662/4208/84695/5076/2263/9314/7026/9480/2066/3398/5727/2624/2260/25925/145258/80213/1107/10253/6656/1499/6495/23168/27319/26524/116448/3570/657/79577/2131/9095/6899/8324/6926/1514/1108/4781/5454/4853/6693/7080/23493/8320/4170/56603/3226/3066/860/4086/3280/3574/121643/3207/6909/90/367/4286/2619/170302/2138/3169/5307/2247/123169/54623/182/652/5928/6662,SeAx,Up,GO:0045165,cell fate commitment
GO:0045596,negative regulation of cell differentiation,451,0.3599898147733764,1.6016143425568745,2.192320213440225e-6,3.590090434373023e-4,2.953863024424724e-4,3953,"tags=39%, list=27%, signal=29%",3845/25987/7157/861/6659/205717/4851/351/6095/51043/3688/4192/5468/22882/753/3399/7161/9759/171023/7204/3627/1050/650/84695/10401/3685/6496/6595/57142/8626/94241/9682/9423/4773/6272/3398/7291/51441/23461/7832/5727/2624/5594/4856/22902/65980/6498/567/4204/4041/1030/9693/6653/10253/1499/79365/605/3552/1495/10011/6461/3690/4212/678/10014/4091/657/1021/63923/2048/79577/2664/4211/27086/9355/9290/5309/10859/3481/5728/6899/5925/2043/8324/6926/4088/10500/56834/4772/55810/4488/8408/7080/23532/23493/6096/10505/5744/5915/4825/8482/3149/81559/147906/9655/55796/3218/4086/3280/8994/7107/23512/5530/3707/5997/8651/55558/659/406/3202/4038/2309/144165/2137/23111/171392/7869/4133/22920/10818/54949/57721/51564/80349/149041/10468/4139/3169/2064/25793/56478/123169/3196/25805/3192/54623/57534/182/10252/652/51094/6662/7099/200734/64783/5087/6772/4763/19/2551/4054/5802/8621/8365/2660/7046/27031/283659/857/122953/25871/4602/4771/54795,SeAx,Up,GO:0045596,negative regulation of cell differentiation
GO:0045669,positive regulation of osteoblast differentiation,47,0.6125251157418501,2.0504547996995712,7.4253193119302295e-6,8.013980389526226e-4,6.593761573368418e-4,3370,"tags=62%, list=23%, signal=48%",55603/4921/1050/650/4208/8626/3082/338557/4041/3572/1499/8321/3570/657/5587/23051/115908/93/51430/4488/860/4086/5530/659/90/4745/2247/182/652,SeAx,Up,GO:0045669,positive regulation of osteoblast differentiation
GO:0048511,rhythmic process,226,0.3709925448797099,1.555257688238685,3.9920063529641774e-4,0.01032191499110929,0.008492689415724345,2831,"tags=31%, list=19%, signal=25%",7157/4851/4783/6095/4192/5468/3399/2033/91603/10765/23239/107/5927/8204/50865/3398/55366/7291/7008/1545/5971/64839/3397/49855/7071/142/1454/7301/25942/9510/79365/4669/9475/3131/285382/1385/7337/4704/60675/10499/3363/5728/59338/6092/2620/2776/5562/1655/114781/83759/56938/9975/124626/7080/6096/22992/3066/8914/148523/8792/8553/2673/3184/1813/8879/80045/406/2309/51514,SeAx,Up,GO:0048511,rhythmic process
GO:0048514,blood vessel morphogenesis,444,0.3720952384555068,1.6503807284215912,6.816349222143445e-7,1.5348146331859656e-4,1.2628183822076277e-4,2861,"tags=32%, list=19%, signal=26%",9990/861/1890/9289/6659/7057/4851/6095/3688/4192/1647/79879/5468/3592/639/302/79805/3627/493/54453/25/6678/11005/7716/3162/8817/10052/1232/3685/90268/5315/2263/9314/57608/576/7026/10769/4240/5579/5335/7291/9820/2549/2624/2260/3315/1545/4856/6091/56913/10563/3397/4204/154810/4041/146850/1281/6464/3726/2296/9693/10253/3248/375056/7039/1499/6495/348/9510/79602/3953/3552/4669/9475/22905/4643/6461/3690/140862/10014/5170/100127206/657/63923/2004/10016/154796/1901/5587/79625/5970/2048/60675/388/144455/4211/5795/3198/4035/5747/10298/79924/10855/6899/4814/83478/10370/55662/55810/57343/23328/3087/7049/4853/23493/4638/10411/23251/65125/219699/5316/7015/11126/284361/55109/196528/4086/3280/284/8879/5311/84700/3202/1870/9734/3200/23554/5154/339123/6909,SeAx,Up,GO:0048514,blood vessel morphogenesis
GO:0048589,developmental growth,472,0.35981863643576617,1.6014514498279806,1.4717948302672668e-6,2.835393858078755e-4,2.3329120060237374e-4,3246,"tags=34%, list=22%, signal=28%",84445/25987/7157/861/7093/1822/596/10409/4851/351/23191/55717/57190/4921/5660/3688/375790/4192/7161/10919/9215/2033/91603/90780/5324/25/10765/4208/607/780/1848/7294/2263/57142/2778/9423/79068/2066/80010/5727/80208/2260/10404/4856/22902/129685/4204/1281/49855/1435/2296/3275/10253/1499/6495/25942/348/26053/23168/26524/127343/3953/23767/25836/23327/9968/57698/657/63923/1901/1385/7337/6788/23286/2121/2664/5641/84258/2131/4211/27086/9355/7430/1026/154/23236/9863/3481/5728/8455/1946/59338/26173/4814/2620/8324/51393/5573/4088/10500/93/10370/4488/7049/5454/4853/8408/55841/23493/10505/4137/5915/4825/28982/84879/5738/10018/8482/205428/101929726/5754/9462/54413/196528/4086/3574/5340/5530/1813/3975/5997/2261/8879/5830/55558/3207/659/3202/4038/2309/144165/53918/84298/6909/23111/7869/3836/4133/1027/367/2017/3676/2619/170302/55636/153/114804/51299/2355/9175/25879/2247,SeAx,Up,GO:0048589,developmental growth
GO:0048598,embryonic morphogenesis,425,0.3690924327849055,1.6356916804914943,1.5215844168076222e-6,2.835393858078755e-4,2.3329120060237374e-4,3370,"tags=36%, list=23%, signal=29%",23654/7157/50937/23314/4851/23322/3688/23528/81029/25/4646/4208/26018/3685/3217/6496/5076/2263/8626/9314/9423/6474/54903/3398/7291/51441/3899/5727/2624/5594/2260/7976/145258/4041/5566/2296/10253/388591/3340/1499/6495/8321/221833/7703/54928/7289/23168/26524/90102/2535/23767/25836/5089/4669/9475/3690/9968/657/154796/6788/3219/2048/79577/1739/2131/9355/23275/613/3198/115908/10265/3481/55614/91663/9095/3227/7249/6899/56983/57822/8324/6926/1843/25861/5573/4088/93/7020/10370/3673/220/3216/23552/4488/3212/4853/10432/64388/140469/8320/5915/28982/4324/56603/3226/10018/3066/7849/23272/65125/5754/860/8516/4325/3218/4086/3280/8323/51098/10395/3975/5311/121643/11078/26160/7798/3207/659/4155/9620/3202/4038/3200/144165/7709/6909/90/367/3676/10818/1387/55636/221322/2138/9555/5307/8613/2247/123169/3196/54623/7048/57534/652,SeAx,Up,GO:0048598,embryonic morphogenesis
GO:0048771,tissue remodeling,122,0.41472602931224967,1.6190674246892791,7.177637302957416e-4,0.014527322840892089,0.01195282474578834,3081,"tags=39%, list=21%, signal=31%",7157/861/4193/4921/4192/5468/3988/1471/4208/952/2149/55366/10609/4041/2296/1499/3953/3552/9475/3690/1901/2131/613/9290/115908/154/875/56834/93/51430/102724560/4853/8792/54849/7107/3574/5340/5530/659/3200/23418/171392/2316/79705/4286/7076/55636,SeAx,Up,GO:0048771,tissue remodeling
GO:0050890,cognition,208,0.4125654150543194,1.71657167886302,1.6113772127020656e-5,0.0013822035646733272,0.0011372526894659189,3082,"tags=38%, list=21%, signal=31%",3845/2760/351/6509/23191/23385/3688/4192/10919/9215/2033/894/25/4208/107/4125/6310/1827/10550/10769/7832/80208/5594/23208/567/4204/25946/55902/7991/348/25836/27023/6446/4212/1268/590/1385/100132074/7337/2048/5641/3198/23236/55236/22849/23152/5728/9993/55450/84197/8301/114781/55209/9486/4137/10411/84879/55180/5621/90410/3269/54413/8516/85358/57512/85461/10882/1813/874/8554/28964/81832/29767/8061/6326/2237/7436/8867/55636/10636,SeAx,Up,GO:0050890,cognition
GO:0055123,digestive system development,82,0.4661383074260737,1.7214013000803103,5.741503013971834e-4,0.01276041568880141,0.010499044736744158,1910,"tags=29%, list=13%, signal=26%",596/4851/639/2263/8626/6474/3398/55366/9026/5125/56913/56034/1281/3572/1399/1499/25836/2131/1026/3481/9139/5925/4088/93,SeAx,Up,GO:0055123,digestive system development
GO:0048736,appendage development,130,0.4624642620822522,1.8217851433779384,1.4491139108338832e-5,0.0013210653385124082,0.0010869492364089781,3618,"tags=48%, list=24%, signal=36%",2583/4851/23322/9215/83999/84133/2263/8626/6474/54903/7291/3899/5125/5727/2260/4041/1281/1499/221833/54928/7289/137392/25836/7700/5089/4669/5308/444/657/2131/3227/51222/6926/7020/4488/4853/5915/28982/56603/3226/10018/3066/23288/860/8323/51098/26160/3207/659/4038/144165/6909/54206/1387/55636/221322/5307/652/6662/8850/2768/5087,SeAx,Up,GO:0060173,limb development
GO:0060191,regulation of lipase activity,39,0.5539245224031167,1.77877959585134,0.0013794454712983762,0.02212024726082025,0.01820014890134106,2699,"tags=46%, list=18%, signal=38%",942/115727/27/25/7294/2263/341/6272/2260/9170/5170/4035/9290/2776/636/5997/2261/3702,SeAx,Up,GO:0060191,regulation of lipase activity
GO:0061061,muscle structure development,489,0.3519245779322869,1.5683573336112195,4.569672038200867e-6,5.612388112372156e-4,4.6177738491292984e-4,3469,"tags=32%, list=23%, signal=25%",3845/7111/7093/6659/596/22954/50937/4193/10409/4851/6095/57190/3688/10472/3399/81029/9759/9215/2033/84976/221937/3627/650/3915/7345/4811/4208/81/607/7138/6595/824/9124/2263/1827/6830/7026/88/6474/4773/6272/3398/7291/7832/80208/4856/8910/145258/53834/4204/2319/1281/6840/2296/58494/1499/6495/8321/79365/2535/9260/4669/10011/3131/87/59269/10014/3756/657/9242/1901/1385/5587/10211/2121/4211/27086/9325/23236/3481/3856/2817/6938/6899/5925/1525/4814/2115/8324/6926/4756/5573/4088/5562/4772/1655/9975/10370/55662/7049/4853/23493/4638/8320/5915/56603/5738/6601/90410/101929726/55796/8516/196528/4086/3280/84033/64208/85461/5340/5530/5997/8554/84700/659/406/9734/144165/80206/6909/4205/29767/10791/90/10521/50804/10818/5936/1063/55636/1310/140578/84300/5307/844/3956/3192/4209/182/652/1948/10611/29765/6662/6546/8740,SeAx,Up,GO:0061061,muscle structure development
GO:0061564,axon development,362,0.36170101578299496,1.5772066689380726,2.218758475226059e-5,0.0015571650389768342,0.00128120790148392,2998,"tags=33%, list=20%, signal=27%",23654/25987/5792/596/22954/4851/351/23191/9315/3688/84628/23022/79805/7204/83999/25/7345/3996/107/780/5076/8633/2263/5364/57142/9314/9423/6474/5727/25894/80208/55701/6091/27242/7976/22902/23162/6498/1272/23271/55740/25942/348/26053/27319/334/23767/1951/1495/116448/26128/27023/57698/56288/63923/1268/1385/2048/10211/349667/2664/2131/9355/5747/10100/5728/59277/9024/1946/57463/2043/6092/1719/284656/8301/2115/51393/4756/1945/333/10500/2297/4781/4685/5454/4853/8408/7080/23334/57465/10505/4137/8609/4825/8482/219699/8941/5754/4135/54413/3800/4548/63973/1813/3975/4858/55558/659/4038/144165/23111/7869/4133/2316/2017/3676/2011/115557,SeAx,Up,GO:0061564,axon development
GO:0070050,neuron cellular homeostasis,43,0.5813135719475747,1.9211577607269323,1.4606029674234561e-4,0.0050006315669110174,0.00411443136441469,2497,"tags=47%, list=17%, signal=39%",351/3074/9256/529/54664/23557/57551/7301/528/8314/1268/51606/51382/3300/5562/537/760/535/5028/84286,SeAx,Up,GO:0070050,neuron cellular homeostasis
GO:0072001,renal system development,218,0.4797432833702831,2.0035120610766515,3.1236103226671454e-10,2.9936085409096385e-7,2.463088253691674e-7,3455,"tags=45%, list=23%, signal=35%",84445/6659/596/10409/4851/23322/3399/639/7161/171023/90780/650/4811/4208/3217/5076/2263/2066/55366/5125/5727/2260/5175/56913/84662/5455/2296/5420/3248/1499/6495/9510/7466/403/25836/4643/3690/3570/4091/203286/1739/8692/2131/163/139285/7917/51107/9863/9231/3227/2043/6092/4088/55959/93/7020/100133941/2297/2674/4853/5915/56603/25959/10018/7849/9955/170690/90410/5754/8516/4086/3280/8842/1644/5530/284/3975/8879/5311/3207/4038/144165/282679/5154/231/847/1063/221322/2138/2247/1512/182/10252/652/23129/1948/11020/6662,SeAx,Up,GO:0072001,renal system development
GO:0090287,regulation of cellular response to growth factor stimulus,218,0.39558961592406666,1.652068083522943,3.1764779130358324e-5,0.0020681550171139326,0.0017016414336922454,3544,"tags=39%, list=24%, signal=30%",7157/7057/4851/83891/23191/9315/3688/5468/753/3592/9839/2033/493/650/25/56884/8817/57608/9480/8573/4052/5579/11171/2260/135228/6091/10563/6498/25778/1030/6653/10253/1499/25942/8321/26524/22905/3690/4734/4091/5170/10016/51341/23090/2817/54778/4756/4088/55959/10370/2297/3087/4488/7049/4853/7080/4681/387914/64388/27020/79176/3066/860/51742/8516/3280/222223/26036/53918/23111/10755/5046/1387/10468/2247/6868/25805/5526/10252/652/375616/5928/200734/9146/375387/100507588,SeAx,Up,GO:0090287,regulation of cellular response to growth factor stimulus
GO:0090596,sensory organ morphogenesis,175,0.4576380244925597,1.8651955588689835,4.6730492550523703e-7,1.2626579087151503e-4,1.0388926343863795e-4,3370,"tags=44%, list=23%, signal=34%",25987/6659/596/50937/4851/23322/22882/639/9215/4646/26018/6496/5076/2263/9423/7291/2624/5594/2260/7976/145258/4041/6015/148398/10253/6656/1499/6495/2535/25836/4669/5308/55714/2048/4211/613/3198/5309/115908/4124/6899/57822/6926/25861/7020/10370/220/4853/23424/6096/140469/5915/84879/56603/3066/7849/5754/8516/8323/8842/6101/3975/121643/11078/26160/23554/23418/6909/10818/55636/120114/2138/2247/128637/5797/182/652,SeAx,Up,GO:0090596,sensory organ morphogenesis
GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,135,0.4798576728155165,1.9008288228433692,2.5132261872331464e-6,3.9945512693552714e-4,3.2866462584745545e-4,4428,"tags=56%, list=30%, signal=39%",23654/5792/22859/3688/23705/84628/23022/650/10178/9314/1952/5175/6091/53834/64403/57451/6402/23767/1951/79633/2196/57575/9746/55714/253559/222256/1946/91663/57463/1525/6092/54510/81607/27020/84962/65125/3683/5754/23284/56122/4155/9620/56127/23418/90/22920/5099/120114/8404/5797/7048/3556/5101/83872/90952/56109/147409/9069/8832/5802/56106/53827/56126/3675/1825/56129/5291/1016/5819/869/266727/10686/5817/25945/91179,SeAx,Up,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules
