"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000153443.15",840.34054874493,0.47837001622835,0.139875702494825,3.41996506681386,0.000626291777004033,0.0013689437748722
"ENSG00000133636.13",11.8825082834905,-5.46200433612609,1.59770803615496,-3.41864984873641,0.000629326546405222,0.00137540236317278
"ENSG00000233184.10",244.431530034893,-0.716712644002855,0.209685408385454,-3.41803776200469,0.000630743551589405,0.0013782989251474
"ENSG00000233058.4",11.2793460224356,3.83149057393919,1.12097174607469,3.4180081588639,0.00063081215923025,0.0013782989251474
"ENSG00000169252.6",5.53191944035973,5.9319320806889,1.73573315886824,3.41753687793619,0.000631905325825924,0.00138033675440766
"ENSG00000110427.19",5.53209290025363,5.93196861609971,1.73574063637657,3.41754320419838,0.000631890639989356,0.00138033675440766
"ENSG00000135018.16",4148.50493460159,-0.272365729006245,0.0797103852983737,-3.41694156899028,0.000633288702474683,0.00138318294381772
"ENSG00000147439.16",830.911343574188,-0.525308146210432,0.153754635886516,-3.41653533359575,0.000634234327355525,0.00138507242642395
"ENSG00000029639.13",525.383736454882,0.616457539822615,0.180450817148424,3.41620808131652,0.000634997052336335,0.00138656205410498
"ENSG00000175395.18",293.968414565598,-0.684454489740073,0.200451566994006,-3.41456292911165,0.00063884434216617,0.00139478581940316
"ENSG00000153790.13",68.4294538360562,-1.21991828603747,0.357291845706232,-3.41434684473738,0.000639351276670614,0.00139571544088521
"ENSG00000143368.12",3880.39669938293,0.31145553132306,0.0912322898347884,3.41387388047666,0.000640462158109796,0.0013979630862295
"ENSG00000294752.1",11.304783354746,5.49053716905057,1.60862159059721,3.41319375616,0.000642062757036406,0.00140127895203986
"ENSG00000196792.14",763.044329736103,0.418937046088324,0.122750679541264,3.41291019857444,0.000642731177417173,0.00140255978832471
"ENSG00000013523.14",1213.72126812438,-0.489103433917319,0.143322194286672,-3.41261474785278,0.000643428321547546,0.00140390297229707
"ENSG00000226124.12",106.012206838748,1.09412993176635,0.320645212933079,3.41227589758125,0.000644228736889127,0.00140547111548617
"ENSG00000309904.1",12.3574580563934,5.62196391377186,1.64763854120871,3.4121342595249,0.000644563581672374,0.0014058942722752
"ENSG00000102886.16",36.6560782124974,-1.74420012047642,0.511177131989324,-3.41212470457862,0.000644586176230364,0.0014058942722752
"ENSG00000154518.12",8624.94455885387,0.333210833661213,0.0977166677844788,3.40996926334137,0.00064970201145209,0.00141687265081475
"ENSG00000129347.23",3250.88090050244,0.267657668856074,0.0785017408940295,3.40957621841009,0.000650638945465811,0.00141873603727332
"ENSG00000236846.2",5.53226636014753,5.93200523549275,1.7403314926587,3.40854903822401,0.000653093456956334,0.00142390765111534
"ENSG00000197345.15",1674.59033149674,0.299284627090862,0.0878178285847143,3.408016708158,0.000654368878087005,0.00142650756693238
"ENSG00000180953.11",42.9331726727836,1.4808798470818,0.434619038477103,3.40730551581627,0.000656076453812074,0.00143004879046606
