Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,comparison,Ensembl,gene_symbol,gene_type,DEG_class
ENSG00000151474.24,815.1760980268527,10.281188538958272,2.5714217758673334,6.131647047323219e-16,1.973666484755829e-15,SeAx_vs_HH,ENSG00000151474,FRMD4A,protein_coding,Up
ENSG00000101882.12,1072.6484422868891,-0.7179711657347275,0.08931497251443764,6.150247207146811e-16,1.979164737055417e-15,SeAx_vs_HH,ENSG00000101882,NKAP,protein_coding,NS
ENSG00000006715.18,1401.4068554765101,0.6797284355432016,0.08440061847723304,6.302558380616333e-16,2.027678187474023e-15,SeAx_vs_HH,ENSG00000006715,VPS41,protein_coding,NS
ENSG00000183208.15,79.7321997693126,1.8599056624117987,0.23492839333035728,6.318848664852578e-16,2.032417439511936e-15,SeAx_vs_HH,ENSG00000183208,GDPGP1,protein_coding,NS
ENSG00000171295.14,141.56634572061526,1.9005942783351244,0.24031310180681692,6.372625973549986e-16,2.0492088406927455e-15,SeAx_vs_HH,ENSG00000171295,ZNF440,protein_coding,NS
ENSG00000173846.16,260.00874567730455,1.5485512466725466,0.1948575831569646,6.425278572542036e-16,2.065630380758272e-15,SeAx_vs_HH,ENSG00000173846,PLK3,protein_coding,NS
ENSG00000109919.12,3829.20744186396,-0.4849663707985012,0.06015844073222737,6.54316785296847e-16,2.1030112608566726e-15,SeAx_vs_HH,ENSG00000109919,MTCH2,protein_coding,NS
ENSG00000083857.17,1678.375198633745,3.0537345211003304,0.3910587861120216,6.657396186905938e-16,2.139197349702788e-15,SeAx_vs_HH,ENSG00000083857,FAT1,protein_coding,Up
ENSG00000104325.9,2575.3304433493813,-1.2890888716428657,0.16176251518196744,6.664496893261992e-16,2.1409511464107353e-15,SeAx_vs_HH,ENSG00000104325,DECR1,protein_coding,NS
ENSG00000108344.17,9579.618694757242,0.4812641214841377,0.05971350691620528,6.740679515732358e-16,2.1648909839462745e-15,SeAx_vs_HH,ENSG00000108344,PSMD3,protein_coding,NS
ENSG00000151692.17,507.38290851052125,10.220144186614311,2.488924432502543,6.743098965048472e-16,2.165134486609429e-15,SeAx_vs_HH,ENSG00000151692,RNF144A,protein_coding,Up
ENSG00000126821.10,515.8172441516505,1.0286700822187727,0.12850042456937105,6.786788273801025e-16,2.178625900799231e-15,SeAx_vs_HH,ENSG00000126821,SGPP1,protein_coding,NS
ENSG00000183826.21,385.7052290918487,0.9822215609276973,0.12260197740653771,6.844472828072418e-16,2.1966021760223545e-15,SeAx_vs_HH,ENSG00000183826,BTBD9,protein_coding,NS
ENSG00000188997.10,143.75295026203105,1.4021212395612934,0.17625094154113805,6.863061318188427e-16,2.202025557852038e-15,SeAx_vs_HH,ENSG00000188997,KCTD21,protein_coding,NS
ENSG00000112742.12,1622.9312456336315,-0.9461440867904783,0.11812429485253409,6.944616334653907e-16,2.2276442207616137e-15,SeAx_vs_HH,ENSG00000112742,TTK,protein_coding,NS
ENSG00000132436.15,1717.4025133538973,0.7855676424173544,0.0977650990894073,6.975527055355536e-16,2.2370089594598597e-15,SeAx_vs_HH,ENSG00000132436,FIGNL1,protein_coding,NS
ENSG00000011566.17,144.4245883694215,10.221151349036438,2.5124088699694225,6.978664138331858e-16,2.237464445630482e-15,SeAx_vs_HH,ENSG00000011566,MAP4K3,protein_coding,Up
ENSG00000065328.19,1782.911414015933,-0.8666495834751674,0.10806737233830213,7.014727036332892e-16,2.2484736218525966e-15,SeAx_vs_HH,ENSG00000065328,MCM10,protein_coding,NS
ENSG00000122870.13,173.58150988555292,-6.859351571191186,0.8928982601719812,7.142273206191926e-16,2.288793870083584e-15,SeAx_vs_HH,ENSG00000122870,BICC1,protein_coding,Down
ENSG00000183530.16,1245.61603692586,0.6015075726547862,0.07475636926442121,7.152821872067611e-16,2.291610802818515e-15,SeAx_vs_HH,ENSG00000183530,PRR14L,protein_coding,NS
ENSG00000005379.18,700.9769966946675,1.200355117408895,0.1503584193581961,7.184451484493429e-16,2.3011785745245235e-15,SeAx_vs_HH,ENSG00000005379,TSPOAP1,protein_coding,NS
ENSG00000184588.19,728.1388731503996,5.770014130869215,0.7035338677051204,7.187844124703559e-16,2.3016995694658844e-15,SeAx_vs_HH,ENSG00000184588,PDE4B,protein_coding,Up
ENSG00000177733.8,8707.072062045636,0.6334679479552844,0.07877735053143514,7.267076463859081e-16,2.32649981708365e-15,SeAx_vs_HH,ENSG00000177733,HNRNPA0,protein_coding,NS
ENSG00000111877.20,407.9106732631045,0.9590374240536045,0.11980941399510697,7.356233398602885e-16,2.3544643881137377e-15,SeAx_vs_HH,ENSG00000111877,MCM9,protein_coding,NS
ENSG00000162923.18,3406.120106691129,0.5681510759306392,0.07062943229165852,7.4149530685458e-16,2.372675751101336e-15,SeAx_vs_HH,ENSG00000162923,WDR26,protein_coding,NS
ENSG00000179387.12,740.528460985548,0.9205952965859896,0.11501132730243428,7.437098154708048e-16,2.3791777184661264e-15,SeAx_vs_HH,ENSG00000179387,ELMOD2,protein_coding,NS
ENSG00000174903.18,5463.3466430114595,-0.5005899161109415,0.0622623420067261,7.7356765518869e-16,2.474087668729864e-15,SeAx_vs_HH,ENSG00000174903,RAB1B,protein_coding,NS
ENSG00000196159.15,45.20169086409818,10.974234053831028,2.9659243687100263,7.765436891445425e-16,2.482996540878514e-15,SeAx_vs_HH,ENSG00000196159,FAT4,protein_coding,Up
ENSG00000001461.21,985.9574568611182,-0.9358874201495192,0.1170488308409934,7.936020411460006e-16,2.5369181756820765e-15,SeAx_vs_HH,ENSG00000001461,NIPAL3,protein_coding,NS
ENSG00000213719.10,6073.454744007232,0.6236188108884867,0.07761046109009904,8.118007825844966e-16,2.594457969451629e-15,SeAx_vs_HH,ENSG00000213719,CLIC1,protein_coding,NS
ENSG00000124177.18,832.7750896802921,0.8719051775053822,0.10898990741217995,8.130275672679856e-16,2.5977416730089864e-15,SeAx_vs_HH,ENSG00000124177,CHD6,protein_coding,NS
ENSG00000187189.11,477.877715466914,1.6148245986348737,0.20425574119969142,8.314326716800348e-16,2.6558975514720327e-15,SeAx_vs_HH,ENSG00000187189,TSPYL4,protein_coding,NS
ENSG00000122376.14,1862.9575001360522,-0.6795362941160958,0.08490247740959013,8.359422577694954e-16,2.6696484796642574e-15,SeAx_vs_HH,ENSG00000122376,SHLD2,protein_coding,NS
ENSG00000170421.15,39.7708182733315,6.415650635150909,0.8002456672095537,8.395770059880023e-16,2.6805994902110813e-15,SeAx_vs_HH,ENSG00000170421,KRT8,protein_coding,Up
ENSG00000203756.9,30.375412604320644,3.7058700246103307,0.47551107355720923,8.414044898287589e-16,2.6857763203375495e-15,SeAx_vs_HH,ENSG00000203756,TMEM244,protein_coding,Up
ENSG00000180257.16,88.94355130729245,10.489719020076263,2.7500655488852015,8.424154944989747e-16,2.6883450391295635e-15,SeAx_vs_HH,ENSG00000180257,ZNF816,protein_coding,Up
ENSG00000070814.24,7190.998018032977,-0.5776502380788752,0.07196781042010232,8.465266454791931e-16,2.700803370998855e-15,SeAx_vs_HH,ENSG00000070814,TCOF1,protein_coding,NS
ENSG00000067141.19,414.78207334211993,1.3688319900557504,0.17253452487191623,8.507148321466047e-16,2.7135013233888153e-15,SeAx_vs_HH,ENSG00000067141,NEO1,protein_coding,NS
ENSG00000180818.6,68.03078012850219,10.357536978115842,2.580951640875017,8.569573231562681e-16,2.7327440158296166e-15,SeAx_vs_HH,ENSG00000180818,HOXC10,protein_coding,Up
ENSG00000117543.24,955.9579912428418,-0.6722923748124454,0.08389696120021814,8.595876475628589e-16,2.740461303984036e-15,SeAx_vs_HH,ENSG00000117543,DPH5,protein_coding,NS
ENSG00000213020.12,76.01324847368099,-3.718171160898178,0.47870935395509223,8.633810443519788e-16,2.7518819151477964e-15,SeAx_vs_HH,ENSG00000213020,ZNF611,protein_coding,Down
ENSG00000125991.23,3426.912572813544,0.5285076928496455,0.06586866301275425,8.813230395860675e-16,2.8083821943582436e-15,SeAx_vs_HH,ENSG00000125991,ERGIC3,protein_coding,NS
ENSG00000124067.19,268.01576763617607,-1.086907653707754,0.136742317604589,9.04074306771511e-16,2.8801761036795657e-15,SeAx_vs_HH,ENSG00000124067,SLC12A4,protein_coding,NS
ENSG00000130830.17,322.49336134292156,10.378568384384277,2.5929114359161973,9.053850940680859e-16,2.8836470994597663e-15,SeAx_vs_HH,ENSG00000130830,MPP1,protein_coding,Up
ENSG00000132600.20,1311.110342954278,-0.6090368504793433,0.07606474764460217,9.174189461474167e-16,2.9212609638747328e-15,SeAx_vs_HH,ENSG00000132600,PRMT7,protein_coding,NS
ENSG00000105497.10,95.31384231986478,10.483134784960706,2.7494368806952103,9.22279064075066e-16,2.93601930681249e-15,SeAx_vs_HH,ENSG00000105497,ZNF175,protein_coding,Up
ENSG00000127870.19,1635.277418116852,-0.5779549916177537,0.07211769832967757,9.387779602900147e-16,2.98781273662021e-15,SeAx_vs_HH,ENSG00000127870,RNF6,protein_coding,NS
ENSG00000136444.12,1597.1756902204677,0.7363132033711137,0.09216377965969615,9.565563633929438e-16,3.0436521201416594e-15,SeAx_vs_HH,ENSG00000136444,RSAD1,protein_coding,NS
ENSG00000128581.18,337.23010774887695,1.3535502773170194,0.1709722507237693,9.619359900974921e-16,3.0600223966171865e-15,SeAx_vs_HH,ENSG00000128581,IFT22,protein_coding,NS
ENSG00000171103.13,756.3720067706395,-0.8380370366773392,0.10498134371516592,9.621800054169698e-16,3.060051735138938e-15,SeAx_vs_HH,ENSG00000171103,TRMT61B,protein_coding,NS
ENSG00000145817.19,921.3033662130713,-0.684970058125431,0.08567097836265694,9.871923551711173e-16,3.138833365441613e-15,SeAx_vs_HH,ENSG00000145817,YIPF5,protein_coding,NS
ENSG00000143442.25,2114.155859536975,0.6389521462149724,0.07974228722973162,9.881111643465662e-16,3.1409884890070238e-15,SeAx_vs_HH,ENSG00000143442,POGZ,protein_coding,NS
ENSG00000172819.19,550.3630647384489,-0.9809804326866837,0.12328289829812755,1.009836188063589e-15,3.2092648229779944e-15,SeAx_vs_HH,ENSG00000172819,RARG,protein_coding,NS
ENSG00000179869.16,253.2200980530659,-1.5307021281915034,0.19400254103874337,1.010461317819371e-15,3.2104686385031358e-15,SeAx_vs_HH,ENSG00000179869,ABCA13,protein_coding,NS
ENSG00000119986.9,60.48008902771439,5.367665785631302,0.6680161565475705,1.0237891805824988e-15,3.25202154290317e-15,SeAx_vs_HH,ENSG00000119986,AVPI1,protein_coding,Up
ENSG00000077264.19,70.85079846155085,-6.13757284773182,0.7638359205085524,1.0307971225486392e-15,3.2734841369825575e-15,SeAx_vs_HH,ENSG00000077264,PAK3,protein_coding,Down
ENSG00000167325.17,6134.956880014718,-0.6334418734123876,0.07929657302369604,1.0333168869798653e-15,3.2806867205867444e-15,SeAx_vs_HH,ENSG00000167325,RRM1,protein_coding,NS
ENSG00000111961.21,58.79855824933041,6.539260523048993,0.8202193303169848,1.0737276080263061e-15,3.4081568230411222e-15,SeAx_vs_HH,ENSG00000111961,SASH1,protein_coding,Up
ENSG00000166592.15,31.414903012419412,4.345149292163503,0.5593259825283753,1.0839338340295565e-15,3.4397150374743635e-15,SeAx_vs_HH,ENSG00000166592,RRAD,protein_coding,Up
ENSG00000172673.14,186.75830526523765,-1.4641125905121706,0.18562685835778192,1.0871708764218089e-15,3.449147524928295e-15,SeAx_vs_HH,ENSG00000172673,THEMIS,protein_coding,NS
ENSG00000138738.13,35.98804736777679,5.380876520262079,0.6890404338897442,1.1263498748413515e-15,3.572576762912468e-15,SeAx_vs_HH,ENSG00000138738,PRDM5,protein_coding,Up
ENSG00000100979.17,70.71278762638083,4.3852816177775695,0.553426708046418,1.1461783969029391e-15,3.6345846829284685e-15,SeAx_vs_HH,ENSG00000100979,PLTP,protein_coding,Up
ENSG00000138190.18,563.4065490705804,0.8250080610135501,0.10358893352967463,1.1692441355712091e-15,3.706825302578343e-15,SeAx_vs_HH,ENSG00000138190,EXOC6,protein_coding,NS
ENSG00000165416.17,2119.221389762396,-0.6674855826530266,0.08390850368289475,1.245175544767685e-15,3.946588734182208e-15,SeAx_vs_HH,ENSG00000165416,SUGT1,protein_coding,NS
ENSG00000112130.19,747.777313677044,0.6742584511739126,0.08465607926312324,1.2499968904993972e-15,3.960906752705724e-15,SeAx_vs_HH,ENSG00000112130,RNF8,protein_coding,NS
ENSG00000119335.20,23540.832470337216,-0.5698285483824169,0.07149551994478838,1.2829580732953532e-15,4.0643637747346475e-15,SeAx_vs_HH,ENSG00000119335,SET,protein_coding,NS
ENSG00000066739.14,637.9371375411467,-0.8330170336113596,0.10480626670312222,1.2864168213312977e-15,4.0743306032590045e-15,SeAx_vs_HH,ENSG00000066739,ATG2B,protein_coding,NS
ENSG00000197587.14,42.34489922321989,10.991090928029848,3.0930230117921504,1.3349422798597259e-15,4.226992889555833e-15,SeAx_vs_HH,ENSG00000197587,DMBX1,protein_coding,Up
ENSG00000170017.14,2469.2429572732713,-1.1939136710724216,0.15106488633714402,1.3369496373764273e-15,4.232320773360936e-15,SeAx_vs_HH,ENSG00000170017,ALCAM,protein_coding,NS
ENSG00000177917.13,1252.2882985620977,-0.9707256097437542,0.12244235047146414,1.3573713911168446e-15,4.295925531914967e-15,SeAx_vs_HH,ENSG00000177917,ARL6IP6,protein_coding,NS
ENSG00000004534.17,2236.9488226248914,0.4867460147960634,0.06101521109422757,1.3794379298737586e-15,4.364703699938018e-15,SeAx_vs_HH,ENSG00000004534,RBM6,protein_coding,NS
ENSG00000136715.21,1176.43266568982,-0.6332663256505915,0.0795558625559356,1.3850480132896619e-15,4.381390960486448e-15,SeAx_vs_HH,ENSG00000136715,SAP130,protein_coding,NS
ENSG00000177200.19,415.4440771331941,-0.921240610820734,0.11629029400730886,1.4213389618442966e-15,4.4951008710790385e-15,SeAx_vs_HH,ENSG00000177200,CHD9,protein_coding,NS
ENSG00000133627.20,399.64627813545326,-1.1013900686979474,0.13936051596565693,1.458507847694305e-15,4.611531484473527e-15,SeAx_vs_HH,ENSG00000133627,ACTR3B,protein_coding,NS
ENSG00000132294.17,2471.4688599920773,-0.7437038012549138,0.09378591532789972,1.4650102711042655e-15,4.630967466238635e-15,SeAx_vs_HH,ENSG00000132294,EFR3A,protein_coding,NS
ENSG00000068137.17,210.36764416283472,1.6777572542439085,0.2144714425500776,1.4811272162473748e-15,4.680778615264801e-15,SeAx_vs_HH,ENSG00000068137,PLEKHH3,protein_coding,NS
ENSG00000055813.8,41.98285171389884,10.738826350590328,2.832910847501643,1.4948244399285482e-15,4.722920466809398e-15,SeAx_vs_HH,ENSG00000055813,CCDC85A,protein_coding,Up
ENSG00000265241.10,2678.1090065393782,0.7740961780927463,0.09750548379941128,1.4978855784760741e-15,4.731445163421879e-15,SeAx_vs_HH,ENSG00000265241,RBM8A,protein_coding,NS
ENSG00000062485.21,7868.107173967057,-0.511748010653202,0.06427759646409577,1.5087032566688913e-15,4.76446075700646e-15,SeAx_vs_HH,ENSG00000062485,CS,protein_coding,NS
ENSG00000163704.15,424.77417883113384,-1.5027036730506118,0.1916749372753912,1.522579199052832e-15,4.807115964451443e-15,SeAx_vs_HH,ENSG00000163704,PRRT3,protein_coding,NS
ENSG00000166188.5,348.04935927649984,1.0372638140982149,0.13120675647272953,1.5279453716687855e-15,4.8228898108402234e-15,SeAx_vs_HH,ENSG00000166188,ZNF319,protein_coding,NS
ENSG00000105438.11,3064.3437716640897,-0.6330227669375,0.07964036420596306,1.5469275148771765e-15,4.8816238017903734e-15,SeAx_vs_HH,ENSG00000105438,KDELR1,protein_coding,NS
ENSG00000143819.15,44.71475232953139,2.9296072620743243,0.37922115703091824,1.5519255032190548e-15,4.896210380889359e-15,SeAx_vs_HH,ENSG00000143819,EPHX1,protein_coding,Up
ENSG00000167862.12,1065.8123591638841,-0.6393107118245804,0.0804964334857202,1.580253517685681e-15,4.984376596320784e-15,SeAx_vs_HH,ENSG00000167862,MRPL58,protein_coding,NS
ENSG00000082512.17,1011.2650893556988,0.6517995508959744,0.0820524547532292,1.5965121956017419e-15,5.034440707785507e-15,SeAx_vs_HH,ENSG00000082512,TRAF5,protein_coding,NS
ENSG00000196782.15,92.44764437389601,5.639104618688748,0.711087014482765,1.6229523474587623e-15,5.116579086702963e-15,SeAx_vs_HH,ENSG00000196782,MAML3,protein_coding,Up
ENSG00000167543.18,786.6770477087352,0.883401410759404,0.11161188956321515,1.629359839196436e-15,5.135537311788912e-15,SeAx_vs_HH,ENSG00000167543,TP53I13,protein_coding,NS
ENSG00000104081.16,84.55826113896242,2.979590672705735,0.3867115662579761,1.6344306302959941e-15,5.150274275785226e-15,SeAx_vs_HH,ENSG00000104081,BMF,protein_coding,Up
ENSG00000152240.15,1242.8951164790258,-0.7040835701275094,0.08874379192455231,1.6765956040993369e-15,5.2818637921746816e-15,SeAx_vs_HH,ENSG00000152240,HAUS1,protein_coding,NS
ENSG00000059691.14,897.3279796933344,-0.7232523324567326,0.09122414129155736,1.6814845757111443e-15,5.295985615090223e-15,SeAx_vs_HH,ENSG00000059691,GATB,protein_coding,NS
ENSG00000116711.12,862.2880142475991,10.010451912097105,2.4605051007869116,1.7201140346408087e-15,5.416343612822822e-15,SeAx_vs_HH,ENSG00000116711,PLA2G4A,protein_coding,Up
ENSG00000112167.12,459.00752407220483,-0.9654941774232058,0.12228386167612049,1.728901839452529e-15,5.442699921155751e-15,SeAx_vs_HH,ENSG00000112167,SAYSD1,protein_coding,NS
ENSG00000168710.20,3820.2887147031456,0.5121793971697404,0.06452368290153832,1.7363950976036505e-15,5.46496916374508e-15,SeAx_vs_HH,ENSG00000168710,AHCYL1,protein_coding,NS
ENSG00000152284.7,49.09584767196672,10.634002862074272,2.6912694105298725,1.7536885447503097e-15,5.5180644142276164e-15,SeAx_vs_HH,ENSG00000152284,TCF7L1,protein_coding,Up
ENSG00000107263.21,6174.959111023716,0.7300279562353642,0.09218701805437679,1.8089541080895146e-15,5.6905862637534735e-15,SeAx_vs_HH,ENSG00000107263,RAPGEF1,protein_coding,NS
ENSG00000175866.18,89.62914408706554,3.0130933166862928,0.389740660720905,1.8298028163794954e-15,5.754782844081555e-15,SeAx_vs_HH,ENSG00000175866,BAIAP2,protein_coding,Up
ENSG00000137831.17,58.37040461791375,7.1579414781883095,0.8963463163325642,1.9330800920852984e-15,6.07812613755071e-15,SeAx_vs_HH,ENSG00000137831,UACA,protein_coding,Up
ENSG00000136141.16,616.0119624696971,-1.0009280977608068,0.12710136758317334,1.989924271819053e-15,6.255350466622701e-15,SeAx_vs_HH,ENSG00000136141,LRCH1,protein_coding,NS
ENSG00000120733.17,2417.859495485476,0.4865449947452637,0.06129101505911323,1.99848120040622e-15,6.280734382660782e-15,SeAx_vs_HH,ENSG00000120733,KDM3B,protein_coding,NS
ENSG00000112320.14,197.39431252948822,-1.6514011906231667,0.21156161590482192,2.018972750764136e-15,6.343604595156457e-15,SeAx_vs_HH,ENSG00000112320,SOBP,protein_coding,NS
ENSG00000171033.15,1510.7588497165566,0.6853096918919563,0.08700284218261387,2.0269664140424634e-15,6.367185652980339e-15,SeAx_vs_HH,ENSG00000171033,PKIA,protein_coding,NS
ENSG00000175575.15,827.9824024665979,-0.6311647075824921,0.0797578146876452,2.040174796304438e-15,6.4071320771652394e-15,SeAx_vs_HH,ENSG00000175575,PAAF1,protein_coding,NS
ENSG00000138095.22,10766.174500867843,-0.5842845404617591,0.07384815801334413,2.1005665856461007e-15,6.5952021948267e-15,SeAx_vs_HH,ENSG00000138095,LRPPRC,protein_coding,NS
ENSG00000196139.16,92.94440071604028,-2.147249783045068,0.27893173637508567,2.1167046295324443e-15,6.644270577239004e-15,SeAx_vs_HH,ENSG00000196139,AKR1C3,protein_coding,Down
ENSG00000198863.10,752.5694510911353,0.7123107256439989,0.0900941388200126,2.1400221152109406e-15,6.715845949324389e-15,SeAx_vs_HH,ENSG00000198863,RUNDC1,protein_coding,NS
ENSG00000146109.7,1736.1707417707223,-0.4821325063466552,0.0609502300757614,2.177888919474192e-15,6.833034734594883e-15,SeAx_vs_HH,ENSG00000146109,ABT1,protein_coding,NS
ENSG00000196459.17,342.87761000267034,-0.9994727932408357,0.12713228174106908,2.1889063293148342e-15,6.865948541506674e-15,SeAx_vs_HH,ENSG00000196459,TRAPPC2,protein_coding,NS
ENSG00000182473.24,2405.260349659421,-0.4318273187062998,0.05448406111786423,2.2017268389305387e-15,6.904500936424858e-15,SeAx_vs_HH,ENSG00000182473,EXOC7,protein_coding,NS
ENSG00000087299.14,644.3750873620986,-0.8702746509820286,0.11049763412197451,2.2060051398018167e-15,6.916253304555467e-15,SeAx_vs_HH,ENSG00000087299,L2HGDH,protein_coding,NS
ENSG00000221909.5,271.71777782606745,1.1700410551924716,0.149357606428995,2.2813489687072247e-15,7.15075062750391e-15,SeAx_vs_HH,ENSG00000221909,FAM200A,protein_coding,NS
ENSG00000028137.21,2825.181668450074,-1.7587261555462768,0.22750954848450056,2.3111146320632232e-15,7.242307525770616e-15,SeAx_vs_HH,ENSG00000028137,TNFRSF1B,protein_coding,NS
ENSG00000172939.11,3810.0986268797656,0.44183949302130193,0.055890158411135316,2.3153297369179514e-15,7.253772226262418e-15,SeAx_vs_HH,ENSG00000172939,OXSR1,protein_coding,NS
ENSG00000165288.12,423.9459474893588,-0.9060625974014096,0.1152837564778219,2.3391867479408528e-15,7.326753397239398e-15,SeAx_vs_HH,ENSG00000165288,BRWD3,protein_coding,NS
ENSG00000164330.20,131.31928787581683,10.335083591201327,2.7262248260261055,2.3879253983835757e-15,7.477614540397198e-15,SeAx_vs_HH,ENSG00000164330,EBF1,protein_coding,Up
ENSG00000077232.21,2434.817356168419,-0.744106343033668,0.09452074055619956,2.3997265731477213e-15,7.512763974978202e-15,SeAx_vs_HH,ENSG00000077232,DNAJC10,protein_coding,NS
ENSG00000135709.16,122.09090097210715,-1.9415203043172895,0.2514591102098764,2.4538992842701317e-15,7.68051617960918e-15,SeAx_vs_HH,ENSG00000135709,KIAA0513,protein_coding,NS
ENSG00000164465.21,244.79997214529394,1.2110028614512924,0.1547805266475985,2.4644641017800152e-15,7.71173124573804e-15,SeAx_vs_HH,ENSG00000164465,DCBLD1,protein_coding,NS
ENSG00000149970.17,115.9464560276608,10.269128391545836,2.7181068856872326,2.4948987677025083e-15,7.805092568282955e-15,SeAx_vs_HH,ENSG00000149970,CNKSR2,protein_coding,Up
ENSG00000186106.13,581.994769156952,-0.7814718190569492,0.09940259451659583,2.5279128411307055e-15,7.906476615900285e-15,SeAx_vs_HH,ENSG00000186106,ANKRD46,protein_coding,NS
ENSG00000169679.17,3498.0080196439144,-0.865030312082019,0.11032912394381339,2.600930153152234e-15,8.132898916994496e-15,SeAx_vs_HH,ENSG00000169679,BUB1,protein_coding,NS
ENSG00000129103.21,3737.2653105695517,-0.5278169525531743,0.0668895826004768,2.618392454553335e-15,8.18371230205282e-15,SeAx_vs_HH,ENSG00000129103,SUMF2,protein_coding,NS
ENSG00000127580.19,640.4516212381069,0.8364819171731052,0.1063771761880905,2.618436300127389e-15,8.18371230205282e-15,SeAx_vs_HH,ENSG00000127580,WDR24,protein_coding,NS
ENSG00000119013.12,1128.7660943104709,-0.8953065505665052,0.11410506857381335,2.6521193516360438e-15,8.286998683738326e-15,SeAx_vs_HH,ENSG00000119013,NDUFB3,protein_coding,NS
ENSG00000143258.18,940.8036912444192,0.7520927956423327,0.09560619899568235,2.6746635997418213e-15,8.355438805233738e-15,SeAx_vs_HH,ENSG00000143258,USP21,protein_coding,NS
ENSG00000144824.23,62.56140335137863,8.199529643054584,1.0043960137909036,2.6777867119561426e-15,8.363190562407e-15,SeAx_vs_HH,ENSG00000144824,PHLDB2,protein_coding,Up
ENSG00000215375.9,239.49608521468974,1.463396555465599,0.18837071581384104,2.8135293202507054e-15,8.785032973365465e-15,SeAx_vs_HH,ENSG00000215375,MYL5,protein_coding,NS
ENSG00000179832.20,474.6266648837095,-1.119727330831315,0.14332576864277208,2.8282123953734525e-15,8.828764586563403e-15,SeAx_vs_HH,ENSG00000179832,MROH1,protein_coding,NS
ENSG00000196639.9,97.71613484594492,10.529220052762147,2.626353834902841,2.830033839586582e-15,8.8323350170814e-15,SeAx_vs_HH,ENSG00000196639,HRH1,protein_coding,Up
ENSG00000101160.17,1407.2395489394964,1.0292557850023571,0.13144726828346362,2.845048776003644e-15,8.877069834248382e-15,SeAx_vs_HH,ENSG00000101160,CTSZ,protein_coding,NS
ENSG00000160447.9,109.33697986466879,2.5382972544298354,0.3315401520787953,2.8668750918307697e-15,8.94303089320977e-15,SeAx_vs_HH,ENSG00000160447,PKN3,protein_coding,Up
ENSG00000100528.14,1853.6186417912006,-0.5910229480632929,0.0751580438842085,2.921922546056789e-15,9.112566772615011e-15,SeAx_vs_HH,ENSG00000100528,CNIH1,protein_coding,NS
ENSG00000177627.12,79.69018391740448,9.240511539866164,1.296613151260949,2.944628852655528e-15,9.181183692980741e-15,SeAx_vs_HH,ENSG00000177627,C12orf54,protein_coding,Up
ENSG00000141391.15,54.04308016573618,-8.134436092777992,1.004762057580477,2.9461609163413838e-15,9.183763506978536e-15,SeAx_vs_HH,ENSG00000141391,PRELID3A,protein_coding,Down
ENSG00000142230.15,7182.73870279142,-0.5713922675251722,0.07266490255005092,2.9713079456043457e-15,9.259936981124207e-15,SeAx_vs_HH,ENSG00000142230,SAE1,protein_coding,NS
ENSG00000204116.13,209.17643660667716,-1.2734119517983824,0.16355752469279392,2.9875587713522435e-15,9.308356076269134e-15,SeAx_vs_HH,ENSG00000204116,CHIC1,protein_coding,NS
ENSG00000205268.13,3313.071039043502,0.62445444999099875,0.07930813215133745,2.990715133032177e-15,9.31596327170372e-15,SeAx_vs_HH,ENSG00000205268,PDE7A,protein_coding,NS
ENSG00000196757.9,254.44489528898993,1.3000399200271353,0.167064577779757,3.042084461283282e-15,9.473712493167269e-15,SeAx_vs_HH,ENSG00000196757,ZNF700,protein_coding,NS
ENSG00000163904.15,1309.7883295947413,-0.6726441220405569,0.0856237681617197,3.0546929029978168e-15,9.508722383058773e-15,SeAx_vs_HH,ENSG00000163904,SENP2,protein_coding,NS
ENSG00000184221.13,43.93443168425434,11.039747574224824,3.109918372115103,3.0547855917952187e-15,9.508722383058773e-15,SeAx_vs_HH,ENSG00000184221,OLIG1,protein_coding,Up
ENSG00000183508.7,427.3801480982939,5.409274235507572,0.6973307988955582,3.1060685386322397e-15,9.666043759310883e-15,SeAx_vs_HH,ENSG00000183508,TENT5C,protein_coding,Up
ENSG00000072518.25,1661.9984867183987,0.6419018886708031,0.08162677468756167,3.119118192185928e-15,9.704336929758702e-15,SeAx_vs_HH,ENSG00000072518,MARK2,protein_coding,NS
ENSG00000176624.13,1276.5003706747898,-0.6566073795842781,0.08358615695540773,3.120188843288867e-15,9.705351120425727e-15,SeAx_vs_HH,ENSG00000176624,MEX3C,protein_coding,NS
ENSG00000108828.18,567.5014083616109,-1.2470300489237827,0.16027413720332687,3.1432952197219803e-15,9.77489062243774e-15,SeAx_vs_HH,ENSG00000108828,VAT1,protein_coding,NS
ENSG00000132383.14,8077.498719577036,-0.5809135268423875,0.07391578374053263,3.147133249007423e-15,9.784491324979424e-15,SeAx_vs_HH,ENSG00000132383,RPA1,protein_coding,NS
ENSG00000184205.16,625.3049669384088,-0.9049181660522555,0.11547719532795456,3.162847944090142e-15,9.831003399791753e-15,SeAx_vs_HH,ENSG00000184205,TSPYL2,protein_coding,NS
ENSG00000094880.13,1668.295047081121,-0.6014038803414712,0.07660101732555502,3.196621885878647e-15,9.933613027815071e-15,SeAx_vs_HH,ENSG00000094880,CDC23,protein_coding,NS
