"Geneid","HH-1","HH-2","HH-3","M-1","M-2","M-3","78-1","78-2","78-3","S-1","S-2","S-3"
"ENSG00000164164.19",1458.13582605789,1676.23921387508,2216.42551059862,2286.86310299511,2173.47662920672,1532.48169448074,1197.77750978342,1416.34317966755,1192.74994313993,1236.82065976521,1366.14285951967,1411.19315253369
"ENSG00000170365.12",0,0,0,2.10673708244597,7.37843666559023,0,0,0,463.963046064045,556.800911250108,501.737098107023,0
"ENSG00000151611.19",198.699857921171,172.169982729235,244.108294497698,277.035926341646,367.867770898713,188.82177447312,175.385165084566,150.189410998303,274.207373291784,266.81973783699,289.953141840834,175.626915168358
"ENSG00000151612.20",828.919609307513,894.703561935629,1004.63692516383,1032.30117039853,1373.44328218058,897.164232303224,10.3167744167392,16.1596201707035,1070.76415350062,1129.35159869198,1108.91170233799,13.2382096860572
"ENSG00000248809.7",1.00353463596551,0.967247093984464,29.1762901790078,25.2808449893517,37.9462457087497,0,0,0,106.346585839399,102.836773958007,111.800114252108,0
"ENSG00000164167.15",1273.48545304024,1287.40588209332,889.876850459737,944.87158147702,1105.71143745774,1286.28313770916,1153.41537979144,1362.16092380107,1544.11072184461,1634.27089425156,1480.6698058267,1202.91198680639
"ENSG00000250673.4",3.01060390789654,0,0.972543005966925,0,6.32437428479162,0,0,0,56.3011336796819,56.5139028057514,31.8130406408438,0
"ENSG00000120519.18",688.424760272342,613.23465758615,492.106761019264,462.428789596891,392.111205657081,652.00888975525,668.5269822047,682.506310739126,382.639186304505,433.582073985109,466.28828139294,706.037849923049
"ENSG00000137473.21",14.0494849035172,54.16583726313,24.3135751491731,15.8005281183448,14.7568733311805,33.3828551554688,0,0,118.857948879328,103.763231381052,93.6212338859119,0
"ENSG00000151617.19",10.0353463596551,5.80348256390679,8.75288705370233,5.26684270611494,5.27031190399302,18.7778560249512,0,0,10.4261358666078,9.26457423045104,11.8162722380277,0.882547312403811
"ENSG00000251298.2",11.0388809956206,8.70522384586018,10.6979730656362,12.6404224946758,5.27031190399302,17.7346418013428,1.03167744167392,0.950565892394326,32.321021186484,35.205382075714,19.0878243845063,0
"ENSG00000164168.10",1237.35820614548,1266.12644602566,1247.77267665557,1210.32045386521,1558.95826120114,1252.90028255369,1152.38370234977,1179.65227246136,1304.30959691263,1402.65653849029,1495.21291011966,1194.08651368236
"ENSG00000164169.15",332.169964504585,358.848671868236,327.746993010854,368.678989428046,315.164651858783,344.260693790772,428.146138294677,444.864837640544,387.852254237808,385.406287986763,451.745177099983,473.045359448443
