Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_line,Ensembl,gene_symbol,gene_type
ENSG00000177156.13,5207.7884086053145,0.05910025727372352,0.05965832724343394,0.9906455645758684,0.32185868034768994,0.3614946726104311,HuT 78,ENSG00000177156,TALDO1,protein_coding
ENSG00000177225.18,1163.834790127251,-1.0046331986587733,0.14491486240857357,-6.932575320164927,4.132473891682591e-12,1.1204188106989642e-11,HuT 78,ENSG00000177225,GATD1,protein_coding
ENSG00000184524.8,698.8070684652488,-10.528260705142962,1.1836814998704888,-8.894504734842016,5.868040815730123e-19,2.1440475455960384e-18,HuT 78,ENSG00000184524,CEND1,protein_coding
ENSG00000177542.13,1879.3101018642715,-0.24710017122322225,0.07101684320418006,-3.479458675919826,5.02427849369369e-4,7.902657688668821e-4,HuT 78,ENSG00000177542,SLC25A22,protein_coding
ENSG00000288675.1,50.734788087850866,2.0373370957806842,0.29768617057138946,6.843909113648601,7.706082268355182e-12,2.0635580481502585e-11,HuT 78,ENSG00000288675,PANO1,protein_coding
ENSG00000177595.20,1177.9646639762952,-1.5249331084390496,0.10747976555669393,-14.188094852464772,1.0856831415823558e-45,9.901825321373578e-45,HuT 78,ENSG00000177595,PIDD1,protein_coding
ENSG00000177600.12,17631.0978595127,0.11101995898244219,0.0663038135022184,1.674412874890336,0.09404948420816645,0.11498564049578174,HuT 78,ENSG00000177600,RPLP2,protein_coding
ENSG00000177666.19,1933.9266323627198,-0.0560002377838406,0.06936317316469495,-0.807348268956416,0.4194658619321389,0.46029288360373544,HuT 78,ENSG00000177666,PNPLA2,protein_coding
ENSG00000177685.19,656.2852253595363,-4.63888564252705,0.19216043369970173,-24.140690948774907,9.352076732189466e-129,4.954699839456313e-127,HuT 78,ENSG00000177685,CRACR2B,protein_coding
ENSG00000177697.21,2140.800718899722,-1.4817333059016577,0.08518780940904612,-17.39372471461054,9.205280644417624e-68,1.5263667002378485e-66,HuT 78,ENSG00000177697,CD151,protein_coding
ENSG00000177700.8,2214.355976260988,0.48007023114381214,0.10128483249936246,4.739803772167308,2.1392529278089605e-6,4.081522970009396e-6,HuT 78,ENSG00000177700,POLR2L,protein_coding
ENSG00000214063.14,411.7231278969343,2.9799714666397206,0.1166132094535337,25.55432168108824,4.915786591435655e-144,3.354316578334078e-142,HuT 78,ENSG00000214063,TSPAN4,protein_coding
ENSG00000177830.20,1628.9834338292628,-0.07347116343937139,0.06581625921442694,-1.116307190902556,0.26429066461649653,0.3010400482386645,HuT 78,ENSG00000177830,CHID1,protein_coding
ENSG00000183020.17,1110.4947155408665,0.6258351471947631,0.0715830059238246,8.742789424919492,2.274243288701432e-18,8.118382027292732e-18,HuT 78,ENSG00000183020,AP2A2,protein_coding
ENSG00000078902.18,878.1380264304948,-0.7167144698086103,0.07630587961413167,-9.392650650682972,5.8508938927252834e-21,2.3283877894317135e-20,HuT 78,ENSG00000078902,TOLLIP,protein_coding
ENSG00000174672.18,31.3102539612934,-5.361144786930444,1.2764518527357764,-4.200036825078895,2.6687157201269418e-5,4.6868847837777164e-5,HuT 78,ENSG00000174672,BRSK2,protein_coding
ENSG00000182208.16,428.6579215137495,0.23486877882583118,0.08639902529076678,2.7184193112758526,0.006559465243623164,0.009260128955821132,HuT 78,ENSG00000182208,MOB2,protein_coding
ENSG00000184545.13,90.81475072943226,-2.8517142312922137,0.31799034691131706,-8.967927042412756,3.0214707244808347e-19,1.1155475340554878e-18,HuT 78,ENSG00000184545,DUSP8,protein_coding
ENSG00000117984.17,1859.242305100112,0.15119430390046731,0.0933090337034072,1.6203608364550712,0.10515478750600937,0.12755792494097357,HuT 78,ENSG00000117984,CTSD,protein_coding
ENSG00000149043.18,12.562884777210082,-2.803805563350682,1.4252362136340118,-1.967256751217153,0.04915361832775875,0.0625421368413238,HuT 78,ENSG00000149043,SYT8,protein_coding
ENSG00000130592.19,3438.3386693556054,-4.087421505174472,0.19130781810511732,-21.365679383414268,2.7876826701385575e-101,9.315863651260468e-100,HuT 78,ENSG00000130592,LSP1,protein_coding
ENSG00000214026.13,1360.1729790213462,0.794246136075323,0.14376908138078573,5.524457195157898,3.3050579846939314e-8,7.133955070307387e-8,HuT 78,ENSG00000214026,MRPL23,protein_coding
ENSG00000167244.23,25.273696820409427,-3.4592036080678246,1.3595690375433829,-2.5443383252668728,0.01094849823539059,0.015094866973642818,HuT 78,ENSG00000167244,IGF2,protein_coding
ENSG00000110665.14,183.716184087837,8.983470970732855,0.5805351559556846,15.474465032086036,5.1600437281347477e-54,5.925185013989442e-53,HuT 78,ENSG00000110665,C11orf21,protein_coding
ENSG00000064201.18,84.92242972861595,7.492779039880333,0.7826223484340777,9.573939531464157,1.0290793698061342e-21,4.220261619472419e-21,HuT 78,ENSG00000064201,TSPAN32,protein_coding
ENSG00000110651.15,4834.3049478929925,-0.2097424953018644,0.0640898608365263,-3.2726314671965593,0.00106551307162293,0.0016249510721345244,HuT 78,ENSG00000110651,CD81,protein_coding
ENSG00000184281.17,1136.4253142625628,0.1779093734029725,0.09352768013962326,1.9022109084431433,0.05714358729911596,0.0720193765853765,HuT 78,ENSG00000184281,TSSC4,protein_coding
ENSG00000129757.17,3.3759578926410603,3.8779868856677098,1.7958740008882186,2.1593869523973854,0.030820159291207773,0.0402766605878182,HuT 78,ENSG00000129757,CDKN1C,protein_coding
ENSG00000110628.18,91.13737864351813,-0.08855799314397164,0.30168623189378774,-0.29354336983846696,0.7691068543770698,0.7954110167510199,HuT 78,ENSG00000110628,SLC67A1,protein_coding
ENSG00000181649.10,201.0754092153886,1.9927506123715748,0.20618109074837312,9.665050296991401,4.244113883728389e-22,1.767770413762611e-21,HuT 78,ENSG00000181649,PHLDA2,protein_coding
ENSG00000205531.16,3846.6983960670027,-0.014631044640320163,0.0434611366506422,-0.33664661736599955,0.7363833097342405,0.7649066450758234,HuT 78,ENSG00000205531,NAP1L4,protein_coding
ENSG00000110619.20,1753.4342710723909,-0.7039561433687435,0.09385754693271167,-7.500261474694448,6.369065555867227e-14,1.8856890365655967e-13,HuT 78,ENSG00000110619,CARS1,protein_coding
ENSG00000021762.22,162.92672476337236,7.666877131649879,0.609099812624599,12.587226219317746,2.4824415084589786e-36,1.7010336582411076e-35,HuT 78,ENSG00000021762,OSBPL5,protein_coding
ENSG00000005801.20,728.0614197931435,0.2790409814376083,0.06754633927160253,4.131104430627837,3.610245147854215e-5,6.268628432185449e-5,HuT 78,ENSG00000005801,ZNF195,protein_coding
ENSG00000129744.5,59.403262410044746,-2.28076112577031,1.170104952799006,-1.9491936345662888,0.05127230485694409,0.06506886887434282,HuT 78,ENSG00000129744,ART1,protein_coding
ENSG00000129749.3,21.380965970976636,-0.5224386845308809,0.3680637284085387,-1.419424529523298,0.15577528523351677,0.18454861307594075,HuT 78,ENSG00000129749,CHRNA10,protein_coding
ENSG00000110713.20,4746.769205109274,0.04616011840163618,0.04326204863041574,1.0669887317629922,0.2859769243137884,0.3237891803128837,HuT 78,ENSG00000110713,NUP98,protein_coding
ENSG00000148985.22,1107.3052949288754,-0.4147039312648359,0.0667216996410757,-6.215428166484129,5.118488545343282e-10,1.2351279617007777e-9,HuT 78,ENSG00000148985,PGAP2,protein_coding
ENSG00000177105.12,3253.675575855146,0.2752252937215514,0.05322180689189283,5.171288045154212,2.3248587302442075e-7,4.72992254624926e-7,HuT 78,ENSG00000177105,RHOG,protein_coding
ENSG00000167323.15,2895.1871766224435,0.0889546512518457,0.06949358988381911,1.2800411002016447,0.20053068155941278,0.23326636672294063,HuT 78,ENSG00000167323,STIM1,protein_coding
ENSG00000167325.17,6134.956880014718,0.23402361126268065,0.06464342940342628,3.620222711301216,2.943495479227396e-4,4.726201377451109e-4,HuT 78,ENSG00000167325,RRM1,protein_coding
ENSG00000132109.12,589.3035641480527,0.3040907194497668,0.08252857500590502,3.6846718779284475,2.289974535250627e-4,3.710248398548163e-4,HuT 78,ENSG00000132109,TRIM21,protein_coding
ENSG00000167333.15,408.47023977139276,-0.2809073484098518,0.12042907177643408,-2.3325542932966505,0.019671550211569112,0.026319609270853122,HuT 78,ENSG00000167333,TRIM68,protein_coding
ENSG00000223609.12,368.06515196785034,-6.066730784390235,1.3920397120317043,-4.3581592766026365,1.3116091869585443e-5,2.3591226240174867e-5,HuT 78,ENSG00000223609,HBD,protein_coding
ENSG00000132256.22,212.34076388631289,1.5056421226229637,0.12951166142395112,11.625533222790693,3.0567872593303103e-31,1.780916779206613e-30,HuT 78,ENSG00000132256,TRIM5,protein_coding
ENSG00000132274.19,89.30600105909305,-1.8000440000299351,0.34021575520920744,-5.2908895971706,1.2172283113499054e-7,2.527746427951453e-7,HuT 78,ENSG00000132274,TRIM22,protein_coding
ENSG00000051009.13,393.3821615007537,-0.59261454941674,0.09275547562154862,-6.388998012739054,1.6697622903500614e-10,4.145145129549019e-10,HuT 78,ENSG00000051009,FHIP1B,protein_coding
ENSG00000132259.15,3.7009117950712938,-2.9665885826510188,1.608660993518104,-1.8441353365342432,0.0651634192518238,0.0815277760496323,HuT 78,ENSG00000132259,CNGA4,protein_coding
ENSG00000170955.12,845.8257700754682,-8.694819874647047,1.245521840147742,-6.9808650433746555,2.933680267600887e-12,8.00390515546208e-12,HuT 78,ENSG00000170955,CAVIN3,protein_coding
ENSG00000166311.12,275.3459751881567,-4.089658027225676,0.2259276596899668,-18.101626125981124,3.0939714918714706e-73,5.878094818303335e-72,HuT 78,ENSG00000166311,SMPD1,protein_coding
ENSG00000166313.22,41.89224964933231,3.414350209127238,0.4664976186472969,7.319116052570277,2.4960966504017007e-13,7.194079532217021e-13,HuT 78,ENSG00000166313,APBB1,protein_coding
ENSG00000110171.22,191.12077206278175,-2.141769130856696,0.21713793223108957,-9.863634183350854,5.98433166853633e-23,2.5749024310344663e-22,HuT 78,ENSG00000110171,TRIM3,protein_coding
ENSG00000132254.15,1130.3296837294522,-0.3116067937937772,0.08078701074188688,-3.8571397918083092,1.1472155918717927e-4,1.9114882138666675e-4,HuT 78,ENSG00000132254,ARFIP2,protein_coding
ENSG00000132286.14,677.9185895446246,0.16151821618691942,0.08102064782667606,1.993543874549711,0.04620192420193653,0.05900535797391855,HuT 78,ENSG00000132286,TIMM10B,protein_coding
ENSG00000132275.13,1024.3151105487343,0.6497379100127076,0.06842902723413904,9.495062786579483,2.2007871263327953e-21,8.893909648835758e-21,HuT 78,ENSG00000132275,RRP8,protein_coding
ENSG00000179532.14,163.76651226273623,-0.20467276705399473,0.1432348499642149,-1.4289313467017921,0.15302396671256102,0.1815366246281456,HuT 78,ENSG00000179532,DNHD1,protein_coding
ENSG00000166333.16,2519.409525443288,-0.012543549106151592,0.07657598911265376,-0.16380525085609166,0.8698844579326471,0.8869663699136434,HuT 78,ENSG00000166333,ILK,protein_coding
ENSG00000166337.12,462.83521461949124,-0.5872757562795321,0.09209636027308286,-6.376753158736676,1.8088164139168487e-10,4.481806905433135e-10,HuT 78,ENSG00000166337,TAF10,protein_coding
ENSG00000166340.20,1678.6465968426066,-0.3814361899924691,0.10790555392033285,-3.534907853529811,4.0791738108383175e-4,6.469985673196518e-4,HuT 78,ENSG00000166340,TPP1,protein_coding
ENSG00000166341.10,12.52914231801184,2.046863569958409,0.5894737670107313,3.4723573541503265,5.159091000071712e-4,8.103945161375753e-4,HuT 78,ENSG00000166341,DCHS1,protein_coding
ENSG00000158042.11,1907.5157939155538,0.19278181427566743,0.06599735973869411,2.9210534336366774,0.003488499906818856,0.005058480116329567,HuT 78,ENSG00000158042,MRPL17,protein_coding
ENSG00000149054.18,53.59693650000042,7.121029856175322,0.6378089129313254,11.164832776399383,6.060513907350854e-29,3.2464725751953837e-28,HuT 78,ENSG00000149054,ZNF215,protein_coding
ENSG00000166387.16,73.12489642983948,0.5373018057796849,0.3607491984146855,1.4894054044772957,0.13638064627922802,0.16296405638188124,HuT 78,ENSG00000166387,PPFIBP2,protein_coding
ENSG00000175390.17,5436.837949262819,-0.18146740368531522,0.06853110847261361,-2.647956639397321,0.00809799111254849,0.011316868772232947,HuT 78,ENSG00000175390,EIF3F,protein_coding
ENSG00000130413.18,137.84210263594488,2.5494471934228042,0.25504803542261445,9.99594915208177,1.5875895850135654e-23,6.961996992423216e-23,HuT 78,ENSG00000130413,STK33,protein_coding
ENSG00000166436.19,225.1446630781646,0.05482063574092007,0.16276200572495125,0.3368146976116805,0.7362565927161011,0.7648359774325638,HuT 78,ENSG00000166436,TRIM66,protein_coding
ENSG00000166441.15,23541.02428040974,0.11338972824468954,0.05251257108705648,2.159287307732649,0.030827884205543006,0.04028271654810928,HuT 78,ENSG00000166441,RPL27A,protein_coding
ENSG00000166444.21,111.47838282321761,3.381912882480393,0.5630780349515356,6.006117576174812,1.900184178084408e-9,4.445359970018684e-9,HuT 78,ENSG00000166444,DENND2B,protein_coding
ENSG00000166452.14,645.4289980248842,0.6461837518239911,0.10133852139034995,6.376486877432618,1.81196267966243e-10,4.488749211944583e-10,HuT 78,ENSG00000166452,AKIP1,protein_coding
ENSG00000175348.13,868.8341394561462,0.07047694949023808,0.08246689804998855,0.8546089540983756,0.39276766890212,0.4330379010913908,HuT 78,ENSG00000175348,TMEM9B,protein_coding
ENSG00000175352.13,21.754772213263216,6.141730628382489,0.6922783084366629,8.871765233049189,7.199543477119036e-19,2.6202638966012957e-18,HuT 78,ENSG00000175352,NRIP3,protein_coding
ENSG00000175356.16,7.283045851252988,-3.2462144284877703,1.2253366101992516,-2.649242992878426,0.008067230492417395,0.011277508849906243,HuT 78,ENSG00000175356,SCUBE2,protein_coding
ENSG00000184014.11,3406.493074234129,-1.1225260310131278,0.11819967458683915,-9.49686227933249,2.1630984291712948e-21,8.74702507830887e-21,HuT 78,ENSG00000184014,DENND5A,protein_coding
ENSG00000166471.13,745.0489163280141,-0.6154494817923222,0.08879116601782822,-6.9314269582713575,4.166165504823333e-12,1.1293185321206842e-11,HuT 78,ENSG00000166471,TMEM41B,protein_coding
ENSG00000205339.12,6948.773184452391,0.5373944743739931,0.04674196679423763,11.497044545422153,1.3650997214658748e-30,7.745470034769153e-30,HuT 78,ENSG00000205339,IPO7,protein_coding
ENSG00000166478.12,529.2347552255314,-0.20614597855752534,0.10573450902697432,-1.9496565544644908,0.05121706782450465,0.06500896425367833,HuT 78,ENSG00000166478,ZNF143,protein_coding
ENSG00000166483.14,1889.1540307118853,0.5501074322979963,0.04654259960069583,11.819439331226612,3.09744800664931e-32,1.860324418002786e-31,HuT 78,ENSG00000166483,WEE1,protein_coding
ENSG00000133789.17,498.1180530128849,4.128230740513216,0.7615082216608127,5.42112432024666,5.9225352534383586e-8,1.25754972235357e-7,HuT 78,ENSG00000133789,SWAP70,protein_coding
ENSG00000133812.20,1153.4685342675407,-1.391738578577785,0.14501536220441294,-9.597180308497228,8.216130611754071e-22,3.3811439931477992e-21,HuT 78,ENSG00000133812,SBF2,protein_coding
ENSG00000133805.18,210.92901862913615,4.562415534436845,0.211682979611071,21.55305798708736,4.956302457469285e-103,1.7088753949258518e-101,HuT 78,ENSG00000133805,AMPD3,protein_coding
ENSG00000110315.9,499.5846081598076,0.03902281723279351,0.09444103653340692,0.41319768042772215,0.6794617874445308,0.7127676654672062,HuT 78,ENSG00000110315,RNF141,protein_coding
ENSG00000198730.11,2451.4608849014667,0.4229909483842543,0.0645979214119108,6.548058190402728,5.829000847119127e-11,1.4849368264367392e-10,HuT 78,ENSG00000198730,CTR9,protein_coding
ENSG00000110321.20,34151.606840518325,0.06182860336220322,0.06312672035161633,0.9794363308883689,0.32736443327605586,0.3671405781676995,HuT 78,ENSG00000110321,EIF4G2,protein_coding
ENSG00000236287.10,927.8511285457482,-0.5565254940364752,0.06476815150721305,-8.592579548522341,8.503825445902261e-18,2.968935361276297e-17,HuT 78,ENSG00000236287,ZBED5,protein_coding
ENSG00000110328.8,208.51832249269177,12.144271755747019,0.6942762041717488,17.49198904236503,1.6490009516225735e-68,2.805669634790731e-67,HuT 78,ENSG00000110328,GALNT18,protein_coding
ENSG00000254598.3,12.495364256037975,1.0243765390648807,0.44981739543272337,2.2773164165415003,0.02276733730573386,0.030207340639888974,HuT 78,ENSG00000254598,CSNK2A3,protein_coding
ENSG00000170242.21,1528.6222732936587,0.0026728163536281677,0.07811351508127537,0.034217079475263174,0.9727040470639061,0.9774288238538079,HuT 78,ENSG00000170242,USP47,protein_coding
ENSG00000133816.22,268.1856778428058,2.4655407651524546,0.16195780498658713,15.223352559987111,2.4751522246638743e-52,2.7268519817450784e-51,HuT 78,ENSG00000133816,MICAL2,protein_coding
ENSG00000187079.21,63.24733954195596,-4.392561821453104,1.300136942967616,-3.3785378111223436,7.28724104190932e-4,0.0011291714718725972,HuT 78,ENSG00000187079,TEAD1,protein_coding
ENSG00000133794.22,273.2897147761097,-0.8568773073647686,0.11485150282221097,-7.460740924663446,8.603727765310796e-14,2.531205055650014e-13,HuT 78,ENSG00000133794,BMAL1,protein_coding
ENSG00000148925.13,850.4124918196104,-0.06470627097751253,0.07950029286546832,-0.8139123598828689,0.41569515950658276,0.4565395646624499,HuT 78,ENSG00000148925,BTBD10,protein_coding
ENSG00000197601.17,1406.0182336618004,1.493383673740445,0.064145645827672515,23.281138641154616,6.884217781715404e-120,3.250797476416553e-118,HuT 78,ENSG00000197601,FAR1,protein_coding
ENSG00000133818.16,894.6993021644505,0.35300923297506914,0.0956969142910687,3.6888256595334665,2.25291524832781e-4,3.653383654529843e-4,HuT 78,ENSG00000133818,RRAS2,protein_coding
ENSG00000129083.15,4167.007374357963,-0.15751195362829068,0.06354012943078911,-2.4789366190992745,0.013177471967556675,0.017992875029142603,HuT 78,ENSG00000129083,COPB1,protein_coding
ENSG00000129084.21,1305.3358539642675,-0.017324263641291075,0.07693491315003537,-0.22518077855636223,0.8218386419683911,0.8430247934059482,HuT 78,ENSG00000129084,PSMA1,protein_coding
ENSG00000152270.12,1016.0595541164062,2.7106992278842945,0.09678458877960042,28.007550190218268,1.3147754690295437e-172,1.2883811043505296e-170,HuT 78,ENSG00000152270,PDE3B,protein_coding
ENSG00000186104.13,368.39332815969885,0.5662991925310622,0.09539068789461892,5.936629717532498,2.9094073916899064e-9,6.725488920875231e-9,HuT 78,ENSG00000186104,CYP2R1,protein_coding
ENSG00000110696.12,4850.800269409931,0.03272940990227689,0.04604646032489628,0.710791006981721,0.47721375424680684,0.517761968646641,HuT 78,ENSG00000110696,C11orf58,protein_coding
ENSG00000110700.9,11473.51371856256,0.03281845338834645,0.06268680128973536,0.5235305154056457,0.6006051212223402,0.6376934048790843,HuT 78,ENSG00000110700,RPS13,protein_coding
ENSG00000011405.16,468.66397311618454,-0.2262058997480233,0.08855285228190163,-2.5544733333705967,0.0106348575546987,0.014684193082994824,HuT 78,ENSG00000011405,PIK3C2A,protein_coding
ENSG00000070081.20,3237.6349806348694,2.2979578865952646,0.09525277006680608,24.124840516276624,1.371880841361414e-128,7.238754253224011e-127,HuT 78,ENSG00000070081,NUCB2,protein_coding
ENSG00000188211.10,93.49332321368718,6.16200274537173,0.4688780351900756,13.142016223629996,1.8911954905227887e-39,1.4288667146657104e-38,HuT 78,ENSG00000188211,NCR3LG1,protein_coding
ENSG00000187486.9,12.645268229167277,-0.3762195004478039,0.6130004208376304,-0.6137344896659634,0.5393907933137805,0.5783053808208705,HuT 78,ENSG00000187486,KCNJ11,protein_coding
ENSG00000129158.13,244.00059645546693,0.044264505257008126,0.12728542944701607,0.3477578341002,0.728022058888012,0.7576708051974335,HuT 78,ENSG00000129158,SERGEF,protein_coding
ENSG00000129167.12,12.679145234367537,-0.5809516830662146,0.5339732274919803,-1.0879790468051882,0.2766043576785853,0.31413250205864435,HuT 78,ENSG00000129167,TPH1,protein_coding
ENSG00000166788.12,853.4514752457711,0.09641839337776509,0.094588056905850107,1.0193506086475255,0.30803654562513383,0.34725718355958557,HuT 78,ENSG00000166788,SAAL1,protein_coding
ENSG00000179817.5,9.892188894410657,-2.688787978641529,3.5774416501705217,-0.7515952017032523,0.45229452976352985,0.4932849043019317,HuT 78,ENSG00000179817,MRGPRX4,protein_coding
ENSG00000173432.14,3.777452575898051,-2.7965479154560757,1.7053199939639931,-1.6398962806713702,0.1010267343324418,0.12291648884939452,HuT 78,ENSG00000173432,SAA1,protein_coding
ENSG00000110756.20,837.2639480298157,-0.4220568086025632,0.07398470650010472,-5.704649360229142,1.1658282795856889e-8,2.593316260085387e-8,HuT 78,ENSG00000110756,HPS5,protein_coding
ENSG00000110768.14,1768.7506813122682,0.28909037585729336,0.050754088532394,5.695903211280807,1.2272048629048839e-8,2.724729297826125e-8,HuT 78,ENSG00000110768,GTF2H1,protein_coding
ENSG00000134333.17,33262.84267306867,0.4115979031055834,0.06526507660992564,6.306556653041403,2.853115750541088e-10,6.984345900977084e-10,HuT 78,ENSG00000134333,LDHA,protein_coding
ENSG00000166796.14,24.949635470207834,-1.490290260006892,0.9087412157144612,-1.6399501136692818,0.10101553984768617,0.12291648884939452,HuT 78,ENSG00000166796,LDHC,protein_coding
ENSG00000074319.15,1564.7104316994314,-0.5723101441667185,0.05548185290769195,-10.31526732026958,6.011378528890639e-25,2.7831721622391364e-24,HuT 78,ENSG00000074319,TSG101,protein_coding
ENSG00000151116.19,390.41970688340956,1.0708565122337217,0.16798569858572024,6.374688567237061,1.8333511703897624e-10,4.540008702962146e-10,HuT 78,ENSG00000151116,UEVLD,protein_coding
ENSG00000247595.6,6.582608725494504,-0.48097180160889863,0.9651156659625628,-0.49835664114849804,0.6182326918019395,0.6548206936214868,HuT 78,ENSG00000247595,MISFA,protein_coding
ENSG00000179119.16,1169.9457556159814,-0.09288375422007972,0.07261201464901618,-1.2791788613640704,0.20083407793524988,0.2335775957281913,HuT 78,ENSG00000179119,SPTY2D1,protein_coding
ENSG00000151117.10,22.98334274675593,5.2984910115398645,0.6703847061342008,7.903657352348947,2.70836882720961e-15,8.483098035333537e-15,HuT 78,ENSG00000151117,TMEM86A,protein_coding
ENSG00000177054.16,623.3763411213507,-0.7819299949069581,0.08346650503217452,-9.36818900714174,7.378766720908639e-21,2.9256911065896654e-20,HuT 78,ENSG00000177054,ZDHHC13,protein_coding
ENSG00000129173.15,615.2014989800139,-0.4444786556057736,0.2016401839769052,-2.2043158602586965,0.027502138310123315,0.03615446526082682,HuT 78,ENSG00000129173,E2F8,protein_coding
ENSG00000166833.24,179.45963606889867,-4.421548261159849,0.31622920656978587,-13.982099595168467,2.0048494858568413e-44,1.7631041396202573e-43,HuT 78,ENSG00000166833,NAV2,protein_coding
ENSG00000109854.16,3587.6700252507767,-1.9799383777988735,0.07179687764896756,-27.57694265590873,2.103800330764489e-167,1.91740067908067e-165,HuT 78,ENSG00000109854,HTATIP2,protein_coding
ENSG00000185238.15,2231.038076545947,-0.5967801041235057,0.06656986189027304,-8.964718976091268,3.110730743351722e-19,1.1475277038806394e-18,HuT 78,ENSG00000185238,PRMT3,protein_coding
ENSG00000165973.21,6.74013201720011,-2.818485786919398,1.497018990624628,-1.882732152745364,0.05973667578294727,0.07509868770899507,HuT 78,ENSG00000165973,NELL1,protein_coding
ENSG00000171714.15,40.91956767620661,-4.284725053956402,1.3174947777512591,-3.252176119642541,0.001145250343348499,0.0017422724086449148,HuT 78,ENSG00000171714,ANO5,protein_coding
ENSG00000183161.6,674.9121750327098,2.587064712818757,0.19757885525209842,13.093833899977922,3.57116828484268e-39,2.671816088194871e-38,HuT 78,ENSG00000183161,FANCF,protein_coding
ENSG00000148935.14,54.83442111601678,0.3548998100115788,0.511660619291547,0.6936234617840599,0.48791837630982937,0.5281703499168431,HuT 78,ENSG00000148935,GAS2,protein_coding
ENSG00000198168.10,1569.2526416039348,-0.5333526744125017,0.08280729937238278,-6.440889613052411,1.1877523772541766e-10,2.969494865289408e-10,HuT 78,ENSG00000198168,SVIP,protein_coding
ENSG00000134343.15,135.03905995850852,-8.1296393059397,1.2038601893140042,-6.752976282546741,1.4484262628343453e-11,3.825970710077021e-11,HuT 78,ENSG00000134343,ANO3,protein_coding
ENSG00000129151.11,2.8796438866765204,-2.0952618703045105,1.939000113859757,-1.080588833042253,0.2798800520762769,0.31749296881452843,HuT 78,ENSG00000129151,BBOX1,protein_coding
ENSG00000109881.19,1134.642856172652,0.5152403564669097,0.06791627651854133,7.586404657008068,3.289041643884995e-14,9.856537076282625e-14,HuT 78,ENSG00000109881,CCDC34,protein_coding
ENSG00000205213.16,165.70622618013158,-8.417775030298067,1.1953899870610658,-7.041865099601215,1.8968343081272904e-12,5.2254156706453134e-12,HuT 78,ENSG00000205213,LGR4,protein_coding
ENSG00000148943.13,1134.8870209169552,-0.5179436721178907,0.07185575720105222,-7.208102625217429,5.673686499336231e-13,1.6082026130023727e-12,HuT 78,ENSG00000148943,LIN7C,protein_coding
ENSG00000121621.9,714.5207259447842,-0.3786286198437551,0.10411522039471044,-3.636630825044974,2.7622737998023064e-4,4.4472778792864064e-4,HuT 78,ENSG00000121621,KIF18A,protein_coding
ENSG00000169519.23,445.674361940318,0.3974630645466707,0.10346379686677479,3.841566582545431,1.2225156378691744e-4,2.0307221907148802e-4,HuT 78,ENSG00000169519,METTL15,protein_coding
ENSG00000152219.8,984.5975390492422,-0.010628010037547783,0.0806096546039958,-0.1318453737304682,0.8951065967445097,0.909198369212937,HuT 78,ENSG00000152219,ARL14EP,protein_coding
ENSG00000170959.16,87.62631291083687,-7.202275037314772,1.2386592829131595,-5.814573173323331,6.0788790926838445e-09,1.378083687857863e-8,HuT 78,ENSG00000170959,DCDC1,protein_coding
ENSG00000170946.17,527.4200253796682,-0.7147862248789509,0.08198638872138923,-8.718352351241835,2.822793404646706e-18,1.0043534382408004e-17,HuT 78,ENSG00000170946,DNAJC24,protein_coding
ENSG00000148950.13,323.77522914964135,0.3129818413453255,0.13933560207504142,2.246244582750388,0.024688346026964195,0.03264311796382514,HuT 78,ENSG00000148950,IMMP1L,protein_coding
ENSG00000109911.21,622.7289839907711,-0.29633704099102315,0.07559861860755956,-3.919873754960261,8.859536568679514e-5,1.490850098122661e-4,HuT 78,ENSG00000109911,ELP4,protein_coding
ENSG00000049449.12,523.380977008531,2.7142445144530734,0.41621760503231175,6.521215060670875,6.974010465098651e-11,1.7690205992921508e-10,HuT 78,ENSG00000049449,RCN1,protein_coding
ENSG00000184937.18,450.426157004175,11.024622582279356,1.5169569490073807,7.267590942177566,3.659549643136442e-13,1.0470891437760098e-12,HuT 78,ENSG00000184937,WT1,protein_coding
ENSG00000149100.15,6593.516031552866,0.24053395148250437,0.06602674141973854,3.6429777740113845,2.6950211696411723e-4,4.342219174673433e-4,HuT 78,ENSG00000149100,EIF3M,protein_coding
ENSG00000186714.14,26.969124888666773,0.9743008146443671,0.4672065370418166,2.0853749624594053,0.03703527772400822,0.04792303162996417,HuT 78,ENSG00000186714,CCDC73,protein_coding
ENSG00000135378.6,290.11402579569074,3.525063153841975,0.44374224306249826,7.943943153831069,1.9585337717324667e-15,6.168576763409676e-15,HuT 78,ENSG00000135378,PRRG4,protein_coding
ENSG00000060749.18,861.0254185094574,-0.21684561306674824,0.0684503220378414,-3.167926849882013,0.001535301453575994,0.0023108423425864336,HuT 78,ENSG00000060749,QSER1,protein_coding
ENSG00000176148.18,299.5902948233358,-0.2240529543593475,0.13213194519053884,-1.6956758945481003,0.08994727604604592,0.11029098209691565,HuT 78,ENSG00000176148,TCP11L1,protein_coding
ENSG00000176102.15,1573.4569065029839,-0.29518026716170104,0.09729913532546235,-3.033739880363098,0.002415425962542789,0.0035599057525523203,HuT 78,ENSG00000176102,CSTF3,protein_coding
ENSG00000110422.14,1005.2316276739596,-0.45106983967819647,0.07911281395480564,-5.701602776206099,1.1868614151652203e-8,2.6378521186644468e-8,HuT 78,ENSG00000110422,HIPK3,protein_coding
