ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,cell_line,direction,representative_ID,representative_term
GO:0070201,regulation of establishment of protein localization,430,0.35829871538390956,1.4905708736944696,6.72838838265389e-5,0.0073671152495089045,0.006315101278798482,2452,"tags=27%, list=19%, signal=23%",80223/10857/7295/84876/3708/5295/6860/26056/5106/2746/2810/5581/79899/11261/11156/5901/5468/9695/2039/4641/55691/3667/4088/2308/288/5481/3998/5494/84830/5743/6558/5781/7273/51100/441161/26154/3569/55638/56850/9818/10961/9854/3552/3301/3091/10425/3596/93974/43/948/5784/58480/4947/51092/5880/4756/7040/101/84522/27429/10399/3684/64215/1459/999/26229/975/3265/23255/9662/10815/3783/4193/2864/1268/10055/283/23256/6810/7124/7341/51548/399687/5715/55135/9776/80149/55432/5978/56947/5071/80762/5562/135/51738/10059/9463/2010/51465/9478/79628/51763/1263/79651/23657/11142/8111/9501/10972/10075/57555/7531/652/55823/51009/5910/29934,MyLa,Up,GO:0070201,regulation of establishment of protein localization
GO:0097696,receptor signaling pathway via STAT,113,0.5017041876374357,1.8649121258098735,1.3807423800125071e-5,0.0021917254779198533,0.0018787500805433341,1749,"tags=30%, list=13%, signal=26%",7297/9021/6776/5008/3587/1647/3718/3600/6777/801/5468/57599/3976/3601/3578/5618/5753/3575/1545/3569/5310/8651/3596/2241/7040/8784/6774/22876/6778/6775/4249/5311/7124/149233,MyLa,Up,GO:0097696,receptor signaling pathway via STAT
GO:0120254,olefinic compound metabolic process,82,0.476038043274586,1.6935808977910192,0.0012648075274288729,0.03792314569740904,0.032507772415496475,1968,"tags=24%, list=15%, signal=21%",51635/157506/215/6777/4259/6916/5321/1544/5743/1545/2876/242/9415/1109/54884/10901/84649/317749/51109/5978,MyLa,Up,GO:0120254,olefinic compound metabolic process
GO:2001234,negative regulation of apoptotic signaling pathway,187,0.43605277347713556,1.7156393274799626,4.004019938367793e-5,0.005025510606365344,0.004307874572613574,1826,"tags=28%, list=14%, signal=24%",5607/55179/51616/10449/648/581/64114/2017/960/80196/10525/10105/55011/468/64844/51499/3315/2907/3958/55437/4000/90/599/1495/5743/8837/10488/2876/598/23411/50484/3552/3301/25946/3091/54929/27166/23017/10413/27429/10399/5925/1459/57007/7178/2771/8682/4193/7124/10131/4582/7494,MyLa,Up,GO:2001234,negative regulation of apoptotic signaling pathway
GO:0001501,skeletal system development,362,0.36097220739584274,1.6174642188363704,5.876046665677665e-6,0.0010692228657040322,8.815043549205591e-4,3467,"tags=39%, list=27%, signal=30%",7157/861/25987/22856/23314/1298/55870/3074/4921/4192/171023/81029/3988/29123/302/9215/7353/650/4208/8626/3217/8817/4773/2263/5364/2778/4664/54903/4086/7291/5125/2260/3073/6715/6474/4856/1499/54928/145258/4041/1281/56034/57326/53834/2296/25836/3636/10655/3340/6495/55790/7703/7289/3953/657/1739/9968/5734/5308/2131/8692/7227/63923/3219/2121/139285/3198/27086/10265/4853/10859/83452/59338/5925/3227/51222/6899/93/4088/79925/5075/6926/875/80263/28982/55959/4781/7020/3216/10370/537/4488/23552/3212/202018/860/5744/3226/56243/5915/56603/8879/4325/63827/3218/399979/26160/659/3207/2261/3202/64175/3975/389058/3200/7763/54206/9060/55636/79705/7076/1310/2247/10468/4209/4665/3224/124565/64131/7048/2355/2138/652/5307/2822/7046/23516/7067/85301/5087/10865/3225,SeAx,Up,GO:0001501,skeletal system development
GO:0001655,urogenital system development,48,0.5328161430060205,1.8441113395122655,5.164607698927462e-4,0.013867357090105229,0.011432729375944688,3647,"tags=60%, list=28%, signal=44%",4851/5660/5324/8626/2263/5076/1399/55840/2624/5727/6715/1499/7337/27023/2048/9420/7849/1027/3207/3975/10116/10818/2288/367/3169/652/5087/6662/3206,SeAx,Up,GO:0001655,urogenital system development
GO:0001763,morphogenesis of a branching structure,128,0.4903203747905831,1.9888331666809853,8.000784826853885e-7,2.698764731908151e-4,2.224955096257327e-4,3601,"tags=52%, list=28%, signal=38%",3845/639/4851/596/1522/4192/25/650/10765/57142/4233/8626/3217/780/2263/5076/54903/3082/55366/4204/2260/5727/6474/1499/4041/1435/10253/6495/1739/2131/9231/59277/6926/8914/4488/2297/7080/9955/170690/7849/5311/9620/1813/3207/3202/3975/5154/10116/10818/6909/90/367/1512/2247/9175/7048/2138/10252/23129/3169/652/64783/5087/6662/5361/4323,SeAx,Up,GO:0001763,morphogenesis of a branching structure
GO:0001822,kidney development,214,0.4704322966177054,2.010886963094139,5.623136423010119e-10,7.587016818746403e-7,6.254999384227308e-7,3446,"tags=47%, list=26%, signal=35%",84445/639/4851/6659/596/10409/23322/171023/3399/7161/90780/650/4811/4208/3217/2263/5076/2066/4086/56913/55366/5125/2260/5727/1499/3570/5175/5455/84662/2296/25836/5420/3248/7917/7466/6495/51107/403/9510/163/1739/4643/2131/8692/3690/4091/203286/139285/4853/9231/9863/3227/93/4088/2043/6092/55959/7020/100133941/2674/2297/25959/90410/10018/5915/9955/170690/56603/8879/7849/5754/5311/3280/5530/8516/8842/1644/3207/284/3975/282679/231/5154/1063/4038/221322/1512/847/2247/182/2138/10252/23129/6772/652/4763/1948/11020/7046/7248/5087,SeAx,Up,GO:0001822,kidney development
GO:0002347,response to tumor cell,34,0.5733963288582656,1.8561596845085977,8.949780310295822e-4,0.02051801362220716,0.016915760916117076,570,"tags=29%, list=4%, signal=28%",7805/3105/4851/3592/3123/10666/1612/3140/9314/27303,SeAx,Up,GO:0002347,response to tumor cell
GO:0002396,MHC protein complex assembly,18,0.6818122046770789,1.8995548989557745,7.79138117238556e-4,0.01860806201291463,0.015341130672710984,777,"tags=39%, list=6%, signal=37%",3105/3123/3117/55080/3119/3127/567,SeAx,Up,GO:0002501,peptide antigen assembly with MHC protein complex
GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,29,0.6395686303700683,2.010180523577504,1.418179912965491e-4,0.0067733778674997835,0.005584207258598165,2092,"tags=52%, list=16%, signal=44%",7057/1515/3123/3117/3119/8722/1520/3127/567/1509/5641/29108/55207/1514/81622,SeAx,Up,GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II
GO:0007186,G protein-coupled receptor signaling pathway,433,0.3176957461880634,1.4438805300138922,4.0045652441497454e-4,0.011682507363608744,0.009631463605701834,3026,"tags=31%, list=23%, signal=24%",23266/2786/9454/9289/22859/115727/5660/23322/375790/5468/493/5139/3627/92255/9826/166647/107/4233/1232/1399/10178/2778/576/2149/6272/88/5579/146850/1952/55366/84634/57528/6091/5566/10563/338557/6346/9693/7976/9943/1951/2296/1608/6653/26033/3248/9475/7301/334/6495/8321/7289/2850/348/4985/6373/5734/2535/5970/1234/7253/3690/56288/7430/1901/1268/5573/59340/60675/9170/5587/9290/6002/57406/156/59345/4836/154/23236/8601/3363/1230/115207/51222/23432/2861/122042/79924/65125/2776/333/1236/8324/202018/760/8323/2696/6096/5744/5028/28964/19/636/11247/7849/9463/2774/2842/152/3269/23284/5530/57512/9620/1813/27347/5997/2316/80045/81491/29767/2781/10818/1129/10636/10755/367/284521/9397/727/26996/153/2550,SeAx,Up,GO:0007186,G protein-coupled receptor signaling pathway
GO:0007389,pattern specification process,313,0.4276585676653101,1.8969062512204677,1.390974594303228e-9,1.2511816475757537e-6,1.0315174754596043e-6,3711,"tags=46%, list=28%, signal=34%",7157/7093/22856/50937/9289/4851/23314/10409/23322/2033/9371/3955/4281/650/84976/65981/4208/8626/3217/6496/2263/5076/1399/7026/54903/2066/4086/1952/7832/2622/5125/2260/5727/6091/1499/56917/145258/4041/6015/2296/10655/6656/6495/2186/221833/388591/79365/5089/7703/7289/657/9968/5308/444/4212/27023/2131/3219/4091/203286/4211/9355/4853/54778/23272/3227/6899/56983/93/23432/4088/6092/57822/6926/3216/10370/3087/4488/408050/3212/4681/23424/2297/23493/79176/64388/3226/7080/8320/8553/56603/7849/5311/3280/4040/11022/284086/3218/26160/659/51098/3207/3202/121643/3975/3200/144165/4038/10818/6909/90/367/57534/221322/5046/2247/10468/3224/7048/2138/10252/3169/652/23059/25914/57585/7046/57801/6604/5087/3225/1959/27019/23509/9645/26005/4036/3206/3223/199221/27031/3234/162/51626,SeAx,Up,GO:0007389,pattern specification process
GO:0007610,behavior,408,0.3255929420958554,1.4677289374964322,2.2776213503298163e-4,0.00874162758472827,0.007206900480899992,2926,"tags=30%, list=22%, signal=24%",3845/7157/2760/7111/2583/596/7057/351/23385/3688/3074/10919/2033/4192/20/55585/894/27/9215/25/5594/7345/824/107/4125/4208/1374/6310/80010/10550/1827/261734/80208/10769/142/3398/4204/23208/7832/3073/567/1272/26090/25946/57555/7466/1454/1385/6328/55902/127343/55236/348/7337/4985/3953/4669/23152/285382/4212/27023/2131/6446/590/1268/6448/10499/5562/5728/100132074/2048/4211/84251/84197/8301/3198/5309/5641/23236/22849/3066/55450/114781/6899/2861/2115/2043/9975/79924/220/9486/10411/5028/90410/84879/7080/28964/5621/2894/4137/148523/94103/8554/85358/3269/54413/8516/3218/10882/1813/2237/85461/80045/8867/29767/81832/10636/6326/7436/8061/55636,SeAx,Up,GO:0007610,behavior
GO:0008340,determination of adult lifespan,28,0.568382622167573,1.7666505782560074,0.0028176543090806644,0.040928053158515186,0.033742504256954395,1329,"tags=29%, list=10%, signal=26%",7157/1822/2583/3988/9215/8626/4669/6448,SeAx,Up,GO:0008340,determination of adult lifespan
GO:0008589,regulation of smoothened signaling pathway,67,0.5492510288885923,2.021979828519173,1.0223481323724094e-5,0.001461479557059683,0.0012048943541131585,2191,"tags=39%, list=17%, signal=32%",22856/55717/6095/23322/2263/54903/2622/5727/6474/25989/5566/64839/84662/92344/3340/137392/1495/7289/2121/9231/283219/5925/23432/80178/23552/860,SeAx,Up,GO:0008589,regulation of smoothened signaling pathway
GO:0009313,oligosaccharide catabolic process,11,0.7775784978021592,1.8987281603769635,3.744915044086587e-4,0.011228503607186283,0.009257167187926317,1200,"tags=45%, list=9%, signal=41%",2760/3074/4125/4758/23324,SeAx,Up,GO:0009313,oligosaccharide catabolic process
GO:0009410,response to xenobiotic stimulus,273,0.3761243892035053,1.643717317098353,1.5235626223676468e-5,0.001749503717642168,0.0014423514456322604,3417,"tags=37%, list=26%, signal=28%",7157/4193/596/7057/6095/10919/20/3988/7161/5139/25/4646/7345/11044/107/4208/1374/952/1848/4773/1399/90313/5579/10257/64078/1545/5727/6715/1499/123/2944/7976/9943/6609/8443/1385/8321/10309/873/7172/25807/5970/5395/3690/590/1800/10014/5562/2621/7050/1026/3066/5925/11309/2987/642/3673/57552/1788/4825/19/5621/56603/2052/10628/9446/1027/2948/1813/874/2309/9/144165/10587/1063/388552/6868/54206/8061/7367/4968/1728/1645/2729/2768/847/5797/9647/7048/4659/2355/29104/3291/6772/1244/2941/57491/1571/2822/7515/57103/6622,SeAx,Up,GO:0009410,response to xenobiotic stimulus
GO:0010633,negative regulation of epithelial cell migration,50,0.5369102979480909,1.8703022710230408,1.631627943696282e-4,0.007399912615234314,0.006100744199915244,1401,"tags=34%, list=11%, signal=30%",4851/7057/5217/23603/1647/5468/493/4208/4163/9314/7026/4204/5793/10563/348/10014/5728,SeAx,Up,GO:0010633,negative regulation of epithelial cell migration
GO:0010975,regulation of neuron projection development,336,0.37028247669231235,1.6517367985750366,6.339657532430801e-6,0.0010692228657040322,8.815043549205591e-4,3497,"tags=40%, list=27%, signal=30%",23654/25987/5792/23413/26115/4193/23191/4921/2033/4192/84628/27/25/83999/65981/7025/57142/780/952/8507/5364/1399/9314/22891/9423/54664/9820/2260/22902/1627/5793/6474/6091/6498/23557/567/23271/1272/9693/55704/950/1608/8934/23043/8321/348/7337/23327/4734/57698/1268/115703/63923/55714/5728/5587/79625/349667/81618/2048/2664/9912/818/9139/2889/1946/2580/3066/9863/9024/1523/57463/4756/57520/2043/51393/6092/57465/10500/27020/8408/5454/10505/23251/84879/8482/4137/6695/29116/4135/85358/5754/3280/23064/11075/5530/659/5997/2011/4858/2316/154141/55558/157285/55754/64175/4038/25793/56965/2288/23111/7436/7869/85442/4133/140578/4139/9175/5526/162427/10611/120114/9638/23129/3196/1948/84446/8850/162979/9762/6792/118813/5802,SeAx,Up,GO:0010975,regulation of neuron projection development
GO:0030167,proteoglycan catabolic process,10,0.8255655395668287,1.9604370586142827,1.0393135596482461e-4,0.005556539298646053,0.0045810034064493665,1816,"tags=80%, list=14%, signal=69%",2990/2720/3425/4669/6448/2817/10855/138050,SeAx,Up,GO:0030167,proteoglycan catabolic process
GO:0030178,negative regulation of Wnt signaling pathway,126,0.420495395952957,1.697218165219364,2.2360743233080572e-4,0.00874162758472827,0.007206900480899992,1642,"tags=26%, list=13%, signal=23%",84445/25987/4851/129293/3487/4192/7091/83999/83786/650/51701/84133/64359/261734/4163/27303/7090/1499/145258/85409/10076/643965/1454/26524/8321/348/6788/10042/63923/139285/4035/115908/7249,SeAx,Up,GO:0030178,negative regulation of Wnt signaling pathway
GO:0031128,developmental induction,20,0.6319188351217678,1.799874178259236,0.0023533149543736947,0.037058928436760556,0.030552663858515326,3565,"tags=75%, list=27%, signal=55%",650/2260/6091/1499/6495/3227/6092/7080/3207/10818/367/2247/10252/652/6662,SeAx,Up,GO:0031128,developmental induction
GO:0032963,collagen metabolic process,60,0.49677301603473273,1.7878514386719901,7.173256697873739e-4,0.01751767710335953,0.014442179596052531,3601,"tags=45%, list=28%, signal=33%",861/1508/4851/3688/4921/1471/57332/2149/54463/1520/10609/4669/9902/3066/51430/3673/1514/4324/4325/64175/162427/2355/652/26276/64115/4602/4323,SeAx,Up,GO:0032963,collagen metabolic process
GO:0033687,osteoblast proliferation,25,0.7345905689160565,2.2175768326100544,1.1602825292915769e-6,3.6835557709333184e-4,3.036850929607118e-4,1825,"tags=60%, list=14%, signal=52%",596/25/650/3685/2263/5364/4041/3726/5610/3690/63923/115908/63979/10855/4088,SeAx,Up,GO:0033687,osteoblast proliferation
GO:0036152,phosphatidylethanolamine acyl-chain remodeling,10,0.812829242672152,1.9301926900872979,1.750900298148095e-4,0.007617798931127323,0.006280377223579414,687,"tags=60%, list=5%, signal=57%",9926/64600/10162/11145/63874/254531,SeAx,Up,GO:0036152,phosphatidylethanolamine acyl-chain remodeling
GO:0042303,molting cycle,75,0.4654396867001712,1.7397182039988415,3.8395475273182375e-4,0.011385735167547543,0.00938679433081214,2807,"tags=40%, list=22%, signal=32%",25987/4851/596/54888/26018/11005/8626/2263/55366/135228/1499/7976/55504/25836/92344/4669/5970/2131/9355/3066/10855/4488/8323/7015/26133/50814/406/11166/5154/4038,SeAx,Up,GO:0042633,hair cycle
GO:0042730,fibrinolysis,13,0.7640991558506266,1.9722155208390142,2.785513165206052e-4,0.00963060058427022,0.007939800604567882,407,"tags=38%, list=3%, signal=37%",5327/7057/302/7391/2161,SeAx,Up,GO:0042730,fibrinolysis
GO:0042982,amyloid precursor protein metabolic process,63,0.48096847325597697,1.738993220535136,9.481833002685083e-4,0.02112810503405126,0.01741874140193571,2890,"tags=43%, list=22%, signal=34%",23385/5074/20/6646/57142/102/2319/6653/9475/1454/51107/1191/348/1739/25825/4669/5970/81618/8301/2043/5621/8728/6253/5664/26574/26119/6868,SeAx,Up,GO:0042982,amyloid precursor protein metabolic process
GO:0043062,extracellular structure organization,189,0.3891653074522007,1.6468360699804776,1.1511897553921938e-4,0.005917115342715876,0.004878274783000304,2596,"tags=30%, list=20%, signal=25%",861/7093/4851/1298/1515/351/3688/4921/5468/302/1471/9215/25/650/3915/4811/84695/11005/780/102/10491/1520/1545/1281/57326/2296/10609/55790/9510/90102/149371/4643/2131/3690/10211/79625/2621/4035/11107/59277/5925/100287171/2192/4088/7049/2620/333/55959/79875/602/5768/4324/170690/4325/8516/56155/5340,SeAx,Up,GO:0043062,extracellular structure organization
GO:0043410,positive regulation of MAPK cascade,306,0.3453332229697019,1.5267271325623177,1.3569367973442274e-4,0.006538739192202495,0.005390763009750047,1931,"tags=25%, list=15%, signal=22%",56940/7805/11184/50937/4851/7057/351/90441/3487/1647/1796/7161/3123/25/4281/650/4208/8817/10550/5871/2263/1399/10178/57608/2149/57551/2066/146850/153769/3082/2260/23162/23005/7936/6091/1499/25778/4296/338557/6346/56034/9693/6464/55504/57630/10253/9475/7039/23043/9618/64762/3340/8844/3552/5610/348/6788/3690/23286/9170/2621/9290/5795/10174/10912/154/23236/4853/3481/1230/4216/29108/6899/1687/2861/84231/1236/8324,SeAx,Up,GO:0043410,positive regulation of MAPK cascade
GO:0045165,cell fate commitment,173,0.41506708861822533,1.740715111693513,2.692728381563534e-5,0.0025951169777318557,0.0021395042986595975,3324,"tags=45%, list=26%, signal=34%",7157/639/50937/4851/596/3688/10919/5468/81029/650/3662/84695/4208/2263/5076/1107/9314/7026/9480/2066/3398/4086/2260/2624/5727/25925/1499/3570/145258/80213/10253/6656/23168/6495/26524/27319/79577/657/116448/2131/4853/3066/4170/6899/9095/6926/8324/4781/1514/1108/6693/5454/23493/860/3226/7080/8320/56603/3280/3574/3207/121643/123169/6909/90/367/4286/2619/170302/54623/2247/5928/182/2138/3169/652/5307,SeAx,Up,GO:0045165,cell fate commitment
GO:0045596,negative regulation of cell differentiation,451,0.3428580475974117,1.5634871049747825,6.286999566000119e-6,0.0010692228657040322,8.815043549205591e-4,3812,"tags=40%, list=29%, signal=29%",3845/7157/861/25987/205717/4851/6659/351/6095/51043/7204/3688/753/22882/5468/9759/4192/171023/3399/7161/650/3627/6595/5594/1050/84695/57142/8626/3685/10401/65980/4773/6496/9682/51441/9423/6272/94241/3398/4086/4204/7291/7832/2624/22902/5727/23461/6498/4856/567/1499/4041/9693/1030/6653/10253/678/79365/605/1495/3552/79577/657/10011/4212/3690/6461/63923/10014/4091/5728/2048/2664/4211/9355/1021/9290/27086/5309/10859/3481/5925/55810/6899/4088/2043/4772/6926/8324/81559/56834/4488/10500/8408/23512/23532/6096/10505/23493/4825/9655/8994/5744/7080/19/8482/3149/5915/55796/147906/2137/3280/7107/5530/3218/3707/80349/57721/8651/659/5997/3192/2309/3202/55558/406/144165/4038/171392/25793/10818/123169/23111/149041/51564/22920/7869/56478/57534/51094/4133/54623/4139/54949/10468/2064/200734/182/2551/10252/6772/3169/652/25805/4763/8621/3196/64783/7046/5087/5802/7099/4771/4602/6662/4054/25871/2932/8365/857/6597/2660/27031/283659/4077/122953/3949/1869/6431/54795,SeAx,Up,GO:0045596,negative regulation of cell differentiation
GO:0045669,positive regulation of osteoblast differentiation,47,0.5928800843323498,2.0454716741143892,1.2327479519104466e-5,0.001512077431013791,0.00124660899347499,3301,"tags=62%, list=25%, signal=46%",4921/55603/650/1050/4208/8626/4086/3082/1499/3570/338557/4041/3572/8321/657/5587/23051/115908/51430/93/4488/860/5530/659/90/2247/182/4745/652,SeAx,Up,GO:0045669,positive regulation of osteoblast differentiation
